run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization
simple_triad_ampm_assoc16_l1d_ddr4_2x,simple_triad,ampm,stage1,assoc16,l1d,ddr4_2x,0.001918,1917569844.0,3510133.0,4011378.0,5758468.0,0.609563,1851094.0,2003880.0,375429.0,375439.0,75425513315.0,40746.452268,26310239247.0,70080.465939,571508.0,24272.0,11.0,0.04247,0.71229,206141.0,33540.0,172601.0,0.0,8927421.0,7376142.0,0.0,316196.0,0.0,438358.0,4850.0,,,,,,,,,,,,,,,,,2009.0,34.0,59.088235,0.0,0.0,,1841290.0,9804.0,0.004893,77602.688188,,375429.0,0.999973,69747.465052,5.4350000000000005,57.975,0.0,0.0,12530159501.19416,4266466760.310609,12530192877.0,4266466761.0,16796659637.0,38414.0,12530.159502,4266.566887,24474.11,3332.0,41966.11,23383488.0,12194334445.322037,365367.0,41787.77,,,,,1001767.0,106.969323,119.557916,51092.0,2.0,1797.0,2004978.0,0.002605,1.3581856100104275,571508.0,24272.0,11.0,0.04247009665656474,1.924732462187756e-05,0.9237549154639998,0.9999733645146083,0.012942540282803464,206141.0,0.3606966131707693,0.0,316196.0,7376142.0,8927421.0,0.0,0.03541851560489866,0.8262343626451581,12194334445.322037,23383488.0,0.4169975242678301
simple_triad_ampm_assoc16_l2_ddr4_1x,simple_triad,ampm,stage1,assoc16,l2,ddr4_1x,0.002427,2427322581.0,3509958.0,4011166.0,7289258.0,0.481527,1973864.0,2003829.0,352086.0,375374.0,104434926201.0,52908.876296,21327417900.0,60574.455957,,,,,,,,,,,,,,,,,1014549.0,23278.0,7.0,0.022944,0.79255,645110.0,11823.0,633287.0,0.0,1417114.0,320325.0,0.0,80125.0,0.0,57250.0,2460.0,0.0,0.0,,0.0,0.0,,1598758.0,375106.0,0.187195,57840.088183,345993.0,6093.0,0.016232,148631.787297,14.59,73.09,0.0,0.0,9901279783.793188,3371220646.177477,9901227051.0,3371220646.0,13272447697.0,19207.0,9901.279784,3371.352479,68985.32,3332.0,86477.32,,,,,23643584.0,9740602334.881834,369431.0,85900.81,1001740.0,149.545853,152.826375,125834.0,2.0,1926.0,2004968.0,0.002897,1.1936547177585497,1014549.0,23278.0,7.0,0.022944185051683063,6.89961746549452e-06,0.985046129185674,0.9379605406874211,0.062014471286537864,645110.0,0.6358588890235957,0.0,80125.0,320325.0,1417114.0,0.0,0.056540969886685194,0.22604038912889154,9740602334.881834,23643584.0,0.6590093447427595
simple_triad_ampm_assoc16_l2_ddr4_2x,simple_triad,ampm,stage1,assoc16,l2,ddr4_2x,0.001637,1637191170.0,3510111.0,4011355.0,4916490.0,0.71395,1943871.0,2003901.0,311486.0,375376.0,57429501345.0,29543.885034,11025785844.0,35397.372094,,,,,,,,,,,,,,,,,955437.0,63880.0,11.0,0.066859,0.907631,586396.0,91405.0,494991.0,0.0,2171116.0,1025051.0,0.0,173691.0,0.0,130317.0,20238.0,0.0,0.0,,260.0,39.0,6.666667,1568763.0,375108.0,0.187189,30922.55588,304985.0,6501.0,0.017319,82381.976927,7.26,58.04,0.0,0.0,14680284404.416864,4998336266.37505,14680167130.0,4998336266.0,19678503397.0,38414.0,14680.284404,4998.140810000001,33524.25,3332.0,51016.25,,,,,23618304.0,14426112498.51781,369036.0,50932.93,1001761.0,81.474108,109.633166,32528.0,2.0,1746.0,2005051.0,0.002605,1.5913255956017105,955437.0,63880.0,11.0,0.06685945802810651,1.1513056329198053e-05,0.9700434302892209,0.8297973232172542,0.17018057042992707,586396.0,0.6137463799287656,0.0,173691.0,1025051.0,2171116.0,0.0,0.08000079221930104,0.4721309225301642,14426112498.51781,23618304.0,0.48854280405664713
simple_triad_ampm_assoc1_l1d_ddr4_1x,simple_triad,ampm,stage1,assoc1,l1d,ddr4_1x,0.002586,2586030048.0,3509953.0,4011161.0,7765857.0,0.451975,1975468.0,2003817.0,375421.0,375431.0,115665070149.0,58550.718184,35968441739.0,95808.283871,526505.0,2910.0,5.0,0.005527,0.270145,159203.0,1280.0,157923.0,0.0,7399800.0,5989478.0,0.0,326837.0,0.0,286243.0,2066.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1967606.0,7862.0,0.003924,129624.718519,,375421.0,0.999973,95475.284758,10.67,58.24,0.0,0.0,9291053682.29658,3163632227.0606503,9291028934.0,3163632227.0,12454661161.0,19207.0,9291.053682,3163.780717,50185.71,3332.0,67677.71,23507328.0,9090121755.615423,367302.0,66984.89,,,,,1001740.0,178.224914,152.610006,158571.0,2.0,1866.0,2004906.0,0.002897,1.1202629543696827,526505.0,2910.0,5.0,0.005527013038812547,9.496585977341145e-06,0.9858525005027904,0.9999733639470368,0.0014709019206643017,159203.0,0.3023769954701285,0.0,326837.0,5989478.0,7399800.0,0.0,0.04416835590151085,0.8094107948863483,9090121755.615423,23507328.0,0.6184042520324958
simple_triad_ampm_assoc1_l1d_ddr4_2x,simple_triad,ampm,stage1,assoc1,l1d,ddr4_2x,0.001918,1917569844.0,3510133.0,4011378.0,5758468.0,0.609563,1851094.0,2003880.0,375429.0,375439.0,75425513315.0,40746.452268,26310239247.0,70080.465939,571508.0,24272.0,11.0,0.04247,0.71229,206141.0,33540.0,172601.0,0.0,8927421.0,7376142.0,0.0,316196.0,0.0,438358.0,4850.0,,,,,,,,,,,,,,,,,2009.0,34.0,59.088235,0.0,0.0,,1841290.0,9804.0,0.004893,77602.688188,,375429.0,0.999973,69747.465052,5.4350000000000005,57.975,0.0,0.0,12530159501.19416,4266466760.310609,12530192877.0,4266466761.0,16796659637.0,38414.0,12530.159502,4266.566887,24474.11,3332.0,41966.11,23383488.0,12194334445.322037,365367.0,41787.77,,,,,1001767.0,106.969323,119.557916,51092.0,2.0,1797.0,2004978.0,0.002605,1.3581856100104275,571508.0,24272.0,11.0,0.04247009665656474,1.924732462187756e-05,0.9237549154639998,0.9999733645146083,0.012942540282803464,206141.0,0.3606966131707693,0.0,316196.0,7376142.0,8927421.0,0.0,0.03541851560489866,0.8262343626451581,12194334445.322037,23383488.0,0.4169975242678301
simple_triad_ampm_assoc1_l2_ddr4_1x,simple_triad,ampm,stage1,assoc1,l2,ddr4_1x,0.00244,2439744147.0,3509957.0,4011166.0,7326560.0,0.479075,1974186.0,2003840.0,352209.0,375376.0,106141396356.0,53764.638365,21589052670.0,61296.14141,,,,,,,,,,,,,,,,,1007019.0,23157.0,6.0,0.022996,0.791692,637576.0,12251.0,625325.0,0.0,1399078.0,312174.0,0.0,77747.0,0.0,56341.0,2051.0,0.0,0.0,,0.0,0.0,,1599080.0,375106.0,0.187194,58538.779542,346116.0,6093.0,0.016232,145632.819793,14.55,72.58,0.0,0.0,9850973934.93204,3354135313.763292,9850921470.0,3354135314.0,13205056784.0,19207.0,9850.973935,3354.292707,69109.53,3332.0,86601.53,,,,,23643840.0,9691114549.479849,369435.0,86076.65,1001741.0,149.742419,151.261922,126409.0,2.0,1911.0,2004988.0,0.002897,1.187295081967213,1007019.0,23157.0,6.0,0.02299559392623178,5.958179537824013e-06,0.9852014132864899,0.9382832146967307,0.061691788814117424,637576.0,0.6331320461679472,0.0,77747.0,312174.0,1399078.0,0.0,0.0555701683537301,0.2231283745438067,9691114549.479849,23643840.0,0.6556632218246948
simple_triad_ampm_assoc1_l2_ddr4_2x,simple_triad,ampm,stage1,assoc1,l2,ddr4_2x,0.001693,1692828477.0,3510086.0,4011329.0,5083569.0,0.69048,1936486.0,2003904.0,301234.0,375375.0,58676788809.0,30300.652217,11159417079.0,37045.675717,,,,,,,,,,,,,,,,,1050983.0,74131.0,11.0,0.070535,0.923613,681572.0,107857.0,573715.0,0.0,2088480.0,865793.0,0.0,154179.0,0.0,120470.0,21726.0,0.0,0.0,,0.0,0.0,,1561378.0,375108.0,0.187189,31391.663065,295103.0,6131.0,0.016333,90039.213342,7.36,58.15,0.0,0.0,14197795185.129084,4834020759.446381,14197719572.0,4834020760.0,19031740331.0,38414.0,14197.795185,4833.756113,34989.83,3332.0,52481.83,,,,,23641984.0,13965965436.6743,369406.0,52317.14,1001759.0,81.827914,113.742419,35356.0,2.0,1859.0,2005064.0,0.002605,1.5386887182516245,1050983.0,74131.0,11.0,0.0705349182622364,1.0466391939736418e-05,0.9663566717766919,0.8024881784881784,0.19749044263583446,681572.0,0.6485090624681845,0.0,154179.0,865793.0,2088480.0,0.0,0.07382354631119283,0.41455651957404427,13965965436.6743,23641984.0,0.472486123553592
simple_triad_ampm_assoc2_l1d_ddr4_1x,simple_triad,ampm,stage1,assoc2,l1d,ddr4_1x,0.002586,2586030048.0,3509953.0,4011161.0,7765857.0,0.451975,1975468.0,2003817.0,375421.0,375431.0,115665070149.0,58550.718184,35968441739.0,95808.283871,526505.0,2910.0,5.0,0.005527,0.270145,159203.0,1280.0,157923.0,0.0,7399800.0,5989478.0,0.0,326837.0,0.0,286243.0,2066.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1967606.0,7862.0,0.003924,129624.718519,,375421.0,0.999973,95475.284758,10.67,58.24,0.0,0.0,9291053682.29658,3163632227.0606503,9291028934.0,3163632227.0,12454661161.0,19207.0,9291.053682,3163.780717,50185.71,3332.0,67677.71,23507328.0,9090121755.615423,367302.0,66984.89,,,,,1001740.0,178.224914,152.610006,158571.0,2.0,1866.0,2004906.0,0.002897,1.1202629543696827,526505.0,2910.0,5.0,0.005527013038812547,9.496585977341145e-06,0.9858525005027904,0.9999733639470368,0.0014709019206643017,159203.0,0.3023769954701285,0.0,326837.0,5989478.0,7399800.0,0.0,0.04416835590151085,0.8094107948863483,9090121755.615423,23507328.0,0.6184042520324958
simple_triad_ampm_assoc2_l1d_ddr4_2x,simple_triad,ampm,stage1,assoc2,l1d,ddr4_2x,0.001918,1917569844.0,3510133.0,4011378.0,5758468.0,0.609563,1851094.0,2003880.0,375429.0,375439.0,75425513315.0,40746.452268,26310239247.0,70080.465939,571508.0,24272.0,11.0,0.04247,0.71229,206141.0,33540.0,172601.0,0.0,8927421.0,7376142.0,0.0,316196.0,0.0,438358.0,4850.0,,,,,,,,,,,,,,,,,2009.0,34.0,59.088235,0.0,0.0,,1841290.0,9804.0,0.004893,77602.688188,,375429.0,0.999973,69747.465052,5.4350000000000005,57.975,0.0,0.0,12530159501.19416,4266466760.310609,12530192877.0,4266466761.0,16796659637.0,38414.0,12530.159502,4266.566887,24474.11,3332.0,41966.11,23383488.0,12194334445.322037,365367.0,41787.77,,,,,1001767.0,106.969323,119.557916,51092.0,2.0,1797.0,2004978.0,0.002605,1.3581856100104275,571508.0,24272.0,11.0,0.04247009665656474,1.924732462187756e-05,0.9237549154639998,0.9999733645146083,0.012942540282803464,206141.0,0.3606966131707693,0.0,316196.0,7376142.0,8927421.0,0.0,0.03541851560489866,0.8262343626451581,12194334445.322037,23383488.0,0.4169975242678301
simple_triad_ampm_assoc2_l2_ddr4_1x,simple_triad,ampm,stage1,assoc2,l2,ddr4_1x,0.002427,2427322581.0,3509958.0,4011166.0,7289258.0,0.481527,1973864.0,2003830.0,352086.0,375374.0,104434926201.0,52908.876296,21327417900.0,60574.455957,,,,,,,,,,,,,,,,,1014549.0,23278.0,7.0,0.022944,0.79255,645110.0,11823.0,633287.0,0.0,1417114.0,320325.0,0.0,80125.0,0.0,57250.0,2460.0,0.0,0.0,,0.0,0.0,,1598758.0,375106.0,0.187195,57840.088183,345993.0,6093.0,0.016232,148631.787297,14.59,73.09,0.0,0.0,9901279783.793188,3371220646.177477,9901227051.0,3371220646.0,13272447697.0,19207.0,9901.279784,3371.352479,68985.32,3332.0,86477.32,,,,,23643584.0,9740602334.881834,369431.0,85900.81,1001740.0,149.545853,152.826375,125834.0,2.0,1926.0,2004965.0,0.002897,1.1936547177585497,1014549.0,23278.0,7.0,0.022944185051683063,6.89961746549452e-06,0.9850456376039883,0.9379605406874211,0.062014471286537864,645110.0,0.6358588890235957,0.0,80125.0,320325.0,1417114.0,0.0,0.056540969886685194,0.22604038912889154,9740602334.881834,23643584.0,0.6590093447427595
simple_triad_ampm_assoc2_l2_ddr4_2x,simple_triad,ampm,stage1,assoc2,l2,ddr4_2x,0.001637,1637191170.0,3510111.0,4011355.0,4916490.0,0.71395,1943871.0,2003901.0,311486.0,375376.0,57429501345.0,29543.885034,11025785844.0,35397.372094,,,,,,,,,,,,,,,,,955437.0,63880.0,11.0,0.066859,0.907631,586396.0,91405.0,494991.0,0.0,2171116.0,1025051.0,0.0,173691.0,0.0,130317.0,20238.0,0.0,0.0,,260.0,39.0,6.666667,1568763.0,375108.0,0.187189,30922.55588,304985.0,6501.0,0.017319,82381.976927,7.26,58.04,0.0,0.0,14680284404.416864,4998336266.37505,14680167130.0,4998336266.0,19678503397.0,38414.0,14680.284404,4998.140810000001,33524.25,3332.0,51016.25,,,,,23618304.0,14426112498.51781,369036.0,50932.93,1001761.0,81.474108,109.633166,32528.0,2.0,1746.0,2005051.0,0.002605,1.5913255956017105,955437.0,63880.0,11.0,0.06685945802810651,1.1513056329198053e-05,0.9700434302892209,0.8297973232172542,0.17018057042992707,586396.0,0.6137463799287656,0.0,173691.0,1025051.0,2171116.0,0.0,0.08000079221930104,0.4721309225301642,14426112498.51781,23618304.0,0.48854280405664713
simple_triad_ampm_assoc32_l1d_ddr4_1x,simple_triad,ampm,stage1,assoc32,l1d,ddr4_1x,0.002586,2586030048.0,3509953.0,4011161.0,7765857.0,0.451975,1975468.0,2003816.0,375421.0,375431.0,115665070149.0,58550.718184,35968441739.0,95808.283871,526505.0,2910.0,5.0,0.005527,0.270145,159203.0,1280.0,157923.0,0.0,7399800.0,5989478.0,0.0,326837.0,0.0,286243.0,2066.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1967606.0,7862.0,0.003924,129624.718519,,375421.0,0.999973,95475.284758,10.67,58.24,0.0,0.0,9291053682.29658,3163632227.0606503,9291028934.0,3163632227.0,12454661161.0,19207.0,9291.053682,3163.780717,50185.71,3332.0,67677.71,23507328.0,9090121755.615423,367302.0,66984.89,,,,,1001740.0,178.224914,152.610006,158571.0,2.0,1866.0,2004909.0,0.002897,1.1202629543696827,526505.0,2910.0,5.0,0.005527013038812547,9.496585977341145e-06,0.9858529924903284,0.9999733639470368,0.0014709019206643017,159203.0,0.3023769954701285,0.0,326837.0,5989478.0,7399800.0,0.0,0.04416835590151085,0.8094107948863483,9090121755.615423,23507328.0,0.6184042520324958
simple_triad_ampm_assoc32_l1d_ddr4_2x,simple_triad,ampm,stage1,assoc32,l1d,ddr4_2x,0.001918,1917569844.0,3510133.0,4011378.0,5758468.0,0.609563,1851094.0,2003880.0,375429.0,375439.0,75425513315.0,40746.452268,26310239247.0,70080.465939,571508.0,24272.0,11.0,0.04247,0.71229,206141.0,33540.0,172601.0,0.0,8927421.0,7376142.0,0.0,316196.0,0.0,438358.0,4850.0,,,,,,,,,,,,,,,,,2009.0,34.0,59.088235,0.0,0.0,,1841290.0,9804.0,0.004893,77602.688188,,375429.0,0.999973,69747.465052,5.4350000000000005,57.975,0.0,0.0,12530159501.19416,4266466760.310609,12530192877.0,4266466761.0,16796659637.0,38414.0,12530.159502,4266.566887,24474.11,3332.0,41966.11,23383488.0,12194334445.322037,365367.0,41787.77,,,,,1001767.0,106.969323,119.557916,51092.0,2.0,1797.0,2004978.0,0.002605,1.3581856100104275,571508.0,24272.0,11.0,0.04247009665656474,1.924732462187756e-05,0.9237549154639998,0.9999733645146083,0.012942540282803464,206141.0,0.3606966131707693,0.0,316196.0,7376142.0,8927421.0,0.0,0.03541851560489866,0.8262343626451581,12194334445.322037,23383488.0,0.4169975242678301
simple_triad_ampm_assoc32_l2_ddr4_1x,simple_triad,ampm,stage1,assoc32,l2,ddr4_1x,0.002427,2427322581.0,3509958.0,4011166.0,7289258.0,0.481527,1973864.0,2003829.0,352086.0,375374.0,104434926201.0,52908.876296,21327417900.0,60574.455957,,,,,,,,,,,,,,,,,1014549.0,23278.0,7.0,0.022944,0.79255,645110.0,11823.0,633287.0,0.0,1417114.0,320325.0,0.0,80125.0,0.0,57250.0,2460.0,0.0,0.0,,0.0,0.0,,1598758.0,375106.0,0.187195,57840.088183,345993.0,6093.0,0.016232,148631.787297,14.59,73.09,0.0,0.0,9901279783.793188,3371220646.177477,9901227051.0,3371220646.0,13272447697.0,19207.0,9901.279784,3371.352479,68985.32,3332.0,86477.32,,,,,23643584.0,9740602334.881834,369431.0,85900.81,1001740.0,149.545853,152.826375,125834.0,2.0,1926.0,2004968.0,0.002897,1.1936547177585497,1014549.0,23278.0,7.0,0.022944185051683063,6.89961746549452e-06,0.985046129185674,0.9379605406874211,0.062014471286537864,645110.0,0.6358588890235957,0.0,80125.0,320325.0,1417114.0,0.0,0.056540969886685194,0.22604038912889154,9740602334.881834,23643584.0,0.6590093447427595
simple_triad_ampm_assoc32_l2_ddr4_2x,simple_triad,ampm,stage1,assoc32,l2,ddr4_2x,0.001637,1637191170.0,3510111.0,4011355.0,4916490.0,0.71395,1943871.0,2003901.0,311486.0,375376.0,57429501345.0,29543.885034,11025785844.0,35397.372094,,,,,,,,,,,,,,,,,955437.0,63880.0,11.0,0.066859,0.907631,586396.0,91405.0,494991.0,0.0,2171116.0,1025051.0,0.0,173691.0,0.0,130317.0,20238.0,0.0,0.0,,260.0,39.0,6.666667,1568763.0,375108.0,0.187189,30922.55588,304985.0,6501.0,0.017319,82381.976927,7.26,58.04,0.0,0.0,14680284404.416864,4998336266.37505,14680167130.0,4998336266.0,19678503397.0,38414.0,14680.284404,4998.140810000001,33524.25,3332.0,51016.25,,,,,23618304.0,14426112498.51781,369036.0,50932.93,1001761.0,81.474108,109.633166,32528.0,2.0,1746.0,2005051.0,0.002605,1.5913255956017105,955437.0,63880.0,11.0,0.06685945802810651,1.1513056329198053e-05,0.9700434302892209,0.8297973232172542,0.17018057042992707,586396.0,0.6137463799287656,0.0,173691.0,1025051.0,2171116.0,0.0,0.08000079221930104,0.4721309225301642,14426112498.51781,23618304.0,0.48854280405664713
simple_triad_ampm_assoc4_l1d_ddr4_1x,simple_triad,ampm,stage1,assoc4,l1d,ddr4_1x,0.002586,2586030048.0,3509953.0,4011161.0,7765857.0,0.451975,1975468.0,2003816.0,375421.0,375431.0,115665070149.0,58550.718184,35968441739.0,95808.283871,526505.0,2910.0,5.0,0.005527,0.270145,159203.0,1280.0,157923.0,0.0,7399800.0,5989478.0,0.0,326837.0,0.0,286243.0,2066.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1967606.0,7862.0,0.003924,129624.718519,,375421.0,0.999973,95475.284758,10.67,58.24,0.0,0.0,9291053682.29658,3163632227.0606503,9291028934.0,3163632227.0,12454661161.0,19207.0,9291.053682,3163.780717,50185.71,3332.0,67677.71,23507328.0,9090121755.615423,367302.0,66984.89,,,,,1001740.0,178.224914,152.610006,158571.0,2.0,1866.0,2004909.0,0.002897,1.1202629543696827,526505.0,2910.0,5.0,0.005527013038812547,9.496585977341145e-06,0.9858529924903284,0.9999733639470368,0.0014709019206643017,159203.0,0.3023769954701285,0.0,326837.0,5989478.0,7399800.0,0.0,0.04416835590151085,0.8094107948863483,9090121755.615423,23507328.0,0.6184042520324958
simple_triad_ampm_assoc4_l1d_ddr4_2x,simple_triad,ampm,stage1,assoc4,l1d,ddr4_2x,0.001918,1917569844.0,3510133.0,4011378.0,5758468.0,0.609563,1851094.0,2003880.0,375429.0,375439.0,75425513315.0,40746.452268,26310239247.0,70080.465939,571508.0,24272.0,11.0,0.04247,0.71229,206141.0,33540.0,172601.0,0.0,8927421.0,7376142.0,0.0,316196.0,0.0,438358.0,4850.0,,,,,,,,,,,,,,,,,2009.0,34.0,59.088235,0.0,0.0,,1841290.0,9804.0,0.004893,77602.688188,,375429.0,0.999973,69747.465052,5.4350000000000005,57.975,0.0,0.0,12530159501.19416,4266466760.310609,12530192877.0,4266466761.0,16796659637.0,38414.0,12530.159502,4266.566887,24474.11,3332.0,41966.11,23383488.0,12194334445.322037,365367.0,41787.77,,,,,1001767.0,106.969323,119.557916,51092.0,2.0,1797.0,2004978.0,0.002605,1.3581856100104275,571508.0,24272.0,11.0,0.04247009665656474,1.924732462187756e-05,0.9237549154639998,0.9999733645146083,0.012942540282803464,206141.0,0.3606966131707693,0.0,316196.0,7376142.0,8927421.0,0.0,0.03541851560489866,0.8262343626451581,12194334445.322037,23383488.0,0.4169975242678301
simple_triad_ampm_assoc4_l2_ddr4_1x,simple_triad,ampm,stage1,assoc4,l2,ddr4_1x,0.002427,2427322581.0,3509958.0,4011166.0,7289258.0,0.481527,1973864.0,2003829.0,352086.0,375374.0,104434926201.0,52908.876296,21327417900.0,60574.455957,,,,,,,,,,,,,,,,,1014549.0,23278.0,7.0,0.022944,0.79255,645110.0,11823.0,633287.0,0.0,1417114.0,320325.0,0.0,80125.0,0.0,57250.0,2460.0,0.0,0.0,,0.0,0.0,,1598758.0,375106.0,0.187195,57840.088183,345993.0,6093.0,0.016232,148631.787297,14.59,73.09,0.0,0.0,9901279783.793188,3371220646.177477,9901227051.0,3371220646.0,13272447697.0,19207.0,9901.279784,3371.352479,68985.32,3332.0,86477.32,,,,,23643584.0,9740602334.881834,369431.0,85900.81,1001740.0,149.545853,152.826375,125834.0,2.0,1926.0,2004968.0,0.002897,1.1936547177585497,1014549.0,23278.0,7.0,0.022944185051683063,6.89961746549452e-06,0.985046129185674,0.9379605406874211,0.062014471286537864,645110.0,0.6358588890235957,0.0,80125.0,320325.0,1417114.0,0.0,0.056540969886685194,0.22604038912889154,9740602334.881834,23643584.0,0.6590093447427595
simple_triad_ampm_assoc4_l2_ddr4_2x,simple_triad,ampm,stage1,assoc4,l2,ddr4_2x,0.001637,1637191170.0,3510111.0,4011355.0,4916490.0,0.71395,1943871.0,2003901.0,311486.0,375376.0,57429501345.0,29543.885034,11025785844.0,35397.372094,,,,,,,,,,,,,,,,,955437.0,63880.0,11.0,0.066859,0.907631,586396.0,91405.0,494991.0,0.0,2171116.0,1025051.0,0.0,173691.0,0.0,130317.0,20238.0,0.0,0.0,,260.0,39.0,6.666667,1568763.0,375108.0,0.187189,30922.55588,304985.0,6501.0,0.017319,82381.976927,7.26,58.04,0.0,0.0,14680284404.416864,4998336266.37505,14680167130.0,4998336266.0,19678503397.0,38414.0,14680.284404,4998.140810000001,33524.25,3332.0,51016.25,,,,,23618304.0,14426112498.51781,369036.0,50932.93,1001761.0,81.474108,109.633166,32528.0,2.0,1746.0,2005051.0,0.002605,1.5913255956017105,955437.0,63880.0,11.0,0.06685945802810651,1.1513056329198053e-05,0.9700434302892209,0.8297973232172542,0.17018057042992707,586396.0,0.6137463799287656,0.0,173691.0,1025051.0,2171116.0,0.0,0.08000079221930104,0.4721309225301642,14426112498.51781,23618304.0,0.48854280405664713
simple_triad_ampm_assoc64_l1d_ddr4_1x,simple_triad,ampm,stage1,assoc64,l1d,ddr4_1x,0.002586,2586030048.0,3509953.0,4011161.0,7765857.0,0.451975,1975468.0,2003817.0,375421.0,375431.0,115665070149.0,58550.718184,35968441739.0,95808.283871,526505.0,2910.0,5.0,0.005527,0.270145,159203.0,1280.0,157923.0,0.0,7399800.0,5989478.0,0.0,326837.0,0.0,286243.0,2066.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1967606.0,7862.0,0.003924,129624.718519,,375421.0,0.999973,95475.284758,10.67,58.24,0.0,0.0,9291053682.29658,3163632227.0606503,9291028934.0,3163632227.0,12454661161.0,19207.0,9291.053682,3163.780717,50185.71,3332.0,67677.71,23507328.0,9090121755.615423,367302.0,66984.89,,,,,1001740.0,178.224914,152.610006,158571.0,2.0,1866.0,2004906.0,0.002897,1.1202629543696827,526505.0,2910.0,5.0,0.005527013038812547,9.496585977341145e-06,0.9858525005027904,0.9999733639470368,0.0014709019206643017,159203.0,0.3023769954701285,0.0,326837.0,5989478.0,7399800.0,0.0,0.04416835590151085,0.8094107948863483,9090121755.615423,23507328.0,0.6184042520324958
simple_triad_ampm_assoc64_l1d_ddr4_2x,simple_triad,ampm,stage1,assoc64,l1d,ddr4_2x,0.001918,1917569844.0,3510133.0,4011378.0,5758468.0,0.609563,1851094.0,2003880.0,375429.0,375439.0,75425513315.0,40746.452268,26310239247.0,70080.465939,571508.0,24272.0,11.0,0.04247,0.71229,206141.0,33540.0,172601.0,0.0,8927421.0,7376142.0,0.0,316196.0,0.0,438358.0,4850.0,,,,,,,,,,,,,,,,,2009.0,34.0,59.088235,0.0,0.0,,1841290.0,9804.0,0.004893,77602.688188,,375429.0,0.999973,69747.465052,5.4350000000000005,57.975,0.0,0.0,12530159501.19416,4266466760.310609,12530192877.0,4266466761.0,16796659637.0,38414.0,12530.159502,4266.566887,24474.11,3332.0,41966.11,23383488.0,12194334445.322037,365367.0,41787.77,,,,,1001767.0,106.969323,119.557916,51092.0,2.0,1797.0,2004978.0,0.002605,1.3581856100104275,571508.0,24272.0,11.0,0.04247009665656474,1.924732462187756e-05,0.9237549154639998,0.9999733645146083,0.012942540282803464,206141.0,0.3606966131707693,0.0,316196.0,7376142.0,8927421.0,0.0,0.03541851560489866,0.8262343626451581,12194334445.322037,23383488.0,0.4169975242678301
