run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores
merge_ampm_epoch512k_l2_ddr4_2x,merge,ampm,stage1,epoch512k,l2,ddr4_2x,0.009985,9985081257.0,37918841.0,38897855.0,29985229.0,1.264585,830847.0,11101584.0,19124.0,201482.0,11043890039.0,13292.327034,1285949359.0,67242.698128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,747404.0,53406.0,653.0,0.071455,0.888841,680857.0,625259.0,55598.0,0.0,924348.0,160325.0,0.0,12713.0,152.0,130384.0,90499.0,0.0,0.0,nan,4209.0,209.0,20.138756,629493.0,201354.0,0.018137,10470.138875,12445.0,6679.0,0.033149,92335.82168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,3.829257,20.793343,6454.0,2.0,1768.0,14719677.0
merge_ampm_epoch64k_l1d_ddr4_1x,merge,ampm,stage1,epoch64k,l1d,ddr4_1x,0.009792,9791711487.0,37918857.0,38897873.0,29404539.0,1.289559,420347.0,10928794.0,72893.0,211713.0,11454819959.0,27250.866448,6382792828.0,87563.865227,2128222.0,129493.0,5149.0,0.060846,0.704195,1971191.0,1767120.0,204071.0,0.0,5916332.0,3540188.0,0.0,37881.0,57748.0,780877.0,212022.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6692.0,305.0,21.940984,0.0,0.0,nan,365952.0,54395.0,0.004977,20302.207115,nan,72893.0,0.344301,87230.865227,1.63,46.01,0.0,0.0,476445410.61016667,312388289.2241104,476438874.0,312388289.0,788827164.0,19207.0,473.170804,311.780428,42607.95,3332.0,60099.95,4090688.0,417770479.188548,64208.0,57910.2,nan,nan,nan,nan,5213255.0,4.630703,28.587329,13623.0,2.0,1767.0,14392977.0
merge_ampm_epoch64k_l1d_ddr4_2x,merge,ampm,stage1,epoch64k,l1d,ddr4_2x,0.009777,9776670876.0,37918841.0,38897855.0,29359372.0,1.291543,412777.0,10927725.0,72894.0,211716.0,10035164696.0,24311.346553,5597009731.0,76782.859097,2136433.0,130643.0,5149.0,0.06115,0.706927,1979169.0,1773532.0,205637.0,0.0,5824794.0,3456828.0,0.0,35576.0,55382.0,772069.0,212879.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10919.0,307.0,35.566775,0.0,0.0,nan,358616.0,54161.0,0.004956,18249.673935,nan,72894.0,0.344301,76449.859097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,4.365132,26.185715,11652.0,2.0,1846.0,14391448.0
merge_ampm_epoch64k_l2_ddr4_1x,merge,ampm,stage1,epoch64k,l2,ddr4_1x,0.010048,10047529413.0,37919496.0,38898575.0,30172761.0,1.256747,834701.0,11102319.0,23938.0,201507.0,14858436341.0,17800.908758,1953280761.0,81597.491896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,723986.0,48613.0,648.0,0.067146,0.884999,657110.0,606406.0,50704.0,0.0,814916.0,82999.0,0.0,6660.0,291.0,112364.0,86616.0,0.0,0.0,nan,4192.0,47.0,89.191489,633345.0,201356.0,0.018136,13667.683933,17621.0,6317.0,0.031349,103400.585246,1.82,45.8,0.0,0.0,465786145.79070354,304784974.9051538,465779776.0,304784975.0,770564751.0,19207.0,462.403822,304.43464,47649.3,3332.0,65141.3,nan,nan,nan,nan,4246656.0,422656737.3373859,66794.0,63582.89,5213394.0,4.395586,25.855664,10868.0,2.0,1803.0,14720684.0
merge_ampm_epoch64k_l2_ddr4_2x,merge,ampm,stage1,epoch64k,l2,ddr4_2x,0.010008,10007970678.0,37918841.0,38897855.0,30053966.0,1.261693,832101.0,11101574.0,21516.0,201486.0,12132755750.0,14580.869089,1515663780.0,70443.566648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,742000.0,51018.0,653.0,0.068757,0.894943,674794.0,618685.0,56109.0,0.0,835300.0,84441.0,0.0,6726.0,152.0,115449.0,88307.0,0.0,0.0,nan,2317.0,114.0,20.324561,630747.0,201354.0,0.018137,11561.216052,15527.0,5989.0,0.029724,89713.887627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,4.094666,22.823247,8213.0,2.0,1768.0,14719657.0
merge_ampm_hz128_l1d_ddr4_1x,merge,ampm,stage1,hz128,l1d,ddr4_1x,0.011631,11631439917.0,37919564.0,38898646.0,34929249.0,1.085612,1068810.0,11228826.0,72119.0,201575.0,34092551316.0,31897.672473,5286349026.0,73300.365036,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,867466.0,201344.0,0.017931,29308.864059,nan,72119.0,0.357778,72967.365036,1.24,47.36,0.0,0.0,396827910.6401887,261410111.0178137,396822408.0,261410111.0,658232519.0,19207.0,395.122189,261.096478,28566.65,3332.0,46058.65,nan,nan,nan,nan,nan,nan,nan,nan,5213399.0,6.69408,37.494426,20286.0,2.0,1690.0,15007116.0
merge_ampm_hz128_l1d_ddr4_2x,merge,ampm,stage1,hz128,l1d,ddr4_2x,0.011689,11688827472.0,37919601.0,38898685.0,35101584.0,1.080283,1062413.0,11215225.0,72125.0,201579.0,31577432952.0,29722.370634,5065427502.0,70231.23053,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,861069.0,201344.0,0.017953,28217.410184,nan,72125.0,0.3578,69898.23053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213402.0,6.505994,35.926951,18231.0,2.0,1886.0,14988155.0
merge_ampm_hz128_l2_ddr4_1x,merge,ampm,stage1,hz128,l2,ddr4_1x,0.011631,11631439917.0,37919564.0,38898646.0,34929249.0,1.085612,1068810.0,11228826.0,72119.0,201575.0,34092551316.0,31897.672473,5286349026.0,73300.365036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,867466.0,201344.0,0.017931,29308.864059,nan,72119.0,0.357778,72967.365036,1.24,47.36,0.0,0.0,396827910.6401887,261410111.0178137,396822408.0,261410111.0,658232519.0,19207.0,395.122189,261.096478,28566.65,3332.0,46058.65,nan,nan,nan,nan,nan,nan,nan,nan,5213399.0,6.69408,37.494426,20286.0,2.0,1690.0,15007116.0
merge_ampm_hz128_l2_ddr4_2x,merge,ampm,stage1,hz128,l2,ddr4_2x,0.011689,11688827472.0,37919601.0,38898685.0,35101584.0,1.080283,1062413.0,11215225.0,72125.0,201579.0,31577432952.0,29722.370634,5065427502.0,70231.23053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,861069.0,201344.0,0.017953,28217.410184,nan,72125.0,0.3578,69898.23053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213402.0,6.505994,35.926951,18231.0,2.0,1886.0,14988155.0
merge_ampm_hz1k_l1d_ddr4_1x,merge,ampm,stage1,hz1k,l1d,ddr4_1x,0.009762,9762319908.0,37918841.0,38897855.0,29316276.0,1.293441,354976.0,10927515.0,72504.0,207387.0,11913009397.0,33560.041797,6350941198.0,87594.356146,809631.0,139463.0,2884.0,0.172255,0.943044,610968.0,451606.0,159362.0,0.0,2220171.0,1192719.0,0.0,63025.0,0.0,132049.0,48118.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,3.0,9.666667,0.0,0.0,nan,346553.0,8423.0,0.000771,18191.375282,nan,72504.0,0.349607,87261.356146,1.53,46.08,0.0,0.0,475329639.2384522,312319205.7557391,475323083.0,312319206.0,787642289.0,19207.0,472.497526,311.925857,42533.43,3332.0,60025.43,4507968.0,461772206.04149866,70824.0,59850.01,nan,nan,nan,nan,5213253.0,3.960067,23.311101,8343.0,2.0,1770.0,14391575.0
merge_ampm_hz1k_l1d_ddr4_2x,merge,ampm,stage1,hz1k,l1d,ddr4_2x,0.009747,9746841735.0,37918836.0,38897850.0,29269795.0,1.295495,327778.0,10926293.0,72550.0,207448.0,9807297544.0,29920.548493,5656934574.0,77972.909359,907858.0,142890.0,2931.0,0.157392,0.941888,709525.0,491606.0,217919.0,0.0,2150209.0,1063582.0,0.0,55468.0,0.0,125537.0,51227.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,580.0,16.0,36.25,0.0,0.0,nan,318962.0,8816.0,0.000807,16032.235141,nan,72550.0,0.349726,77639.909359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,3.700022,21.748568,7604.0,2.0,1824.0,14389725.0
merge_ampm_hz1k_l2_ddr4_1x,merge,ampm,stage1,hz1k,l2,ddr4_1x,0.010012,10011882429.0,37919490.0,38898569.0,30065713.0,1.261222,830866.0,11099431.0,24129.0,201593.0,13857800322.0,16678.742808,1823126049.0,75557.464006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,378563.0,48206.0,379.0,0.127339,0.960987,307868.0,239537.0,68331.0,0.0,410338.0,26351.0,0.0,4380.0,0.0,26650.0,19826.0,0.0,0.0,nan,0.0,0.0,nan,629516.0,201350.0,0.018141,13011.729799,22172.0,1957.0,0.009708,109840.143587,1.59,46.4,0.0,0.0,464414562.6932232,304924076.1314977,464395385.0,304924076.0,769319462.0,19207.0,461.627474,304.527747,46848.66,3332.0,64340.66,nan,nan,nan,nan,4501312.0,449596969.59301955,70693.0,63426.72,5213395.0,4.262062,23.802092,7894.0,2.0,1937.0,14711115.0
merge_ampm_hz1k_l2_ddr4_2x,merge,ampm,stage1,hz1k,l2,ddr4_2x,0.010016,10015593048.0,37919515.0,38898595.0,30076856.0,1.260755,830848.0,11101410.0,23603.0,201520.0,13174589211.0,15856.798369,1738165761.0,73641.730331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,361052.0,48736.0,378.0,0.134983,0.952303,290846.0,244020.0,46826.0,0.0,367516.0,5052.0,0.0,885.0,0.0,23492.0,19983.0,0.0,0.0,nan,0.0,0.0,nan,629489.0,201359.0,0.018138,12618.508559,21162.0,2441.0,0.012113,94129.591561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213397.0,4.233755,23.386414,9632.0,2.0,1862.0,14719584.0
merge_ampm_hz256_l1d_ddr4_1x,merge,ampm,stage1,hz256,l1d,ddr4_1x,0.009859,9859279185.0,37918836.0,38897850.0,29607445.0,1.280721,576360.0,10938180.0,72178.0,202908.0,16676083557.0,28933.450547,5798037153.0,80329.70092,373984.0,105959.0,552.0,0.283325,0.929212,179444.0,3308.0,176136.0,0.0,667235.0,106192.0,0.0,41813.0,0.0,10228.0,1726.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,568288.0,8072.0,0.000738,16500.909068,nan,72178.0,0.355718,79996.70092,1.37,46.72,0.0,0.0,468538917.8377344,308527220.1874462,468532426.0,308527220.0,777059647.0,19207.0,466.383791,308.144231,35631.27,3332.0,53123.27,4500928.0,456516943.63699067,70616.0,53020.67,nan,nan,nan,nan,5213253.0,4.55726,28.730452,14856.0,2.0,1818.0,14407665.0
merge_ampm_hz256_l1d_ddr4_2x,merge,ampm,stage1,hz256,l1d,ddr4_2x,0.009842,9842179635.0,37918841.0,38897855.0,29556095.0,1.282946,549759.0,10930708.0,72185.0,202915.0,14421633930.0,26232.647269,5377015935.0,74489.38055,354835.0,108472.0,552.0,0.305697,0.931114,160247.0,4301.0,155946.0,0.0,643524.0,110794.0,0.0,42995.0,0.0,9851.0,1769.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,541734.0,8025.0,0.000734,16312.477009,nan,72185.0,0.35574,74156.38055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,4.331555,27.0145,13475.0,2.0,1891.0,14396863.0
merge_ampm_hz256_l2_ddr4_1x,merge,ampm,stage1,hz256,l2,ddr4_1x,0.010083,10082935971.0,37919543.0,38898624.0,30279087.0,1.252336,855679.0,11104074.0,30059.0,201587.0,17895453627.0,20913.746425,2481852996.0,82566.053295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70972.0,42106.0,98.0,0.593276,0.944271,1201.0,205.0,996.0,0.0,70972.0,0.0,0.0,0.0,0.0,1134.0,663.0,0.0,0.0,nan,0.0,0.0,nan,654330.0,201349.0,0.018133,16167.487447,27574.0,2485.0,0.012327,93207.437022,1.35,46.41,0.0,0.0,458628321.48297095,301905715.632358,458628321.0,301905716.0,760534037.0,19207.0,456.520999,301.518527,35862.19,3332.0,53354.19,nan,nan,nan,nan,4448192.0,441160393.4403284,69769.0,52639.76,5213399.0,4.838982,28.784069,13851.0,2.0,1885.0,14717969.0
merge_ampm_hz256_l2_ddr4_2x,merge,ampm,stage1,hz256,l2,ddr4_2x,0.010067,10066866057.0,37919552.0,38898634.0,30230829.0,1.254335,839094.0,11100726.0,27368.0,201585.0,15636380628.0,18634.837847,2131180353.0,77871.249379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70972.0,44798.0,97.0,0.631207,0.947344,1205.0,249.0,956.0,0.0,70972.0,0.0,0.0,0.0,0.0,1134.0,715.0,0.0,0.0,nan,0.0,0.0,nan,637744.0,201350.0,0.018138,14481.211582,24878.0,2490.0,0.012352,85110.520482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213400.0,4.553375,26.153351,12483.0,2.0,1711.0,14713893.0
merge_ampm_hz2k_l1d_ddr4_1x,merge,ampm,stage1,hz2k,l1d,ddr4_1x,0.009814,9814380462.0,37918836.0,38897850.0,29472614.0,1.28658,406935.0,10936579.0,72563.0,208320.0,13360634962.0,32832.356425,6328016146.0,87207.201273,885177.0,134981.0,3438.0,0.15249,0.932202,686967.0,488192.0,198764.0,11.0,2127267.0,1056778.0,0.0,55177.0,52.0,219442.0,118205.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3148.0,90.0,34.977778,0.0,0.0,nan,397118.0,9817.0,0.000898,26497.736376,nan,72563.0,0.348325,86874.201273,1.68,46.65,0.0,0.0,473192986.35113376,311086370.84340495,473186465.0,311086371.0,784272836.0,19207.0,470.180264,310.701629,42278.3,3332.0,59770.3,4441024.0,452501715.9458068,69782.0,59397.52,nan,nan,nan,nan,5213253.0,4.179565,26.460528,11207.0,2.0,1765.0,14404798.0
merge_ampm_hz2k_l1d_ddr4_2x,merge,ampm,stage1,hz2k,l1d,ddr4_2x,0.009781,9780796746.0,37918841.0,38897855.0,29371762.0,1.290998,380085.0,10934548.0,72569.0,208395.0,10705585584.0,28166.293287,5669926295.0,78131.520277,883297.0,138383.0,3464.0,0.156666,0.935235,684785.0,502707.0,182067.0,11.0,2195912.0,1129316.0,0.0,55631.0,18.0,238560.0,122354.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4748.0,191.0,24.858639,0.0,0.0,nan,370502.0,9583.0,0.000876,24930.034749,nan,72569.0,0.348228,77798.520277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,3.777689,22.715218,8008.0,2.0,1773.0,14401835.0
merge_ampm_hz2k_l2_ddr4_1x,merge,ampm,stage1,hz2k,l2,ddr4_1x,0.01002,10020077892.0,37919415.0,38898491.0,30090324.0,1.260188,826033.0,11101171.0,21739.0,201524.0,13616935089.0,16484.734979,1739216037.0,80004.417729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,655439.0,50816.0,628.0,0.07753,0.93772,585678.0,542959.0,42719.0,0.0,859033.0,186104.0,0.0,15056.0,334.0,120725.0,90336.0,0.0,0.0,nan,5515.0,60.0,91.916667,624676.0,201357.0,0.018138,12649.098159,18364.0,3375.0,0.016747,125493.144889,1.88,46.15,0.0,0.0,466966429.84539384,305613592.3299467,466960043.0,305613592.0,772573635.0,19207.0,463.051091,305.262298,56724.45,3332.0,74216.45,nan,nan,nan,nan,4427392.0,441852054.2175442,69720.0,72411.56,5213388.0,4.175181,23.48727,9099.0,2.0,1808.0,14719268.0
merge_ampm_hz2k_l2_ddr4_2x,merge,ampm,stage1,hz2k,l2,ddr4_2x,0.010005,10005221430.0,37918841.0,38897855.0,30045710.0,1.26204,830573.0,11099015.0,22313.0,201558.0,12630591759.0,15207.082049,1632917751.0,73182.3489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,647940.0,50203.0,614.0,0.077481,0.952456,577266.0,535699.0,41567.0,0.0,722023.0,67190.0,0.0,5229.0,233.0,100833.0,85606.0,0.0,0.0,nan,3468.0,130.0,26.676923,629224.0,201349.0,0.018141,12130.123134,19807.0,2506.0,0.012433,99645.256584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,4.14061,22.486235,8837.0,2.0,1583.0,14710540.0
merge_ampm_hz4k_l2_ddr4_1x,merge,ampm,stage1,hz4k,l2,ddr4_1x,0.010033,10033473150.0,37919496.0,38898575.0,30130550.0,1.258508,823394.0,11099393.0,17957.0,201474.0,13351311318.0,16214.972805,1663830954.0,92656.398842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1108018.0,54808.0,942.0,0.049465,0.926515,1038313.0,984282.0,54031.0,0.0,1463399.0,113040.0,0.0,4838.0,234519.0,483086.0,441110.0,0.0,0.0,nan,26932.0,695.0,38.751079,622045.0,201349.0,0.018141,12424.529012,13610.0,4347.0,0.021576,138683.638831,7.16,49.22,0.0,1225.0,469545084.69482476,306691805.91767466,469545085.0,306691806.0,776236891.0,19207.0,465.296905,306.283572,68607.89,3332.0,86099.89,nan,nan,nan,nan,4395392.0,438072832.2375588,69251.0,83801.92,5213394.0,4.135422,25.359769,10144.0,2.0,1866.0,14711108.0
merge_ampm_hz4k_l2_ddr4_2x,merge,ampm,stage1,hz4k,l2,ddr4_2x,0.009997,9996891768.0,37918836.0,38897850.0,30020696.0,1.263091,830244.0,11099264.0,19527.0,201454.0,11826837984.0,14245.014699,1478408701.0,75711.000205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1075470.0,53221.0,913.0,0.049486,0.948427,1004417.0,966379.0,38038.0,0.0,1283250.0,79503.0,0.0,3187.0,123073.0,422805.0,397077.0,0.0,0.0,nan,8930.0,455.0,19.626374,628896.0,201348.0,0.018141,11439.05639,16633.0,2894.0,0.014366,100237.578784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,4.026743,22.332727,8414.0,2.0,1798.0,14710879.0
merge_ampm_hz512_l1d_ddr4_1x,merge,ampm,stage1,hz512,l1d,ddr4_1x,0.009773,9773332551.0,37918836.0,38897850.0,29349347.0,1.291984,482816.0,10929021.0,72293.0,205065.0,13277585790.0,27500.301958,6145687219.0,85010.820121,605835.0,117953.0,1581.0,0.194695,0.909822,412757.0,154299.0,258458.0,0.0,1376024.0,543758.0,0.0,53566.0,0.0,41655.0,8557.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,471125.0,11691.0,0.00107,13332.532717,nan,72293.0,0.352537,84677.820121,1.44,47.19,0.0,0.0,473412316.2039122,311521989.4659655,473405768.0,311521989.0,784927757.0,19207.0,470.799492,311.14218,39924.03,3332.0,57416.03,4503808.0,460826230.6125226,70728.0,57274.74,nan,nan,nan,nan,5213253.0,4.078088,24.554411,8262.0,2.0,1739.0,14393422.0
merge_ampm_hz512_l1d_ddr4_2x,merge,ampm,stage1,hz512,l1d,ddr4_2x,0.009766,9766284939.0,37918841.0,38897855.0,29328183.0,1.292916,471464.0,10927928.0,72301.0,205072.0,11460543651.0,24308.417294,5668037294.0,78395.005519,621083.0,119323.0,1580.0,0.192121,0.910744,428008.0,160008.0,268000.0,0.0,1354906.0,530084.0,0.0,49490.0,0.0,41702.0,8558.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,459770.0,11694.0,0.00107,12974.271165,nan,72301.0,0.352564,78062.005519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,3.862738,22.546448,8224.0,2.0,1718.0,14391852.0
merge_ampm_hz512_l2_ddr4_1x,merge,ampm,stage1,hz512,l2,ddr4_1x,0.010018,10018392579.0,37919468.0,38898546.0,30085263.0,1.260401,836913.0,11100232.0,25555.0,201587.0,15067465113.0,18003.621778,2005689969.0,78485.226727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,194531.0,46666.0,219.0,0.23989,0.959278,124094.0,79200.0,44894.0,0.0,194531.0,0.0,0.0,0.0,0.0,6189.0,4177.0,0.0,0.0,nan,0.0,0.0,nan,635565.0,201348.0,0.018139,13890.524699,23574.0,1981.0,0.009827,98035.973246,1.44,46.57,0.0,0.0,462605149.82360625,304214870.39632607,462605150.0,304214870.0,766820020.0,19207.0,459.966802,303.825187,40997.83,3332.0,58489.83,nan,nan,nan,nan,4486656.0,447841903.241512,70433.0,57787.86,5213392.0,4.443996,25.44688,9879.0,2.0,1759.0,14712226.0
merge_ampm_hz512_l2_ddr4_2x,merge,ampm,stage1,hz512,l2,ddr4_2x,0.010018,10017774198.0,37919440.0,38898517.0,30083406.0,1.260478,835453.0,11099873.0,25630.0,201585.0,14236700043.0,17040.695339,1905312780.0,74339.164261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,175971.0,46593.0,217.0,0.264777,0.94925,106051.0,81505.0,24546.0,0.0,175971.0,0.0,0.0,0.0,0.0,5399.0,4173.0,0.0,0.0,nan,0.0,0.0,nan,634103.0,201350.0,0.01814,13407.097631,23139.0,2491.0,0.012357,88465.707748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213390.0,4.365108,24.248564,10383.0,2.0,1719.0,14711719.0
merge_ampm_hz64_l1d_ddr4_1x,merge,ampm,stage1,hz64,l1d,ddr4_1x,0.011631,11631439917.0,37919564.0,38898646.0,34929249.0,1.085612,1068810.0,11228826.0,72119.0,201575.0,34092551316.0,31897.672473,5286349026.0,73300.365036,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,867466.0,201344.0,0.017931,29308.864059,nan,72119.0,0.357778,72967.365036,1.24,47.36,0.0,0.0,396827910.6401887,261410111.0178137,396822408.0,261410111.0,658232519.0,19207.0,395.122189,261.096478,28566.65,3332.0,46058.65,nan,nan,nan,nan,nan,nan,nan,nan,5213399.0,6.69408,37.494426,20286.0,2.0,1690.0,15007116.0
