run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores
matmult_ampm_cfg08_l1d_ddr4_2x,matmult,ampm,stage1,cfg08,l1d,ddr4_2x,0.001261,1261321749.0,7397876.0,7415199.0,3787753.0,1.953106,1156843.0,2138956.0,5347.0,1080641.0,18680402301.0,16147.742002,347868648.0,65058.658687,8516.0,538.0,2513.0,0.063175,0.000499,4984.0,2460.0,2524.0,0.0,63868.0,25898.0,0.0,9066.0,0.0,4638.0,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,841169.0,472871.0,1.778855,0.0,0.0,nan,79951.0,1076892.0,0.503466,15982.935908,nan,5347.0,0.004948,64725.596409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.216937,28.005176,1024.0,2.0,1312.0,2157290.0
matmult_ampm_cfg08_l2_ddr4_1x,matmult,ampm,stage1,cfg08,l2,ddr4_1x,0.001194,1194376095.0,7397876.0,7415199.0,3586715.0,2.06258,1158535.0,2138939.0,1363.0,1077783.0,18983665936.0,16385.923547,72816046.0,53423.364637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25820.0,4108.0,48.0,0.159101,0.858516,20914.0,14440.0,6473.0,1.0,26943.0,1.0,0.0,0.0,1122.0,1723.0,1656.0,908100.0,502546.0,1.806999,3480.0,163.0,21.349693,80976.0,1077559.0,0.503782,16280.977163,686.0,677.0,0.000628,80007.949778,2.93,59.23,0.0,0.0,299001295.7350758,228644897.6526108,298840542.0,228644898.0,527485440.0,19207.0,287.909312,228.91282,34159.25,3332.0,51651.25,nan,nan,nan,nan,307968.0,257848429.22530192,4903.0,49062.62,2106632.0,29.668374,26.210903,341.0,2.0,1418.0,2150019.0
matmult_ampm_cfg08_l2_ddr4_2x,matmult,ampm,stage1,cfg08,l2,ddr4_2x,0.001201,1200948183.0,7397876.0,7415199.0,3606451.0,2.051292,1159347.0,2138609.0,1152.0,1077685.0,19052020988.0,16433.406899,66811368.0,57995.979167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25708.0,4267.0,47.0,0.165979,0.859936,20875.0,15121.0,5752.0,2.0,26780.0,1.0,0.0,0.0,1071.0,1711.0,1632.0,924523.0,514752.0,1.796055,2826.0,181.0,15.61326,81885.0,1077462.0,0.503814,16349.080402,457.0,695.0,0.000645,71258.520863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.836151,26.552037,314.0,2.0,1475.0,2151593.0
matmult_ampm_cfg17_l2_ddr4_1x,matmult,ampm,stage1,cfg17,l2,ddr4_1x,0.001192,1192378428.0,7397871.0,7415194.0,3580716.0,2.066034,1160590.0,2138854.0,904.0,1077852.0,18962458984.0,16338.637231,67687499.0,74875.551991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31767.0,4585.0,40.0,0.144332,0.869194,26842.0,19580.0,7260.0,2.0,32492.0,1.0,0.0,0.0,724.0,2284.0,2217.0,876367.0,498450.0,1.758184,3187.0,177.0,18.00565,82963.0,1077627.0,0.503834,16230.286118,214.0,690.0,0.00064,79878.381159,1.84,57.73,0.0,0.0,301219807.0393135,231174930.3133149,301488178.0,231174930.0,532663109.0,19207.0,288.767385,231.121256,32709.24,3332.0,50201.24,nan,nan,nan,nan,308096.0,258387767.47812817,4922.0,47247.76,2106632.0,29.598355,26.472469,586.0,2.0,1491.0,2148288.0
matmult_ampm_cfg17_l2_ddr4_2x,matmult,ampm,stage1,cfg17,l2,ddr4_2x,0.001197,1196570565.0,7397876.0,7415199.0,3593305.0,2.058797,1159170.0,2138621.0,798.0,1077571.0,19015621948.0,16404.515255,54621611.0,68448.134085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32994.0,4644.0,49.0,0.140753,0.873918,28107.0,21237.0,6867.0,3.0,33875.0,1.0,0.0,0.0,880.0,2407.0,2335.0,919658.0,511929.0,1.796456,3029.0,134.0,22.604478,81823.0,1077347.0,0.503758,16331.629116,128.0,670.0,0.000622,72900.589552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.811724,25.991181,299.0,2.0,1416.0,2153473.0
matmult_ampm_cfg18_l2_ddr4_1x,matmult,ampm,stage1,cfg18,l2,ddr4_1x,0.001189,1188920889.0,7397871.0,7415194.0,3570333.0,2.072042,1159537.0,2139038.0,880.0,1077983.0,18894834611.0,16295.154541,67419734.0,76613.334091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33740.0,4614.0,47.0,0.136752,0.859698,28883.0,21473.0,7409.0,1.0,35161.0,5.0,0.0,0.0,1416.0,2507.0,2415.0,857213.0,486114.0,1.763399,4363.0,227.0,19.220264,81779.0,1077758.0,0.503852,16205.490395,127.0,753.0,0.000699,78486.138114,1.84,58.08,0.0,0.0,301826642.3948751,231039762.64647833,301665151.0,231039763.0,532704914.0,19207.0,289.068855,231.093593,32216.47,3332.0,49708.47,nan,nan,nan,nan,304512.0,256124694.93754518,4854.0,46740.95,2106632.0,29.487323,25.933021,596.0,2.0,1404.0,2148214.0
matmult_ampm_cfg18_l2_ddr4_2x,matmult,ampm,stage1,cfg18,l2,ddr4_2x,0.001197,1196887581.0,7397876.0,7415199.0,3594257.0,2.058252,1159150.0,2138622.0,793.0,1077570.0,19019216016.0,16407.898905,55914320.0,70509.861286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33796.0,4648.0,49.0,0.137531,0.87533,28901.0,21928.0,6969.0,4.0,34844.0,2.0,0.0,0.0,1046.0,2524.0,2456.0,919365.0,511847.0,1.796172,3022.0,121.0,24.975207,81804.0,1077346.0,0.503757,16331.103052,131.0,662.0,0.000614,73424.422961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.816848,26.061622,258.0,2.0,1322.0,2153455.0
matmult_ampm_cfg19_l2_ddr4_1x,matmult,ampm,stage1,cfg19,l2,ddr4_1x,0.00119,1189743732.0,7397876.0,7415199.0,3572804.0,2.07061,1159243.0,2138709.0,885.0,1077710.0,18973917092.0,16367.506288,64433440.0,72806.146893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31796.0,4604.0,40.0,0.144798,0.871145,26862.0,19510.0,7348.0,4.0,32459.0,1.0,0.0,0.0,662.0,2287.0,2217.0,881349.0,495966.0,1.777035,2633.0,165.0,15.957576,81758.0,1077485.0,0.503802,16265.752952,204.0,681.0,0.000632,78471.041116,1.87,58.91,0.0,0.0,301886860.45542455,231686868.8491649,302155826.0,231686869.0,533842695.0,19207.0,288.868931,231.471696,33062.39,3332.0,50554.39,nan,nan,nan,nan,308224.0,259067555.23045698,4931.0,47724.89,2106632.0,29.599593,26.054105,523.0,2.0,1540.0,2148230.0
matmult_ampm_cfg19_l2_ddr4_2x,matmult,ampm,stage1,cfg19,l2,ddr4_2x,0.001197,1196691777.0,7397876.0,7415199.0,3593669.0,2.058588,1159192.0,2138496.0,820.0,1077448.0,19080719199.0,16460.361354,55436446.0,67605.421951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33028.0,4631.0,49.0,0.140214,0.873115,28135.0,21186.0,6946.0,3.0,33982.0,1.0,0.0,0.0,953.0,2412.0,2326.0,930167.0,515638.0,1.803915,2963.0,152.0,19.493421,81968.0,1077224.0,0.50373,16370.234253,147.0,673.0,0.000625,72264.86627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.90345,26.008104,356.0,2.0,1576.0,2152058.0
matmult_ampm_cfg20_l2_ddr4_1x,matmult,ampm,stage1,cfg20,l2,ddr4_1x,0.001189,1188929547.0,7397871.0,7415194.0,3570359.0,2.072027,1158904.0,2138903.0,826.0,1077983.0,18954290830.0,16355.358882,68045788.0,82379.88862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33851.0,4664.0,47.0,0.13778,0.869825,28943.0,21540.0,7401.0,2.0,35039.0,4.0,0.0,0.0,1184.0,2534.0,2453.0,871163.0,491233.0,1.773421,3411.0,191.0,17.858639,81146.0,1077758.0,0.503884,16254.785151,128.0,698.0,0.000648,85062.753582,1.85,58.14,0.0,0.0,301609124.6994638,230822760.43392837,301447635.0,230822760.0,532270395.0,19207.0,288.74377,230.87659,31445.18,3332.0,48937.18,nan,nan,nan,nan,306368.0,257683897.90046996,4905.0,45029.58,2106632.0,29.543884,26.078806,605.0,2.0,1503.0,2148084.0
matmult_ampm_cfg20_l2_ddr4_2x,matmult,ampm,stage1,cfg20,l2,ddr4_2x,0.001197,1196615853.0,7397876.0,7415199.0,3593441.0,2.058719,1159575.0,2138751.0,791.0,1077827.0,19130758314.0,16498.077584,54150728.0,68458.5689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33825.0,4661.0,49.0,0.137797,0.87203,28941.0,22079.0,6860.0,2.0,34997.0,3.0,0.0,0.0,1169.0,2534.0,2454.0,939556.0,520248.0,1.805977,2667.0,153.0,17.431373,81973.0,1077602.0,0.503846,16418.333928,107.0,684.0,0.000635,71556.928363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.94204,25.878689,322.0,2.0,1558.0,2150263.0
matmult_ampm_cfg21_l2_ddr4_1x,matmult,ampm,stage1,cfg21,l2,ddr4_1x,0.001192,1192378428.0,7397871.0,7415194.0,3580716.0,2.066034,1160590.0,2138854.0,904.0,1077852.0,18962458984.0,16338.637231,67687499.0,74875.551991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31767.0,4585.0,40.0,0.144332,0.869194,26842.0,19580.0,7260.0,2.0,32492.0,1.0,0.0,0.0,724.0,2284.0,2217.0,876367.0,498450.0,1.758184,3187.0,177.0,18.00565,82963.0,1077627.0,0.503834,16230.286118,214.0,690.0,0.00064,79878.381159,1.84,57.73,0.0,0.0,301219807.0393135,231174930.3133149,301488178.0,231174930.0,532663109.0,19207.0,288.767385,231.121256,32709.24,3332.0,50201.24,nan,nan,nan,nan,308096.0,258387767.47812817,4922.0,47247.76,2106632.0,29.598355,26.472469,586.0,2.0,1491.0,2148288.0
matmult_ampm_cfg21_l2_ddr4_2x,matmult,ampm,stage1,cfg21,l2,ddr4_2x,0.001197,1196570565.0,7397876.0,7415199.0,3593305.0,2.058797,1159170.0,2138621.0,798.0,1077571.0,19015621948.0,16404.515255,54621611.0,68448.134085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32998.0,4644.0,49.0,0.140736,0.873918,28111.0,21241.0,6867.0,3.0,33879.0,1.0,0.0,0.0,880.0,2407.0,2335.0,919658.0,511929.0,1.796456,3029.0,134.0,22.604478,81823.0,1077347.0,0.503758,16331.629116,128.0,670.0,0.000622,72900.589552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.811724,25.991181,299.0,2.0,1416.0,2153473.0
matmult_ampm_cfg22_l2_ddr4_1x,matmult,ampm,stage1,cfg22,l2,ddr4_1x,0.00119,1189602207.0,7397871.0,7415194.0,3572379.0,2.070855,1160273.0,2139418.0,880.0,1078232.0,19020222180.0,16392.885278,66987834.0,76122.538636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33597.0,4595.0,47.0,0.136768,0.858237,28768.0,21271.0,7496.0,1.0,35107.0,5.0,0.0,0.0,1505.0,2492.0,2412.0,891444.0,500958.0,1.779479,4329.0,225.0,19.24,82264.0,1078009.0,0.50388,16316.078374,121.0,759.0,0.000704,79359.588933,1.86,59.28,0.0,0.0,300470189.0234473,229777650.3704822,300308791.0,229777650.0,530086441.0,19207.0,289.65649,229.83145,31785.33,3332.0,49277.33,nan,nan,nan,nan,304384.0,255870406.26598302,4826.0,46494.64,2106632.0,29.655462,25.944863,553.0,2.0,1541.0,2147832.0
matmult_ampm_cfg22_l2_ddr4_2x,matmult,ampm,stage1,cfg22,l2,ddr4_2x,0.001197,1196887581.0,7397876.0,7415199.0,3594257.0,2.058252,1159150.0,2138622.0,793.0,1077570.0,19019216016.0,16407.898905,55914320.0,70509.861286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33804.0,4648.0,49.0,0.137499,0.87533,28909.0,21936.0,6969.0,4.0,34852.0,2.0,0.0,0.0,1046.0,2524.0,2456.0,919365.0,511847.0,1.796172,3022.0,121.0,24.975207,81804.0,1077346.0,0.503757,16331.103052,131.0,662.0,0.000614,73424.422961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.816848,26.061622,258.0,2.0,1322.0,2153455.0
matmult_ampm_cfg23_l2_ddr4_1x,matmult,ampm,stage1,cfg23,l2,ddr4_1x,0.00119,1189743732.0,7397876.0,7415199.0,3572804.0,2.07061,1159243.0,2138709.0,885.0,1077710.0,18973917092.0,16367.506288,64433440.0,72806.146893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31796.0,4604.0,40.0,0.144798,0.871145,26862.0,19510.0,7348.0,4.0,32459.0,1.0,0.0,0.0,662.0,2287.0,2217.0,881349.0,495966.0,1.777035,2633.0,165.0,15.957576,81758.0,1077485.0,0.503802,16265.752952,204.0,681.0,0.000632,78471.041116,1.87,58.91,0.0,0.0,301886860.45542455,231686868.8491649,302155826.0,231686869.0,533842695.0,19207.0,288.868931,231.471696,33062.39,3332.0,50554.39,nan,nan,nan,nan,308224.0,259067555.23045698,4931.0,47724.89,2106632.0,29.599593,26.054105,523.0,2.0,1540.0,2148230.0
matmult_ampm_cfg23_l2_ddr4_2x,matmult,ampm,stage1,cfg23,l2,ddr4_2x,0.001197,1196691777.0,7397876.0,7415199.0,3593669.0,2.058588,1159192.0,2138496.0,820.0,1077448.0,19080719199.0,16460.361354,55436446.0,67605.421951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33028.0,4631.0,49.0,0.140214,0.873115,28135.0,21186.0,6946.0,3.0,33982.0,1.0,0.0,0.0,953.0,2412.0,2326.0,930167.0,515638.0,1.803915,2963.0,152.0,19.493421,81968.0,1077224.0,0.50373,16370.234253,147.0,673.0,0.000625,72264.86627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.90345,26.008104,356.0,2.0,1576.0,2152058.0
matmult_ampm_cfg24_l2_ddr4_1x,matmult,ampm,stage1,cfg24,l2,ddr4_1x,0.001189,1188929547.0,7397871.0,7415194.0,3570359.0,2.072027,1158904.0,2138903.0,826.0,1077983.0,18954187933.0,16355.270094,68038795.0,82371.422518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33866.0,4664.0,47.0,0.137719,0.869825,28958.0,21555.0,7401.0,2.0,35054.0,4.0,0.0,0.0,1184.0,2535.0,2454.0,871163.0,491233.0,1.773421,3411.0,191.0,17.858639,81146.0,1077758.0,0.503884,16254.778663,128.0,698.0,0.000648,85078.497135,1.85,58.14,0.0,0.0,301609124.6994638,230822760.43392837,301447635.0,230822760.0,532270395.0,19207.0,288.74377,230.87659,31433.08,3332.0,48925.08,nan,nan,nan,nan,306368.0,257683897.90046996,4905.0,45014.1,2106632.0,29.543738,26.077313,596.0,2.0,1503.0,2148084.0
matmult_ampm_cfg24_l2_ddr4_2x,matmult,ampm,stage1,cfg24,l2,ddr4_2x,0.001197,1196615853.0,7397876.0,7415199.0,3593441.0,2.058719,1159575.0,2138751.0,791.0,1077827.0,19130758314.0,16498.077584,54150728.0,68458.5689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33825.0,4661.0,49.0,0.137797,0.87203,28941.0,22079.0,6860.0,2.0,34997.0,3.0,0.0,0.0,1169.0,2534.0,2454.0,939556.0,520248.0,1.805977,2667.0,153.0,17.431373,81973.0,1077602.0,0.503846,16418.333928,107.0,684.0,0.000635,71556.928363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,29.94204,25.878689,322.0,2.0,1558.0,2150263.0
matmult_ampm_default_l1d_ddr4_1x,matmult,ampm,stage1,default,l1d,ddr4_1x,0.001321,1321003008.0,7397876.0,7415199.0,3966976.0,1.864868,1151808.0,2137753.0,5379.0,1123945.0,19414241329.0,16855.449284,355764253.0,66139.478156,180955.0,8769.0,46141.0,0.04846,0.008143,125379.0,123108.0,2226.0,45.0,11253959.0,4134055.0,0.0,2244.0,6908622.0,1566468.0,16069.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,979897.0,539186.0,1.817364,0.0,0.0,nan,83654.0,1068154.0,0.499662,16428.230762,nan,5379.0,0.004786,65806.168619,1.16,57.0,0.0,0.0,260892668.61078942,194664204.73131883,260844221.0,194664205.0,455508425.0,19207.0,254.982008,195.148685,22176.37,3332.0,39668.37,63744.0,48254242.88511537,1002.0,51391.15,nan,nan,nan,nan,2106632.0,30.47718,29.994989,1423.0,2.0,1698.0,2152478.0
matmult_ampm_default_l1d_ddr4_2x,matmult,ampm,stage1,default,l1d,ddr4_2x,0.001343,1343211111.0,7397871.0,7415194.0,4033667.0,1.834033,1150006.0,2134758.0,5292.0,1118975.0,19616210299.0,17057.485177,338868581.0,64034.123394,154626.0,8841.0,43220.0,0.057177,0.008225,101900.0,100156.0,1705.0,39.0,8533058.0,1477849.0,0.0,2839.0,6880571.0,889462.0,10056.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,993878.0,524524.0,1.894819,0.0,0.0,nan,83972.0,1066034.0,0.49937,16735.538186,nan,5292.0,0.004729,63700.808768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,30.853477,29.697147,1078.0,2.0,1645.0,2151267.0
matmult_ampm_default_l2_ddr4_1x,matmult,ampm,stage1,default,l2,ddr4_1x,0.001191,1190941200.0,7397876.0,7415199.0,3576400.0,2.068528,1160315.0,2138434.0,2087.0,1077718.0,19058859698.0,16425.591066,118624453.0,56839.699569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53013.0,3427.0,76.0,0.064645,0.827178,48024.0,44014.0,4007.0,3.0,54179.0,257.0,0.0,3.0,872.0,6245.0,3751.0,879369.0,499866.0,1.759209,4248.0,241.0,17.626556,82819.0,1077496.0,0.503872,16160.801582,1371.0,716.0,0.000664,79121.259777,1.38,57.6,0.0,0.0,305560005.81724775,231668868.28669629,305398789.0,231668868.0,537067657.0,19207.0,291.319168,231.292695,28187.56,3332.0,45679.56,nan,nan,nan,nan,311360.0,261440279.33536938,4970.0,42023.23,2106632.0,29.654754,27.798707,1140.0,2.0,1434.0,2148422.0
matmult_ampm_default_l2_ddr4_2x,matmult,ampm,stage1,default,l2,ddr4_2x,0.001205,1205328132.0,7397876.0,7415199.0,3619604.0,2.043838,1160036.0,2138533.0,2065.0,1077595.0,19268743000.0,16610.469847,106685396.0,51663.630024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51598.0,3351.0,77.0,0.064944,0.826999,46690.0,43111.0,3577.0,2.0,52880.0,310.0,0.0,1.0,945.0,6183.0,3844.0,919355.0,509085.0,1.805897,3765.0,263.0,14.315589,82662.0,1077374.0,0.503791,16356.130713,1364.0,701.0,0.000651,71415.229672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2106632.0,30.091187,27.31217,1073.0,2.0,1427.0,2150497.0
merge_ampm_cfg01_l1d_ddr4_1x,merge,ampm,stage1,cfg01,l1d,ddr4_1x,0.00976,9760237326.0,37918841.0,38897855.0,29310022.0,1.293717,352675.0,10925847.0,72546.0,208463.0,11726640953.0,33250.559164,6419924309.0,88494.531869,947932.0,142798.0,3436.0,0.150642,0.950744,747163.0,548358.0,198792.0,13.0,2010112.0,861074.0,0.0,59192.0,0.0,118789.0,65409.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.0,2.0,24.0,0.0,0.0,nan,345277.0,7398.0,0.000677,19586.278589,nan,72546.0,0.348004,88161.531869,1.56,46.19,0.0,0.0,475706465.4187898,312398961.02501804,475699908.0,312398961.0,788098869.0,19207.0,472.736046,311.998971,43429.4,3332.0,60921.4,4509952.0,462074010.0228993,70877.0,60743.85,nan,nan,nan,nan,5213253.0,4.061103,24.913137,9672.0,2.0,1674.0,14389066.0
merge_ampm_cfg01_l1d_ddr4_2x,merge,ampm,stage1,cfg01,l1d,ddr4_2x,0.009741,9741255660.0,37918841.0,38897855.0,29253020.0,1.296238,383380.0,10925789.0,72523.0,208377.0,9815061106.0,25601.390542,5739003561.0,79133.565365,1007139.0,137266.0,3389.0,0.136293,0.947021,806743.0,561894.0,244837.0,12.0,1966439.0,765241.0,0.0,53163.0,0.0,117028.0,61884.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1171.0,22.0,53.227273,0.0,0.0,nan,375701.0,7679.0,0.000703,17605.851804,nan,72523.0,0.348037,78800.565365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,3.724429,21.914221,7530.0,2.0,1876.0,14388934.0
merge_ampm_cfg01_l2_ddr4_1x,merge,ampm,stage1,cfg01,l2,ddr4_1x,0.010014,10014029613.0,37919468.0,38898546.0,30072161.0,1.260951,831030.0,11099047.0,24776.0,201588.0,14258088300.0,17157.128263,1930363038.0,77912.618582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,326932.0,47494.0,311.0,0.145272,0.960348,256373.0,207083.0,49290.0,0.0,330895.0,3003.0,0.0,696.0,0.0,20602.0,17339.0,0.0,0.0,nan,0.0,0.0,nan,629681.0,201349.0,0.018141,13548.07345,22815.0,1961.0,0.009728,103759.471698,3.38,47.49,0.0,0.0,463471367.60758847,304571098.535656,463464977.0,304571099.0,768036075.0,19207.0,460.82548,304.130117,41789.4,3332.0,59281.4,nan,nan,nan,nan,4493504.0,448720861.9961168,70557.0,58443.62,5213392.0,4.43203,25.649292,9722.0,2.0,1999.0,14710628.0
merge_ampm_cfg01_l2_ddr4_2x,merge,ampm,stage1,cfg01,l2,ddr4_2x,0.00999,9990420912.0,37918841.0,38897855.0,30001264.0,1.26391,830082.0,11098759.0,23703.0,201569.0,12322022970.0,14844.344258,1615194855.0,68143.055942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,334725.0,48552.0,307.0,0.14505,0.951944,264671.0,213342.0,51329.0,0.0,335966.0,872.0,0.0,224.0,0.0,20873.0,17685.0,0.0,0.0,nan,0.0,0.0,nan,628735.0,201347.0,0.018141,12005.484601,21252.0,2451.0,0.01216,91942.50918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213253.0,4.125582,22.160636,7993.0,2.0,1766.0,14710262.0
merge_ampm_cfg02_l1d_ddr4_1x,merge,ampm,stage1,cfg02,l1d,ddr4_1x,0.009806,9806013837.0,37918841.0,38897855.0,29447489.0,1.287678,294382.0,10932543.0,72569.0,208482.0,13359197096.0,45380.482149,6115924942.0,84277.376593,919059.0,150931.0,3514.0,0.164223,0.953654,718210.0,573549.0,144652.0,9.0,2197590.0,1115686.0,0.0,57462.0,0.0,149220.0,73847.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,1.0,13.0,0.0,0.0,nan,287047.0,7335.0,0.000671,21035.476074,nan,72569.0,0.348083,83944.376593,1.52,45.98,0.0,0.0,473635880.71592075,311260421.4857789,473629354.0,311260421.0,784889776.0,19207.0,470.431317,310.907985,39436.42,3332.0,56928.42,4503424.0,459251238.5621673,70814.0,56627.24,nan,nan,nan,nan,5213253.0,4.105064,26.177128,10391.0,2.0,1827.0,14398652.0
