run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
quick_imp_addrlen2_l1d_ddr4_1x,quick,imp,addrlen2,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: addrlen2
quick_imp_addrlen16_l1d_ddr4_1x,quick,imp,addrlen16,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: addrlen16
quick_imp_addrlen8_l1d_ddr4_1x,quick,imp,addrlen8,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: addrlen8
quick_imp_ipd16_l1d_ddr4_1x,quick,imp,ipd16,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: ipd16
quick_imp_ipd2_l1d_ddr4_1x,quick,imp,ipd2,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: ipd2
quick_imp_ipd8_l1d_ddr4_1x,quick,imp,ipd8,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: ipd8
quick_imp_pt32_l1d_ddr4_1x,quick,imp,pt32,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: pt32
quick_imp_dist32_l1d_ddr4_1x,quick,imp,dist32,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: dist32
quick_imp_dist4_l1d_ddr4_1x,quick,imp,dist4,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: dist4
quick_imp_dist64_l1d_ddr4_1x,quick,imp,dist64,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: dist64
quick_imp_thr3_l1d_ddr4_1x,quick,imp,thr3,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: thr3
quick_imp_pt64_l1d_ddr4_1x,quick,imp,pt64,l1d,ddr4_1x,0.008793,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,stage1,0.009731,1.1066757648129193,180571.0,54939.0,492.0,0.30425151325517386,0.0027246900111313555,0.012904463302810153,0.3401701447304053,stage1: pt64
