run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused
merge_stride_deg16_dist32_l1d_ddr4_2x,merge,stride,deg16_dist32,l1d,ddr4_2x,0.01062,10620453915.0,37919464.0,31893255.0,1.188951,626243.0,11092106.0,73473.0,223814.0,986503.0,90461.0,11202.0,nan,nan,nan
merge_stride_deg16_dist32_l2_ddr4_1x,merge,stride,deg16_dist32,l2,ddr4_1x,0.01101,11009914398.0,37919467.0,33062806.0,1.146893,991154.0,11169265.0,44297.0,201453.0,nan,nan,nan,252426.0,27937.0,265.0
merge_stride_deg16_dist32_l2_ddr4_2x,merge,stride,deg16_dist32,l2,ddr4_2x,0.010913,10913325750.0,37919511.0,32772750.0,1.157045,993005.0,11163143.0,44259.0,201409.0,nan,nan,nan,266764.0,27937.0,265.0
merge_stride_deg16_dist4_l1d_ddr4_1x,merge,stride,deg16_dist4,l1d,ddr4_1x,0.009925,9924674724.0,37918829.0,29803828.0,1.272282,230842.0,10950281.0,73178.0,213410.0,1304612.0,161883.0,6566.0,nan,nan,nan
merge_stride_deg16_dist4_l1d_ddr4_2x,merge,stride,deg16_dist4,l1d,ddr4_2x,0.009879,9878698413.0,37918829.0,29665761.0,1.278203,219573.0,10949879.0,73191.0,213415.0,1321392.0,163353.0,6570.0,nan,nan,nan
merge_stride_deg16_dist4_l2_ddr4_1x,merge,stride,deg16_dist4,l2,ddr4_1x,0.010354,10354316652.0,37919464.0,31094044.0,1.21951,927621.0,11110074.0,26737.0,201118.0,nan,nan,nan,410277.0,45181.0,324.0
merge_stride_deg16_dist4_l2_ddr4_2x,merge,stride,deg16_dist4,l2,ddr4_2x,0.010307,10307378637.0,37919489.0,30953089.0,1.225065,926671.0,11109823.0,24869.0,201120.0,nan,nan,nan,432936.0,47054.0,382.0
merge_stride_deg16_dist8_l1d_ddr4_1x,merge,stride,deg16_dist8,l1d,ddr4_1x,0.010063,10062878049.0,37919508.0,30218853.0,1.254831,288421.0,10974297.0,73288.0,215109.0,1292058.0,152990.0,7600.0,nan,nan,nan
merge_stride_deg16_dist8_l1d_ddr4_2x,merge,stride,deg16_dist8,l1d,ddr4_2x,0.009997,9996826833.0,37918820.0,30020501.0,1.263099,275848.0,10972708.0,73414.0,216498.0,1322909.0,154846.0,8871.0,nan,nan,nan
merge_stride_deg16_dist8_l2_ddr4_1x,merge,stride,deg16_dist8,l2,ddr4_1x,0.010459,10459386810.0,37919489.0,31409570.0,1.20726,940057.0,11119250.0,25593.0,200839.0,nan,nan,nan,395936.0,46044.0,364.0
merge_stride_deg16_dist8_l2_ddr4_2x,merge,stride,deg16_dist8,l2,ddr4_2x,0.010388,10388335599.0,37919508.0,31196203.0,1.215518,937932.0,11118074.0,24399.0,200712.0,nan,nan,nan,423074.0,47216.0,418.0
merge_stride_deg1_dist16_l1d_ddr4_1x,merge,stride,deg1_dist16,l1d,ddr4_1x,0.010368,10368443844.0,37919489.0,31136468.0,1.217849,413444.0,11015738.0,72625.0,205394.0,146225.0,120207.0,2375.0,nan,nan,nan
merge_stride_deg1_dist16_l1d_ddr4_2x,merge,stride,deg1_dist16,l1d,ddr4_2x,0.010326,10326258738.0,37919548.0,31009786.0,1.222827,386771.0,11012765.0,72639.0,205402.0,146178.0,124681.0,2375.0,nan,nan,nan
merge_stride_deg1_dist16_l2_ddr4_1x,merge,stride,deg1_dist16,l2,ddr4_1x,0.010771,10770795423.0,37919517.0,32344731.0,1.172357,989353.0,11136996.0,36190.0,201029.0,nan,nan,nan,36288.0,35438.0,56.0
merge_stride_deg1_dist16_l2_ddr4_2x,merge,stride,deg1_dist16,l2,ddr4_2x,0.010725,10725184080.0,37919464.0,32207760.0,1.177341,990040.0,11134278.0,35872.0,201084.0,nan,nan,nan,36337.0,35814.0,64.0
merge_stride_deg1_dist1_l1d_ddr4_1x,merge,stride,deg1_dist1,l1d,ddr4_1x,0.010088,10088128773.0,37919536.0,30294681.0,1.251691,577909.0,10935440.0,72211.0,202859.0,166409.0,92222.0,487.0,nan,nan,nan
merge_stride_deg1_dist1_l1d_ddr4_2x,merge,stride,deg1_dist1,l1d,ddr4_2x,0.010097,10096919640.0,37919511.0,30321080.0,1.2506,574876.0,10934736.0,72219.0,202869.0,165659.0,92491.0,488.0,nan,nan,nan
merge_stride_deg1_dist1_l2_ddr4_1x,merge,stride,deg1_dist1,l2,ddr4_1x,0.010492,10492451712.0,37919461.0,31508864.0,1.203455,984344.0,11105056.0,47079.0,201542.0,nan,nan,nan,48578.0,25067.0,15.0
merge_stride_deg1_dist1_l2_ddr4_2x,merge,stride,deg1_dist1,l2,ddr4_2x,0.010506,10505694123.0,37919517.0,31548631.0,1.20194,974068.0,11104957.0,46643.0,201551.0,nan,nan,nan,48577.0,25513.0,15.0
merge_stride_deg1_dist32_l1d_ddr4_1x,merge,stride,deg1_dist32,l1d,ddr4_1x,0.010714,10714476798.0,37919536.0,32175606.0,1.178519,607899.0,11093477.0,72834.0,209274.0,115203.0,87009.0,4226.0,nan,nan,nan
merge_stride_deg1_dist32_l1d_ddr4_2x,merge,stride,deg1_dist32,l1d,ddr4_2x,0.010593,10593067995.0,37919492.0,31811015.0,1.192025,602890.0,11087005.0,72836.0,209275.0,115165.0,87036.0,4226.0,nan,nan,nan
merge_stride_deg1_dist32_l2_ddr4_1x,merge,stride,deg1_dist32,l2,ddr4_1x,0.011092,11091903993.0,37919532.0,33309021.0,1.138418,1003061.0,11169221.0,48071.0,201543.0,nan,nan,nan,24190.0,24079.0,84.0
merge_stride_deg1_dist32_l2_ddr4_2x,merge,stride,deg1_dist32,l2,ddr4_2x,0.010998,10997777214.0,37919564.0,33026358.0,1.148162,1008556.0,11163051.0,48078.0,201551.0,nan,nan,nan,24190.0,24079.0,84.0
merge_stride_deg1_dist4_l1d_ddr4_1x,merge,stride,deg1_dist4,l1d,ddr4_1x,0.01012,10119875661.0,37919511.0,30390017.0,1.247763,493367.0,10951123.0,72304.0,203466.0,163927.0,102006.0,840.0,nan,nan,nan
merge_stride_deg1_dist4_l1d_ddr4_2x,merge,stride,deg1_dist4,l1d,ddr4_2x,0.010113,10113134076.0,37919486.0,30369772.0,1.248594,480800.0,10950862.0,72307.0,203466.0,163858.0,103720.0,839.0,nan,nan,nan
merge_stride_deg1_dist4_l2_ddr4_1x,merge,stride,deg1_dist4,l2,ddr4_1x,0.010525,10525259538.0,37919464.0,31607386.0,1.199704,981247.0,11111544.0,45161.0,201545.0,nan,nan,nan,46219.0,26990.0,23.0
merge_stride_deg1_dist4_l2_ddr4_2x,merge,stride,deg1_dist4,l2,ddr4_2x,0.010532,10532158632.0,37919489.0,31628104.0,1.198919,974062.0,11111322.0,43766.0,201548.0,nan,nan,nan,46219.0,28389.0,23.0
merge_stride_deg1_dist8_l1d_ddr4_1x,merge,stride,deg1_dist8,l1d,ddr4_1x,0.010195,10194906222.0,37919536.0,30615334.0,1.238581,372582.0,10974903.0,72411.0,204234.0,161755.0,126977.0,1458.0,nan,nan,nan
merge_stride_deg1_dist8_l1d_ddr4_2x,merge,stride,deg1_dist8,l1d,ddr4_2x,0.010174,10174084065.0,37919564.0,30552805.0,1.241117,346294.0,10973828.0,72414.0,204234.0,161782.0,130975.0,1458.0,nan,nan,nan
merge_stride_deg1_dist8_l2_ddr4_1x,merge,stride,deg1_dist8,l2,ddr4_1x,0.010612,10612174536.0,37919405.0,31868392.0,1.189876,984600.0,11120359.0,42267.0,201543.0,nan,nan,nan,43085.0,29882.0,35.0
merge_stride_deg1_dist8_l2_ddr4_2x,merge,stride,deg1_dist8,l2,ddr4_2x,0.010591,10591307091.0,37919517.0,31805727.0,1.192224,979260.0,11119312.0,39895.0,201534.0,nan,nan,nan,43075.0,32249.0,35.0
merge_stride_deg32_dist16_l1d_ddr4_1x,merge,stride,deg32_dist16,l1d,ddr4_1x,0.010306,10306007343.0,37919555.0,30948971.0,1.22523,440297.0,11039095.0,74180.0,235810.0,2021535.0,130727.0,20427.0,nan,nan,nan
merge_stride_deg32_dist16_l1d_ddr4_2x,merge,stride,deg32_dist16,l1d,ddr4_2x,0.010184,10184314824.0,37919573.0,30583528.0,1.239871,421031.0,11035051.0,73939.0,233690.0,2064384.0,131664.0,18998.0,nan,nan,nan
merge_stride_deg32_dist16_l2_ddr4_1x,merge,stride,deg32_dist16,l2,ddr4_1x,0.010641,10640650698.0,37919508.0,31953906.0,1.186695,950378.0,11136186.0,28401.0,200665.0,nan,nan,nan,549547.0,43340.0,587.0
merge_stride_deg32_dist16_l2_ddr4_2x,merge,stride,deg32_dist16,l2,ddr4_2x,0.010509,10508505642.0,37919480.0,31557074.0,1.201617,949181.0,11133187.0,28235.0,200462.0,nan,nan,nan,614085.0,43302.0,665.0
merge_stride_deg32_dist1_l1d_ddr4_1x,merge,stride,deg32_dist1,l1d,ddr4_1x,0.009817,9816541299.0,37918834.0,29479103.0,1.286297,252361.0,10933703.0,73655.0,221497.0,2098560.0,159467.0,10489.0,nan,nan,nan
merge_stride_deg32_dist1_l1d_ddr4_2x,merge,stride,deg32_dist1,l1d,ddr4_2x,0.009741,9741283632.0,37918829.0,29253104.0,1.296234,234038.0,10933576.0,73706.0,221524.0,2114484.0,162543.0,10512.0,nan,nan,nan
merge_stride_deg32_dist1_l2_ddr4_1x,merge,stride,deg32_dist1,l2,ddr4_1x,0.010253,10253269800.0,37919536.0,30790600.0,1.231531,905301.0,11102516.0,24016.0,201302.0,nan,nan,nan,683886.0,48274.0,414.0
merge_stride_deg32_dist1_l2_ddr4_2x,merge,stride,deg32_dist1,l2,ddr4_2x,0.010153,10152918252.0,37919514.0,30489244.0,1.243703,905218.0,11102494.0,21005.0,201302.0,nan,nan,nan,716213.0,51287.0,425.0
merge_stride_deg32_dist32_l1d_ddr4_1x,merge,stride,deg32_dist32,l1d,ddr4_1x,0.01077,10769566986.0,37919564.0,32341042.0,1.172492,662873.0,11117185.0,73965.0,235714.0,1223664.0,86053.0,20201.0,nan,nan,nan
merge_stride_deg32_dist32_l1d_ddr4_2x,merge,stride,deg32_dist32,l1d,ddr4_2x,0.010647,10646879130.0,37919517.0,31972610.0,1.186001,654719.0,11109602.0,73854.0,234690.0,1242425.0,86052.0,19413.0,nan,nan,nan
merge_stride_deg32_dist32_l2_ddr4_1x,merge,stride,deg32_dist32,l2,ddr4_1x,0.010985,10985068269.0,37919517.0,32988193.0,1.149489,989975.0,11169370.0,43899.0,201438.0,nan,nan,nan,282837.0,28482.0,351.0
merge_stride_deg32_dist32_l2_ddr4_2x,merge,stride,deg32_dist32,l2,ddr4_2x,0.010893,10893313782.0,37919530.0,32712654.0,1.159171,990468.0,11162819.0,43599.0,201026.0,nan,nan,nan,301632.0,28477.0,376.0
merge_stride_deg32_dist4_l1d_ddr4_1x,merge,stride,deg32_dist4,l1d,ddr4_1x,0.009909,9908709705.0,37918825.0,29755885.0,1.274332,254827.0,10951374.0,73957.0,223109.0,2124260.0,159352.0,11915.0,nan,nan,nan
merge_stride_deg32_dist4_l1d_ddr4_2x,merge,stride,deg32_dist4,l1d,ddr4_2x,0.009843,9843204942.0,37918834.0,29559174.0,1.282812,237038.0,10950817.0,73738.0,221822.0,2162828.0,162538.0,10829.0,nan,nan,nan
merge_stride_deg32_dist4_l2_ddr4_1x,merge,stride,deg32_dist4,l2,ddr4_1x,0.010326,10326411585.0,37919514.0,31010245.0,1.222807,915690.0,11110067.0,23925.0,200940.0,nan,nan,nan,635347.0,47999.0,474.0
merge_stride_deg32_dist4_l2_ddr4_2x,merge,stride,deg32_dist4,l2,ddr4_2x,0.010235,10235260494.0,37919511.0,30736518.0,1.233697,915481.0,11109763.0,20685.0,201001.0,nan,nan,nan,677210.0,51299.0,541.0
merge_stride_deg32_dist8_l1d_ddr4_1x,merge,stride,deg32_dist8,l1d,ddr4_1x,0.010041,10040898051.0,37919527.0,30152847.0,1.257578,300353.0,10976616.0,74102.0,227628.0,2149731.0,155267.0,14124.0,nan,nan,nan
merge_stride_deg32_dist8_l1d_ddr4_2x,merge,stride,deg32_dist8,l1d,ddr4_2x,0.009954,9953960076.0,37918829.0,29891772.0,1.268539,281156.0,10974592.0,73825.0,226157.0,2189885.0,157320.0,13007.0,nan,nan,nan
merge_stride_deg32_dist8_l2_ddr4_1x,merge,stride,deg32_dist8,l2,ddr4_1x,0.010438,10437982236.0,37919508.0,31345292.0,1.209737,930200.0,11119150.0,23324.0,200550.0,nan,nan,nan,599532.0,48306.0,538.0
merge_stride_deg32_dist8_l2_ddr4_2x,merge,stride,deg32_dist8,l2,ddr4_2x,0.010317,10317440898.0,37919536.0,30983306.0,1.223871,928816.0,11117991.0,21460.0,200843.0,nan,nan,nan,683236.0,50364.0,532.0
merge_stride_deg4_dist16_l1d_ddr4_1x,merge,stride,deg4_dist16,l1d,ddr4_1x,0.010334,10333525464.0,37919517.0,31031608.0,1.221966,392218.0,11015132.0,72836.0,207651.0,394628.0,126940.0,3704.0,nan,nan,nan
merge_stride_deg4_dist16_l1d_ddr4_2x,merge,stride,deg4_dist16,l1d,ddr4_2x,0.010302,10301617404.0,37919508.0,30935788.0,1.22575,366147.0,11011993.0,72843.0,207656.0,398661.0,131381.0,3706.0,nan,nan,nan
merge_stride_deg4_dist16_l2_ddr4_1x,merge,stride,deg4_dist16,l2,ddr4_1x,0.010691,10691021943.0,37919508.0,32105171.0,1.181104,973621.0,11136331.0,32025.0,200692.0,nan,nan,nan,128641.0,39304.0,155.0
merge_stride_deg4_dist16_l2_ddr4_2x,merge,stride,deg4_dist16,l2,ddr4_2x,0.010652,10651971699.0,37919489.0,31987903.0,1.185433,974240.0,11133744.0,31885.0,200658.0,nan,nan,nan,126486.0,39412.0,166.0
merge_stride_deg4_dist1_l1d_ddr4_1x,merge,stride,deg4_dist1,l1d,ddr4_1x,0.009876,9876378402.0,37918834.0,29658794.0,1.278504,433327.0,10931715.0,72385.0,205082.0,455435.0,116250.0,1617.0,nan,nan,nan
merge_stride_deg4_dist1_l1d_ddr4_2x,merge,stride,deg4_dist1,l1d,ddr4_2x,0.009866,9866010447.0,37918825.0,29627659.0,1.279847,421858.0,10931757.0,72428.0,205317.0,468216.0,117764.0,1921.0,nan,nan,nan
merge_stride_deg4_dist1_l2_ddr4_1x,merge,stride,deg4_dist1,l2,ddr4_1x,0.010333,10333314009.0,37919467.0,31030973.0,1.221989,953000.0,11103351.0,40100.0,201546.0,nan,nan,nan,189698.0,32088.0,56.0
merge_stride_deg4_dist1_l2_ddr4_2x,merge,stride,deg4_dist1,l2,ddr4_2x,0.010328,10327781547.0,37919467.0,31014359.0,1.222644,945544.0,11103263.0,38491.0,201549.0,nan,nan,nan,189699.0,33703.0,56.0
merge_stride_deg4_dist32_l1d_ddr4_1x,merge,stride,deg4_dist32,l1d,ddr4_1x,0.010719,10718936334.0,37919489.0,32188998.0,1.178028,608558.0,11094878.0,73018.0,211708.0,349595.0,89043.0,5413.0,nan,nan,nan
merge_stride_deg4_dist32_l1d_ddr4_2x,merge,stride,deg4_dist32,l1d,ddr4_2x,0.010606,10606167882.0,37919489.0,31850354.0,1.190553,604016.0,11088131.0,73021.0,211708.0,354374.0,89071.0,5413.0,nan,nan,nan
merge_stride_deg4_dist32_l2_ddr4_1x,merge,stride,deg4_dist32,l2,ddr4_1x,0.011044,11044072872.0,37919495.0,33165384.0,1.143347,994409.0,11168907.0,45899.0,201442.0,nan,nan,nan,92123.0,26287.0,142.0
merge_stride_deg4_dist32_l2_ddr4_2x,merge,stride,deg4_dist32,l2,ddr4_2x,0.010959,10958565132.0,37919564.0,32908604.0,1.15227,1001188.0,11163085.0,45905.0,201547.0,nan,nan,nan,92140.0,26287.0,138.0
merge_stride_deg4_dist4_l1d_ddr4_1x,merge,stride,deg4_dist4,l1d,ddr4_1x,0.009983,9982684323.0,37918829.0,29978031.0,1.264889,313636.0,10948598.0,72461.0,205707.0,432218.0,138574.0,2108.0,nan,nan,nan
merge_stride_deg4_dist4_l1d_ddr4_2x,merge,stride,deg4_dist4,l1d,ddr4_2x,0.009978,9978199146.0,37918834.0,29964562.0,1.265457,295794.0,10948275.0,72470.0,205712.0,443621.0,141122.0,2108.0,nan,nan,nan
merge_stride_deg4_dist4_l2_ddr4_1x,merge,stride,deg4_dist4,l2,ddr4_1x,0.010401,10401200721.0,37919517.0,31234837.0,1.214015,956385.0,11110785.0,39881.0,201544.0,nan,nan,nan,150448.0,32307.0,68.0
merge_stride_deg4_dist4_l2_ddr4_2x,merge,stride,deg4_dist4,l2,ddr4_2x,0.010401,10401291963.0,37919489.0,31235111.0,1.214003,950343.0,11110431.0,36268.0,201550.0,nan,nan,nan,163701.0,35929.0,68.0
merge_stride_deg4_dist8_l1d_ddr4_1x,merge,stride,deg4_dist8,l1d,ddr4_1x,0.010105,10104633252.0,37919489.0,30344244.0,1.249645,317193.0,10973368.0,72609.0,206106.0,420637.0,141342.0,2633.0,nan,nan,nan
merge_stride_deg4_dist8_l1d_ddr4_2x,merge,stride,deg4_dist8,l1d,ddr4_2x,0.010095,10094751477.0,37919536.0,30314569.0,1.25087,295496.0,10972219.0,72617.0,206110.0,424734.0,144634.0,2632.0,nan,nan,nan
merge_stride_deg4_dist8_l2_ddr4_1x,merge,stride,deg4_dist8,l2,ddr4_1x,0.010502,10502196957.0,37919517.0,31538129.0,1.20234,962146.0,11119479.0,36833.0,201544.0,nan,nan,nan,130492.0,35354.0,82.0
merge_stride_deg4_dist8_l2_ddr4_2x,merge,stride,deg4_dist8,l2,ddr4_2x,0.01048,10480239603.0,37919539.0,31472191.0,1.20486,958064.0,11118618.0,33979.0,201508.0,nan,nan,nan,141729.0,38177.0,87.0
merge_stride_deg8_dist16_l1d_ddr4_1x,merge,stride,deg8_dist16,l1d,ddr4_1x,0.010322,10321677324.0,37919489.0,30996028.0,1.223367,378784.0,11014946.0,73085.0,209907.0,699286.0,130940.0,5051.0,nan,nan,nan
merge_stride_deg8_dist16_l1d_ddr4_2x,merge,stride,deg8_dist16,l1d,ddr4_2x,0.010273,10273106943.0,37919461.0,30850171.0,1.22915,362003.0,11011739.0,73093.0,209912.0,706657.0,133904.0,5053.0,nan,nan,nan
merge_stride_deg8_dist16_l2_ddr4_1x,merge,stride,deg8_dist16,l2,ddr4_1x,0.010673,10672634016.0,37919536.0,32049952.0,1.18314,967180.0,11136313.0,30652.0,200231.0,nan,nan,nan,215541.0,40267.0,473.0
merge_stride_deg8_dist16_l2_ddr4_2x,merge,stride,deg8_dist16,l2,ddr4_2x,0.010608,10607638410.0,37919464.0,31854770.0,1.190387,967367.0,11133558.0,30036.0,200207.0,nan,nan,nan,228159.0,40857.0,404.0
merge_stride_deg8_dist1_l1d_ddr4_1x,merge,stride,deg8_dist1,l1d,ddr4_1x,0.009833,9832922235.0,37918825.0,29528295.0,1.284154,256342.0,10931551.0,72690.0,208163.0,734470.0,152408.0,3678.0,nan,nan,nan
merge_stride_deg8_dist1_l1d_ddr4_2x,merge,stride,deg8_dist1,l1d,ddr4_2x,0.009807,9806705478.0,37918834.0,29449566.0,1.287587,243896.0,10931282.0,72636.0,207686.0,748291.0,154256.0,3108.0,nan,nan,nan
merge_stride_deg8_dist1_l2_ddr4_1x,merge,stride,deg8_dist1,l2,ddr4_1x,0.010305,10304886465.0,37919564.0,30945605.0,1.225363,939777.0,11102885.0,37945.0,201442.0,nan,nan,nan,263937.0,34295.0,119.0
merge_stride_deg8_dist1_l2_ddr4_2x,merge,stride,deg8_dist1,l2,ddr4_2x,0.010272,10271830554.0,37919461.0,30846338.0,1.229303,933524.0,11103027.0,34660.0,201550.0,nan,nan,nan,297479.0,37588.0,112.0
merge_stride_deg8_dist32_l1d_ddr4_1x,merge,stride,deg8_dist32,l1d,ddr4_1x,0.01072,10719732537.0,37919536.0,32191389.0,1.177942,613157.0,11095920.0,73211.0,214355.0,604469.0,89609.0,6743.0,nan,nan,nan
merge_stride_deg8_dist32_l1d_ddr4_2x,merge,stride,deg8_dist32,l1d,ddr4_2x,0.010612,10612469574.0,37919408.0,31869278.0,1.189843,608614.0,11089033.0,73209.0,214359.0,616221.0,89627.0,6743.0,nan,nan,nan
merge_stride_deg8_dist32_l2_ddr4_1x,merge,stride,deg8_dist32,l2,ddr4_1x,0.011031,11031007617.0,37919541.0,33126149.0,1.144702,992613.0,11169050.0,45169.0,201543.0,nan,nan,nan,170724.0,27064.0,192.0
merge_stride_deg8_dist32_l2_ddr4_2x,merge,stride,deg8_dist32,l2,ddr4_2x,0.010936,10935773613.0,37919564.0,32840161.0,1.154672,996409.0,11163069.0,45178.0,201551.0,nan,nan,nan,169673.0,27064.0,192.0
merge_stride_deg8_dist4_l1d_ddr4_1x,merge,stride,deg8_dist4,l1d,ddr4_1x,0.009959,9959397633.0,37918820.0,29908101.0,1.267846,260693.0,10949198.0,72836.0,209125.0,746879.0,153058.0,4447.0,nan,nan,nan
merge_stride_deg8_dist4_l1d_ddr4_2x,merge,stride,deg8_dist4,l1d,ddr4_2x,0.009932,9931537188.0,37918829.0,29824436.0,1.271403,241378.0,10948866.0,72738.0,208496.0,759361.0,155927.0,3751.0,nan,nan,nan
merge_stride_deg8_dist4_l2_ddr4_1x,merge,stride,deg8_dist4,l2,ddr4_1x,0.01038,10379597013.0,37919508.0,31169961.0,1.216541,944536.0,11110159.0,37856.0,201441.0,nan,nan,nan,228391.0,34383.0,134.0
merge_stride_deg8_dist4_l2_ddr4_2x,merge,stride,deg8_dist4,l2,ddr4_2x,0.01036,10360331631.0,37919555.0,31112107.0,1.218805,940330.0,11109896.0,33999.0,201433.0,nan,nan,nan,258316.0,38236.0,138.0
merge_stride_deg8_dist8_l1d_ddr4_1x,merge,stride,deg8_dist8,l1d,ddr4_1x,0.010076,10076156424.0,37919536.0,30258728.0,1.253178,305712.0,10973803.0,72859.0,209220.0,741516.0,145257.0,4424.0,nan,nan,nan
merge_stride_deg8_dist8_l1d_ddr4_2x,merge,stride,deg8_dist8,l1d,ddr4_2x,0.010052,10052063874.0,37919433.0,30186378.0,1.256178,287284.0,10972695.0,72861.0,209219.0,747728.0,148129.0,4424.0,nan,nan,nan
merge_stride_deg8_dist8_l2_ddr4_1x,merge,stride,deg8_dist8,l2,ddr4_1x,0.010483,10483173666.0,37919536.0,31481002.0,1.204523,952886.0,11119268.0,36764.0,201531.0,nan,nan,nan,207702.0,35463.0,142.0
merge_stride_deg8_dist8_l2_ddr4_2x,merge,stride,deg8_dist8,l2,ddr4_2x,0.010442,10442385495.0,37919536.0,31358515.0,1.209227,949324.0,11118280.0,31956.0,201452.0,nan,nan,nan,231062.0,40197.0,159.0
quick_stride_deg16_dist16_l1d_ddr4_1x,quick,stride,deg16_dist16,l1d,ddr4_1x,0.008678,8677511802.0,24424723.0,26058594.0,0.937713,96444.0,9181103.0,28559.0,87301.0,825638.0,59373.0,2607.0,nan,nan,nan
quick_stride_deg16_dist16_l1d_ddr4_2x,quick,stride,deg16_dist16,l1d,ddr4_2x,0.008624,8624190510.0,24424718.0,25898470.0,0.94351,95164.0,9180206.0,28554.0,87299.0,826216.0,59372.0,2608.0,nan,nan,nan
quick_stride_deg16_dist16_l2_ddr4_1x,quick,stride,deg16_dist16,l2,ddr4_1x,0.008933,8933485572.0,24424718.0,26827284.0,0.910844,255868.0,9235436.0,7886.0,82820.0,nan,nan,nan,278305.0,20617.0,59.0
quick_stride_deg16_dist16_l2_ddr4_2x,quick,stride,deg16_dist16,l2,ddr4_2x,0.008864,8863525602.0,24424714.0,26617194.0,0.918033,263316.0,9241354.0,7890.0,82832.0,nan,nan,nan,278305.0,20617.0,59.0
quick_stride_deg16_dist1_l1d_ddr4_1x,quick,stride,deg16_dist1,l1d,ddr4_1x,0.008279,8278554492.0,24424723.0,24860524.0,0.982903,14523.0,9142941.0,28549.0,85159.0,1130656.0,80133.0,1192.0,nan,nan,nan
quick_stride_deg16_dist1_l1d_ddr4_2x,quick,stride,deg16_dist1,l1d,ddr4_2x,0.008257,8256813255.0,24424718.0,24795235.0,0.985491,13956.0,9142184.0,28545.0,85155.0,1130804.0,80140.0,1191.0,nan,nan,nan
quick_stride_deg16_dist1_l2_ddr4_1x,quick,stride,deg16_dist1,l2,ddr4_1x,0.008612,8611884162.0,24424723.0,25861514.0,0.944859,229722.0,9217194.0,1267.0,82823.0,nan,nan,nan,383516.0,27238.0,35.0
quick_stride_deg16_dist1_l2_ddr4_2x,quick,stride,deg16_dist1,l2,ddr4_2x,0.008574,8573586831.0,24424718.0,25746507.0,0.949079,228312.0,9216092.0,1248.0,82818.0,nan,nan,nan,383579.0,27252.0,35.0
quick_stride_deg16_dist32_l1d_ddr4_1x,quick,stride,deg16_dist32,l1d,ddr4_1x,0.009069,9069450804.0,24424718.0,27235588.0,0.897189,180578.0,9219405.0,28549.0,87187.0,492713.0,37405.0,2467.0,nan,nan,nan
quick_stride_deg16_dist32_l1d_ddr4_2x,quick,stride,deg16_dist32,l1d,ddr4_2x,0.008998,8997912081.0,24424732.0,27020757.0,0.904323,179709.0,9218688.0,28552.0,87190.0,492961.0,37404.0,2467.0,nan,nan,nan
quick_stride_deg16_dist32_l2_ddr4_1x,quick,stride,deg16_dist32,l2,ddr4_1x,0.009239,9239202549.0,24424718.0,27745353.0,0.880705,279933.0,9252841.0,14941.0,82821.0,nan,nan,nan,165657.0,13560.0,59.0
quick_stride_deg16_dist32_l2_ddr4_2x,quick,stride,deg16_dist32,l2,ddr4_2x,0.009161,9160702461.0,24424718.0,27509617.0,0.888252,278016.0,9251452.0,14940.0,82820.0,nan,nan,nan,165658.0,13560.0,59.0
quick_stride_deg16_dist4_l1d_ddr4_1x,quick,stride,deg16_dist4,l1d,ddr4_1x,0.008366,8365614678.0,24424723.0,25121966.0,0.972674,32060.0,9151311.0,28557.0,85975.0,1070101.0,75632.0,1771.0,nan,nan,nan
quick_stride_deg16_dist4_l1d_ddr4_2x,quick,stride,deg16_dist4,l1d,ddr4_2x,0.008328,8328287043.0,24424718.0,25009871.0,0.977033,30646.0,9150350.0,28552.0,85977.0,1070780.0,75686.0,1775.0,nan,nan,nan
quick_stride_deg16_dist4_l2_ddr4_1x,quick,stride,deg16_dist4,l2,ddr4_1x,0.008677,8676936045.0,24424718.0,26056865.0,0.937775,235086.0,9220865.0,2579.0,82820.0,nan,nan,nan,362459.0,25923.0,40.0
quick_stride_deg16_dist4_l2_ddr4_2x,quick,stride,deg16_dist4,l2,ddr4_2x,0.008636,8636471550.0,24424718.0,25935350.0,0.942169,233544.0,9219867.0,2578.0,82819.0,nan,nan,nan,362522.0,25923.0,40.0
quick_stride_deg16_dist8_l1d_ddr4_1x,quick,stride,deg16_dist8,l1d,ddr4_1x,0.008472,8472081438.0,24424723.0,25441686.0,0.960451,53453.0,9161418.0,28555.0,86688.0,989915.0,70083.0,2215.0,nan,nan,nan
quick_stride_deg16_dist8_l1d_ddr4_2x,quick,stride,deg16_dist8,l1d,ddr4_2x,0.008428,8427737493.0,24424718.0,25308521.0,0.965504,52172.0,9160473.0,28550.0,86687.0,990481.0,70073.0,2216.0,nan,nan,nan
quick_stride_deg16_dist8_l2_ddr4_1x,quick,stride,deg16_dist8,l2,ddr4_1x,0.008769,8769346875.0,24424723.0,26334375.0,0.927893,242390.0,9226052.0,4357.0,82825.0,nan,nan,nan,334467.0,24151.0,48.0
quick_stride_deg16_dist8_l2_ddr4_2x,quick,stride,deg16_dist8,l2,ddr4_2x,0.008723,8722869066.0,24424718.0,26194802.0,0.932837,240438.0,9224739.0,4352.0,82820.0,nan,nan,nan,334483.0,24151.0,48.0
