run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization
quick_stride_deg1_dist32_l1d_ddr4_2x,quick,stride,deg1_dist32,l1d,ddr4_2x,0.009004,9003844809.0,24424718.0,24707897.0,27038573.0,0.903727,176417.0,9217145.0,28532.0,85959.0,4352154822.0,24669.702024,1534462002.0,53780.387004,0.0,0.0,,0.0,0.0,,129781.0,46636.0,0.00506,19800.811498,,28532.0,0.331926,53447.387004,,,,,,,,,,,,,,,,4368783.0,3.463796,16.62614,810.0,2.0,1564.0,14596454.0,40505.0,37341.0,1746.0,0.921886,0.444657,1417.0,1407.0,10.0,0.0,40620.0,0.0,0.0,0.0,0.0,42948.0,37324.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.0739671257219014,40505.0,37341.0,1746.0,0.9218861868905074,0.04310578940871497,0.019140091644430028,0.3319256855012273,0.1746881988042553,1417.0,0.03498333539069251,0.0,0.0,0.0,40620.0,0.0,0.0,0.0,,,
quick_stride_deg1_dist32_l2_ddr4_1x,quick,stride,deg1_dist32,l2,ddr4_1x,0.009224,9223747686.0,24424723.0,24707902.0,27698942.0,0.882181,278601.0,9251964.0,14945.0,82825.0,5328519147.0,19125.987154,887643468.0,59394.009234,0.0,0.0,,0.0,0.0,,196015.0,82586.0,0.008926,14258.162764,,14945.0,0.180441,59061.009234,1.43,55.78,0.0,0.0,198222247.85865635,157013835.29800946,198215309.0,157013835.0,355229145.0,19207.0,198.215309,156.59058,13484.23,3332.0,30976.23,4368783.0,3.809026,19.607235,2181.0,2.0,1667.0,14803339.0,,,,,,,,,,,,,,,,,13656.0,13560.0,59.0,0.99297,0.475706,33.0,33.0,0.0,0.0,13656.0,0.0,0.0,0.0,0.0,14503.0,13560.0,,,,,871808.0,94517763.24316075,13622.0,29942.21,0.009731,1.0549653078924546,13656.0,13560.0,59.0,0.9929701230228472,0.004320445225541886,0.030112633382490463,0.18044068819800785,0.4757060164883354,33.0,0.0024165202108963092,0.0,0.0,0.0,13656.0,0.0,0.0,0.0,94517763.24316075,871808.0,0.017637991983414987
quick_stride_deg1_dist32_l2_ddr4_2x,quick,stride,deg1_dist32,l2,ddr4_2x,0.009155,9155176326.0,24424718.0,24707897.0,27493022.0,0.888788,276700.0,9250617.0,14940.0,82821.0,4814151363.0,17398.450896,803633895.0,53790.756024,0.0,0.0,,0.0,0.0,,194113.0,82587.0,0.008928,13248.54695,,14940.0,0.180389,53457.756024,,,,,,,,,,,,,,,,4368783.0,3.65072,16.954677,769.0,2.0,1551.0,14801971.0,,,,,,,,,,,,,,,,,13656.0,13560.0,59.0,0.99297,0.475789,33.0,33.0,0.0,0.0,13656.0,0.0,0.0,0.0,0.0,14503.0,13560.0,,,,,,,,,0.00967,1.0562534134352812,13656.0,13560.0,59.0,0.9929701230228472,0.004320445225541886,0.029911518334398667,0.1803890317673054,0.47578947368421054,33.0,0.0024165202108963092,0.0,0.0,0.0,13656.0,0.0,0.0,0.0,,,
quick_stride_deg1_dist4_l1d_ddr4_1x,quick,stride,deg1_dist4,l1d,ddr4_1x,0.008353,8353077561.0,24424723.0,24707902.0,25084317.0,0.974134,31819.0,9150644.0,28499.0,83421.0,1045872414.0,32869.430655,1784800080.0,62626.761641,0.0,0.0,,0.0,0.0,,23957.0,7862.0,0.000859,20068.692699,,28499.0,0.341629,62293.761641,1.44,54.54,0.0,0.0,218362631.8180191,173242016.42235893,218354970.0,173242016.0,391596986.0,19207.0,218.347308,172.789967,17662.52,3332.0,35154.52,4368783.0,2.468227,10.379532,673.0,2.0,1526.0,14198028.0,75830.0,74634.0,297.0,0.984228,0.904698,507.0,497.0,10.0,0.0,75854.0,0.0,0.0,0.0,0.0,6457.0,6306.0,,,,,,,,,,,,,,,,,1659904.0,198717656.80112785,25937.0,35701.04,,,,,0.009731,1.1649706692206394,75830.0,74634.0,297.0,0.98422787814849,0.003916655677172623,0.0034772416017932726,0.3416286067057456,0.7010981372060909,507.0,0.006686008176183569,0.0,0.0,0.0,75854.0,0.0,0.0,0.0,198717656.80112785,1659904.0,0.019443743839761433
quick_stride_deg1_dist4_l1d_ddr4_2x,quick,stride,deg1_dist4,l1d,ddr4_2x,0.008342,8342443206.0,24424718.0,24707897.0,25052382.0,0.975375,29786.0,9149589.0,28498.0,83421.0,931125276.0,31260.500772,1570962465.0,55125.358446,0.0,0.0,,0.0,0.0,,21925.0,7861.0,0.000859,19883.459229,,28498.0,0.341617,54792.358446,,,,,,,,,,,,,,,,4368783.0,2.431315,9.791842,424.0,2.0,1375.0,14196837.0,75833.0,74828.0,297.0,0.986747,0.904933,508.0,497.0,11.0,0.0,75855.0,0.0,0.0,0.0,0.0,6454.0,6324.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1591944377847039,75833.0,74828.0,297.0,0.9867471944931626,0.003916500731871349,0.00325544677471305,0.3416166193164791,0.7152771139618025,508.0,0.006698930544749647,0.0,0.0,0.0,75855.0,0.0,0.0,0.0,,,
quick_stride_deg1_dist4_l2_ddr4_1x,quick,stride,deg1_dist4,l2,ddr4_1x,0.00865,8650026981.0,24424723.0,24707902.0,25976057.0,0.940693,234369.0,9220487.0,2888.0,82822.0,1834235928.0,7826.273645,186384762.0,64537.659972,0.0,0.0,,0.0,0.0,,151784.0,82585.0,0.008957,6304.363177,306.0,2582.0,0.031175,60663.907436,1.36,55.39,0.0,0.0,210918186.03658065,167339131.2165203,210910787.0,167339131.0,378249918.0,19207.0,210.910787,166.880404,16453.13,3332.0,33945.13,4368783.0,2.796946,10.888208,693.0,2.0,1656.0,14633365.0,,,,,,,,,,,,,,,,,25938.0,25605.0,10.0,0.987162,0.908397,13.0,13.0,0.0,0.0,25938.0,0.0,0.0,0.0,0.0,2211.0,2175.0,,,,,1659136.0,191807031.7750839,25924.0,33987.32,0.009731,1.124971098265896,25938.0,25605.0,10.0,0.9871616932685635,0.00038553473667977484,0.02541828864353911,0.03486996208736809,0.8986417716632156,13.0,0.0005011951576837073,0.0,0.0,0.0,25938.0,0.0,0.0,0.0,191807031.7750839,1659136.0,0.018781029415284537
quick_stride_deg1_dist4_l2_ddr4_2x,quick,stride,deg1_dist4,l2,ddr4_2x,0.008639,8638556130.0,24424723.0,24707902.0,25941610.0,0.941942,233491.0,9219902.0,2780.0,82825.0,1710310311.0,7324.951758,168425073.0,60584.558633,0.0,0.0,,0.0,0.0,,150906.0,82585.0,0.008957,6104.071248,195.0,2585.0,0.03121,55083.481625,,,,,,,,,,,,,,,,4368783.0,2.752611,9.192484,381.0,2.0,1288.0,14632641.0,,,,,,,,,,,,,,,,,25938.0,25716.0,10.0,0.991441,0.90866,13.0,13.0,0.0,0.0,25938.0,0.0,0.0,0.0,0.0,2211.0,2184.0,,,,,,,,,0.00967,1.1193425164949646,25938.0,25716.0,10.0,0.991441128845709,0.00038553473667977484,0.025324672648364376,0.03356474494415937,0.902442448062886,13.0,0.0005011951576837073,0.0,0.0,0.0,25938.0,0.0,0.0,0.0,,,
quick_stride_deg1_dist8_l1d_ddr4_1x,quick,stride,deg1_dist8,l1d,ddr4_1x,0.008441,8440769448.0,24424723.0,24707902.0,25347656.0,0.964013,50259.0,9159067.0,28508.0,83873.0,1449203679.0,28834.709783,1778527692.0,62386.96829,0.0,0.0,,0.0,0.0,,36790.0,13469.0,0.001471,21037.693444,,28508.0,0.339895,62053.96829,1.77,55.96,0.0,0.0,216162283.6923149,171449772.31227413,216154701.0,171449772.0,387604474.0,19207.0,216.162284,170.987255,17419.39,3332.0,34911.39,4368783.0,2.588689,10.642164,726.0,2.0,1427.0,14252988.0,70954.0,69591.0,523.0,0.98079,0.83784,787.0,774.0,13.0,0.0,71002.0,0.0,0.0,0.0,0.0,11600.0,11408.0,,,,,,,,,,,,,,,,,1547584.0,183346318.0737264,24181.0,35576.82,,,,,0.009731,1.1528254946096432,70954.0,69591.0,523.0,0.9807903712264284,0.007370972742903853,0.005487349311889519,0.3398948410096217,0.5806508135168961,787.0,0.011091693209685147,0.0,0.0,0.0,71002.0,0.0,0.0,0.0,183346318.0737264,1547584.0,0.019245505897743223
quick_stride_deg1_dist8_l1d_ddr4_2x,quick,stride,deg1_dist8,l1d,ddr4_2x,0.008425,8424666900.0,24424718.0,24707897.0,25299300.0,0.965856,50152.0,9158921.0,28505.0,83873.0,1338761565.0,26694.081293,1591092648.0,55818.019576,0.0,0.0,,0.0,0.0,,36677.0,13475.0,0.001471,19651.3741,,28505.0,0.339859,55485.019576,,,,,,,,,,,,,,,,4368783.0,2.559848,10.255259,418.0,2.0,1409.0,14252826.0,70911.0,69587.0,523.0,0.981329,0.837772,748.0,736.0,12.0,0.0,70957.0,0.0,0.0,0.0,0.0,11600.0,11396.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1477744807121661,70911.0,69587.0,523.0,0.9813287078168408,0.00737544245603644,0.005475754185454815,0.33985907264554743,0.5811556802712566,748.0,0.01054843395241923,0.0,0.0,0.0,70957.0,0.0,0.0,0.0,,,
quick_stride_deg1_dist8_l2_ddr4_1x,quick,stride,deg1_dist8,l2,ddr4_1x,0.008722,8722432170.0,24424723.0,24707902.0,26193490.0,0.932884,240175.0,9224573.0,4395.0,82823.0,2245071681.0,9347.649343,274041684.0,62353.056655,0.0,0.0,,0.0,0.0,,157590.0,82585.0,0.008953,7290.798813,39.0,4356.0,0.052594,61114.291322,1.37,51.84,0.0,0.0,209262733.65333605,165986730.74003392,209255396.0,165986731.0,375242127.0,19207.0,209.262734,165.575836,16682.31,3332.0,34174.31,4368783.0,2.920761,11.878718,841.0,2.0,1737.0,14655724.0,,,,,,,,,,,,,,,,,24185.0,24103.0,18.0,0.996609,0.846938,21.0,21.0,0.0,0.0,24185.0,0.0,0.0,0.0,0.0,3968.0,3934.0,,,,,1546432.0,177293668.7680771,24163.0,34212.92,0.009731,1.115684476037606,24185.0,24103.0,18.0,0.9966094686789332,0.0007442629729170973,0.026036435507638133,0.05306496987551767,0.8457786511334129,21.0,0.0008683068017366136,0.0,0.0,0.0,24185.0,0.0,0.0,0.0,177293668.7680771,1546432.0,0.018631685268576677
quick_stride_deg1_dist8_l2_ddr4_2x,quick,stride,deg1_dist8,l2,ddr4_2x,0.008701,8701323966.0,24424718.0,24707897.0,26130102.0,0.935147,239469.0,9224091.0,4386.0,82821.0,2095117119.0,8749.011851,247517235.0,56433.478112,0.0,0.0,,0.0,0.0,,156883.0,82586.0,0.008953,6994.326581,33.0,4353.0,0.052559,55150.935217,,,,,,,,,,,,,,,,4368783.0,2.870899,10.478456,413.0,2.0,1318.0,14655187.0,,,,,,,,,,,,,,,,,24185.0,24109.0,18.0,0.996858,0.847059,21.0,21.0,0.0,0.0,24185.0,0.0,0.0,0.0,0.0,3968.0,3937.0,,,,,,,,,0.00967,1.111366509596598,24185.0,24109.0,18.0,0.9968575563365722,0.0007442629729170973,0.02596125732064005,0.05295758322164668,0.8460782593437445,21.0,0.0008683068017366136,0.0,0.0,0.0,24185.0,0.0,0.0,0.0,,,
quick_stride_deg32_dist16_l1d_ddr4_1x,quick,stride,deg32_dist16,l1d,ddr4_1x,0.008712,8711695251.0,24424709.0,24707880.0,26161247.0,0.934033,102195.0,9186836.0,28574.0,89615.0,3377127158.0,33045.913773,2659410754.0,93071.0,132.0,6.0,22.0,0.0,0.0,,76664.0,25531.0,0.002779,23759.08241,,28574.0,0.318853,92738.0,1.58,56.61,0.0,0.0,209917352.16978377,166154572.47931686,209917352.0,166154572.0,376071925.0,19207.0,209.873273,165.743171,47909.52,3332.0,65401.52,4368780.0,3.140293,16.9008,2760.0,2.0,1761.0,14369727.0,1310404.0,59894.0,3959.0,0.045707,0.70113,1246555.0,1239413.0,7137.0,5.0,1336412.0,17744.0,0.0,0.0,8097.0,1381156.0,1327329.0,,,,,,,,,,,,,,,,,1325952.0,152203671.24846295,20724.0,74690.29,,,,,0.009731,1.1169651056014693,1310404.0,59894.0,3959.0,0.04570651493737809,0.003021205673975354,0.01112406926606723,0.3188528706131786,0.3695130453022722,1246555.0,0.9512753318823813,8097.0,0.0,17744.0,1336412.0,0.006058760322415543,0.0,0.013277342615899888,152203671.24846295,1325952.0,0.018672886759720807
quick_stride_deg32_dist16_l1d_ddr4_2x,quick,stride,deg32_dist16,l1d,ddr4_2x,0.008641,8641063953.0,24424718.0,24707897.0,25949141.0,0.941668,95821.0,9180612.0,28577.0,89623.0,2491311194.0,25999.63676,1948603492.0,68187.825594,1053.0,3.0,351.0,0.0,0.0,,70308.0,25513.0,0.002779,20309.280132,,28577.0,0.318858,67854.825594,,,,,,,,,,,,,,,,4368783.0,2.895214,12.641924,753.0,2.0,1618.0,14374029.0,1316313.0,59918.0,3959.0,0.04552,0.701361,1252440.0,1245747.0,6689.0,4.0,1336946.0,14194.0,0.0,0.0,6273.0,1381326.0,1327610.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1190834394167342,1316313.0,59918.0,3959.0,0.045519568674015985,0.0030076433188762856,0.010437321607753383,0.318857882463207,0.38473343221672157,1252440.0,0.9514758267980336,6273.0,0.0,14194.0,1336946.0,0.00469203692594914,0.0,0.010616733959337175,,,
quick_stride_deg32_dist16_l2_ddr4_1x,quick,stride,deg32_dist16,l2,ddr4_1x,0.008968,8968155201.0,24424723.0,24707902.0,26931397.0,0.907323,256015.0,9235543.0,7891.0,82824.0,4008352635.0,15656.710095,574397027.0,72791.411355,0.0,0.0,,33.0,3.0,11.0,173430.0,82585.0,0.008942,10780.010595,,7891.0,0.095274,72458.411355,1.58,57.8,0.0,0.0,204028583.24708423,161645730.6446207,204021447.0,161645731.0,365667178.0,19207.0,203.935811,161.203276,49018.16,3332.0,66510.16,4368783.0,3.417248,17.73791,3775.0,2.0,1804.0,14706800.0,,,,,,,,,,,,,,,,,440776.0,20616.0,59.0,0.046772,0.723191,420060.0,412450.0,7610.0,0.0,443965.0,2919.0,0.0,0.0,256.0,457187.0,455470.0,,,,,1323840.0,147615643.38810554,20698.0,74550.82,0.009731,1.0850802854594113,440776.0,20616.0,59.0,0.04677205655480335,0.00013385483783146088,0.027720622382463055,0.095274316623201,0.7231907952432736,420060.0,0.9530010708387027,256.0,0.0,2919.0,443965.0,0.0005766220310159585,0.0,0.00657484261146712,147615643.38810554,1323840.0,0.018156265737041315
quick_stride_deg32_dist16_l2_ddr4_2x,quick,stride,deg32_dist16,l2,ddr4_2x,0.008883,8883069372.0,24424723.0,24707902.0,26675884.0,0.916014,253120.0,9233535.0,7890.0,82823.0,3224230209.0,12737.951205,470909952.0,59684.404563,0.0,0.0,,0.0,0.0,,170535.0,82585.0,0.008944,9534.811963,,7890.0,0.095263,59351.404563,,,,,,,,,,,,,,,,4368783.0,3.186654,13.825067,750.0,2.0,1512.0,14704530.0,,,,,,,,,,,,,,,,,441177.0,20616.0,59.0,0.04673,0.723216,420461.0,416058.0,4403.0,0.0,443965.0,2576.0,0.0,0.0,207.0,457187.0,455470.0,,,,,,,,,0.00967,1.0885961949791736,441177.0,20616.0,59.0,0.04672954392454729,0.0001337331728535259,0.027413119677350006,0.09526339301884743,0.723216165017891,420461.0,0.9530437896807857,207.0,0.0,2576.0,443965.0,0.00046625297039181015,0.0,0.005802259187098082,,,
quick_stride_deg32_dist1_l1d_ddr4_1x,quick,stride,deg32_dist1,l1d,ddr4_1x,0.008279,8279033013.0,24424718.0,24707897.0,24861961.0,0.982846,15196.0,9143468.0,28580.0,88445.0,608526863.0,40045.20025,2785949222.0,97478.979076,954.0,2.0,477.0,0.0,0.0,,11350.0,3846.0,0.000421,28321.537441,,28580.0,0.323139,97145.990728,1.61,58.27,0.0,0.0,220934014.53139004,174884192.11839178,220926284.0,174884192.0,395810476.0,19207.0,220.934015,174.389448,52041.12,3332.0,69533.12,4368783.0,2.328033,7.986179,518.0,2.0,1608.0,14151781.0,1924143.0,81218.0,3139.0,0.04221,0.954787,1839777.0,1810235.0,29531.0,11.0,1963823.0,23039.0,0.0,212.0,16219.0,740721.0,736630.0,,,,,,,,,,,,,,,,,1750400.0,211425657.71285927,27350.0,69914.77,,,,,0.009731,1.1753835004227564,1924143.0,81218.0,3139.0,0.042209960486304814,0.0016313756306054175,0.0016619514608680207,0.3231386737520493,0.8423880349326861,1839777.0,0.9561539864760571,16219.0,212.0,23039.0,1963823.0,0.008258890948929716,0.00010795270245841911,0.011731709018582632,211425657.71285927,1750400.0,0.019652953877530716
quick_stride_deg32_dist1_l1d_ddr4_2x,quick,stride,deg32_dist1,l1d,ddr4_2x,0.008264,8263622106.0,24424723.0,24707902.0,24815682.0,0.984679,14485.0,9142625.0,28584.0,88456.0,448271613.0,30947.298101,1868275763.0,65360.892912,0.0,0.0,,0.0,0.0,,10621.0,3864.0,0.000423,23249.329193,,28584.0,0.323144,65027.904562,,,,,,,,,,,,,,,,4368783.0,2.281936,6.056621,284.0,2.0,1470.0,14150826.0,1935931.0,81207.0,3141.0,0.041947,0.954579,1851576.0,1832558.0,19010.0,8.0,1963484.0,14579.0,0.0,65.0,12743.0,740516.0,736371.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.1701355275895449,1935931.0,81207.0,3141.0,0.041947259483938217,0.0016224751811918917,0.0015843371023092382,0.32314370986705254,0.8486289344981817,1851576.0,0.9564266495035205,12743.0,65.0,14579.0,1963484.0,0.006489994316225648,3.310442050966547e-05,0.007425066870929429,,,
quick_stride_deg32_dist1_l2_ddr4_1x,quick,stride,deg32_dist1,l2,ddr4_1x,0.008615,8615439603.0,24424723.0,24707902.0,25872191.0,0.944469,229643.0,9217147.0,1244.0,82823.0,1651826187.0,7193.017802,142548975.0,114589.208199,0.0,0.0,,0.0,0.0,,147058.0,82585.0,0.00896,5847.977575,,1244.0,0.01502,114256.208199,1.57,57.36,0.0,0.0,212433501.28793192,168315497.15641364,212426073.0,168315497.0,380741570.0,19207.0,212.329502,167.906928,55087.02,3332.0,72579.02,4368783.0,2.714925,9.57635,1888.0,2.0,1548.0,14612568.0,,,,,,,,,,,,,,,,,650716.0,27262.0,60.0,0.041895,0.95636,623332.0,600515.0,22817.0,0.0,654901.0,3543.0,0.0,5.0,606.0,246251.0,245958.0,,,,,1749632.0,203080989.55168316,27352.0,71889.22,0.009731,1.1295414973882762,650716.0,27262.0,60.0,0.041895389079106705,9.220612371602972e-05,0.024914759415250728,0.015019982372046412,0.9563600645478145,623332.0,0.957917125136004,606.0,5.0,3543.0,654901.0,0.0009253306988384504,7.634741739591175e-06,0.005409977996674306,203080989.55168316,1749632.0,0.018904746003914844
quick_stride_deg32_dist1_l2_ddr4_2x,quick,stride,deg32_dist1,l2,ddr4_2x,0.008584,8583902172.0,24424723.0,24707902.0,25777484.0,0.947939,228189.0,9216019.0,1244.0,82823.0,1355513130.0,5940.308823,103321242.0,83055.660772,0.0,0.0,,0.0,0.0,,145605.0,82584.0,0.008961,5378.657258,,1244.0,0.01502,82722.660772,,,,,,,,,,,,,,,,4368783.0,2.638133,6.82707,255.0,2.0,1458.0,14611262.0,,,,,,,,,,,,,,,,,652050.0,27262.0,60.0,0.04181,0.95636,624666.0,612084.0,12582.0,0.0,654901.0,2356.0,0.0,2.0,485.0,246251.0,245958.0,,,,,,,,,0.00967,1.1265144454799627,652050.0,27262.0,60.0,0.04180967717199601,9.201748332183115e-05,0.024760040099743717,0.015019982372046412,0.9563600645478145,624666.0,0.9580032206119162,485.0,2.0,2356.0,654901.0,0.0007405699487403439,3.05389669583647e-06,0.0035974903076953614,,,
quick_stride_deg32_dist32_l1d_ddr4_1x,quick,stride,deg32_dist32,l1d,ddr4_1x,0.009077,9076623624.0,24424714.0,24707885.0,27257128.0,0.89648,188630.0,9226315.0,28569.0,87954.0,5387749190.0,28562.525526,2395575355.0,83852.264868,482.0,9.0,53.555556,0.0,0.0,,141201.0,47429.0,0.005141,21406.383584,,28569.0,0.324818,83519.253212,1.45,55.83,0.0,0.0,201449357.79480988,159403767.2967192,201449358.0,159403767.0,360853125.0,19207.0,201.442307,158.959549,38694.54,3332.0,56186.54,4368780.0,3.752386,19.959683,2875.0,2.0,1648.0,14597625.0,634575.0,37268.0,3030.0,0.058729,0.440016,594290.0,589790.0,4500.0,0.0,652959.0,15632.0,0.0,0.0,2254.0,2044033.0,1192256.0,,,,,,,,,,,,,,,,,874752.0,96374162.49000566,13668.0,83298.16,,,,,0.009731,1.0720502368623994,634575.0,37268.0,3030.0,0.058729070637828465,0.004774849308592365,0.02044478212590834,0.3248175182481752,0.16497711356452913,594290.0,0.9365165662057282,2254.0,0.0,15632.0,652959.0,0.003451977842406644,0.0,0.02394024739685034,96374162.49000566,874752.0,0.017917236284033636
quick_stride_deg32_dist32_l1d_ddr4_2x,quick,stride,deg32_dist32,l1d,ddr4_2x,0.008999,8999476848.0,24424709.0,24707880.0,27025456.0,0.904165,186441.0,9224882.0,28564.0,87954.0,4729407191.0,25366.776573,1845647836.0,64614.474023,306.0,5.0,61.2,0.0,0.0,,139011.0,47430.0,0.005142,19577.42315,,28564.0,0.324761,64281.462365,,,,,,,,,,,,,,,,4368780.0,3.572809,17.883798,1157.0,2.0,1616.0,14595782.0,639278.0,37268.0,3034.0,0.058297,0.44001,598989.0,594288.0,4701.0,0.0,652963.0,11887.0,0.0,0.0,1420.0,2043773.0,1192192.0,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,1.0745638404267142,639278.0,37268.0,3034.0,0.058297016321537734,0.004745979057624383,0.020210665025308727,0.32476067035041045,0.16659142010379555,598989.0,0.9369773400617571,1420.0,0.0,11887.0,652963.0,0.0021747020887860416,0.0,0.01820470685168991,,,
quick_stride_deg32_dist32_l2_ddr4_1x,quick,stride,deg32_dist32,l2,ddr4_1x,0.009229,9229495266.0,24424714.0,24707885.0,27716202.0,0.881631,291100.0,9261019.0,14931.0,82832.0,5999298696.0,20609.064569,908755668.0,60863.684147,0.0,0.0,,0.0,0.0,,208507.0,82593.0,0.008918,14520.558679,,14931.0,0.180256,60530.684147,1.49,57.03,0.0,0.0,198119609.7186448,156943793.593577,198112675.0,156943794.0,355056469.0,19207.0,198.112675,156.520802,43906.47,3332.0,61398.47,4368780.0,3.96403,21.337539,3998.0,2.0,1821.0,14794878.0,,,,,,,,,,,,,,,,,216092.0,13573.0,59.0,0.062811,0.476179,202451.0,196130.0,6321.0,0.0,218537.0,2379.0,0.0,0.0,40.0,682519.0,434336.0,,,,,872896.0,94576786.14513306,13639.0,92066.88,0.009731,1.0543937588037708,216092.0,13573.0,59.0,0.06281121004016808,0.0002730318568017326,0.03143282612852862,0.1802564226385938,0.4761787819253438,202451.0,0.9368741091757214,40.0,0.0,2379.0,218537.0,0.0001830353670087903,0.0,0.010886028452847802,94576786.14513306,872896.0,0.01762941819957265
quick_stride_deg32_dist32_l2_ddr4_2x,quick,stride,deg32_dist32,l2,ddr4_2x,0.009145,9144748431.0,24424723.0,24707902.0,27461707.0,0.889802,277231.0,9251003.0,14932.0,82827.0,4830919245.0,17425.609852,794363508.0,53198.734798,0.0,0.0,,0.0,0.0,,194644.0,82587.0,0.008927,13142.881434,,14932.0,0.180279,52865.734798,,,,,,,,,,,,,,,,4368783.0,3.640634,16.778987,709.0,2.0,1466.0,14801842.0,,,,,,,,,,,,,,,,,216514.0,13574.0,59.0,0.062693,0.47618,202872.0,199750.0,3122.0,0.0,218537.0,1985.0,0.0,0.0,37.0,682551.0,434368.0,,,,,,,,,0.00967,1.0574084199015854,216514.0,13574.0,59.0,0.06269340550726511,0.0002724996997884663,0.029967669451625947,0.1802793774976759,0.4761804532379148,202872.0,0.9369925270421312,37.0,0.0,1985.0,218537.0,0.000169307714483131,0.0,0.009083130087811217,,,
quick_stride_deg32_dist4_l1d_ddr4_1x,quick,stride,deg32_dist4,l1d,ddr4_1x,0.008407,8407241343.0,24424723.0,24707902.0,25246971.0,0.967858,33188.0,9152291.0,28590.0,89040.0,1438445447.0,43342.335995,2735878912.0,95693.561105,390.0,7.0,55.714286,0.0,0.0,,24726.0,8462.0,0.000925,29931.749468,,28590.0,0.321092,95360.572753,1.63,58.61,0.0,0.0,217640950.85999724,172293376.73362425,217633338.0,172293377.0,389926715.0,19207.0,217.640951,171.87469,50309.08,3332.0,67801.08,4368783.0,2.572262,12.107379,1796.0,2.0,1751.0,14199343.0,1811272.0,76794.0,3538.0,0.042398,0.900746,1730933.0,1712990.0,17938.0,5.0,1841438.0,16976.0,0.0,7.0,13033.0,869346.0,856007.0,,,,,,,,,,,,,,,,,1665536.0,198107313.9272672,26024.0,68076.6,,,,,0.009731,1.1574878077792317,1811272.0,76794.0,3538.0,0.04239782870822273,0.00195332341028846,0.0036261958890948724,0.32109164420485176,0.6982415304322526,1730933.0,0.9556449831941309,13033.0,7.0,16976.0,1841438.0,0.0070776208593501385,3.801376967348344e-06,0.009218882199672212,198107313.9272672,1665536.0,0.019360810817731017
