run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
bfs_imp_stage2_cons_s8_sth8_pt8_ipd8_l1d_ddr4_2x,bfs,imp,cons_s8_sth8_pt8_ipd8,l1d,ddr4_2x,0.020056,0.510214,5624919.0,11405539.0,2289437.0,6255864.0,5222202.0,415265.0,2538349.0,,,,stage2,0.025176,1.2552852014359792,5222202.0,415265.0,2538349.0,0.07951913771240561,0.48606871201075713,0.49317432521163623,0.36596655553893115,stage2: cons_s8_sth8_pt8_ipd8
bfs_imp_stage2_s8_pt8_sth8_l1d_ddr4_2x,bfs,imp,s8_pt8_sth8,l1d,ddr4_2x,0.020056,0.510214,5624919.0,11405539.0,2289437.0,6255864.0,5222202.0,415265.0,2538349.0,,,,stage2,0.025176,1.2552852014359792,5222202.0,415265.0,2538349.0,0.07951913771240561,0.48606871201075713,0.49317432521163623,0.36596655553893115,stage2: s8_pt8_sth8
bfs_imp_ipd2_l1d_ddr4_2x,bfs,imp,ipd2,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: ipd2
bfs_imp_dist4_l1d_ddr4_2x,bfs,imp,dist4,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: dist4
bfs_imp_dist32_l1d_ddr4_2x,bfs,imp,dist32,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: dist32
bfs_imp_dist8_l1d_ddr4_2x,bfs,imp,dist8,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: dist8
bfs_imp_dist64_l1d_ddr4_2x,bfs,imp,dist64,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: dist64
bfs_imp_default_l1d_ddr4_2x,bfs,imp,default,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: default [IMP default]
bfs_imp_addrlen8_l1d_ddr4_2x,bfs,imp,addrlen8,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: addrlen8
bfs_imp_addrlen16_l1d_ddr4_2x,bfs,imp,addrlen16,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: addrlen16
bfs_imp_addrlen2_l1d_ddr4_2x,bfs,imp,addrlen2,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: addrlen2
bfs_imp_thr3_l1d_ddr4_2x,bfs,imp,thr3,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: thr3
bfs_imp_thr4_l1d_ddr4_2x,bfs,imp,thr4,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: thr4
bfs_imp_ipd16_l1d_ddr4_2x,bfs,imp,ipd16,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: ipd16
bfs_imp_pt64_l1d_ddr4_2x,bfs,imp,pt64,l1d,ddr4_2x,0.020727,0.493705,6022529.0,11419388.0,2121072.0,5950664.0,4956620.0,321255.0,2255403.0,,,,stage1,0.025176,1.2146475611521206,4956620.0,321255.0,2255403.0,0.0648133203675085,0.455028426629437,0.5273950758131697,0.35644291124486277,stage1: pt64
