run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
quick_stride_deg8_dist8_l2_ddr4_2x,quick,stride,deg8_dist8,l2,ddr4_2x,0.0087,8699839785.0,24424709.0,26125645.0,0.935306,249377.0,9231857.0,4371.0,82826.0,,,,181264.0,24129.0,32.0,0.00967,1.1114942528735632,181264.0,24129.0,32.0,0.1331152352370024,0.0001765380880925,0.0270126584499738,0.052773283751479,stride: deg8_dist8
quick_stride_deg1_dist8_l2_ddr4_2x,quick,stride,deg1_dist8,l2,ddr4_2x,0.008701,8701323966.0,24424718.0,26130102.0,0.935147,239469.0,9224091.0,4386.0,82821.0,,,,24185.0,24109.0,18.0,0.00967,1.111366509596598,24185.0,24109.0,18.0,0.9968575563365722,0.000744262972917,0.02596125732064,0.0529575832216466,stride: deg1_dist8
quick_stride_deg4_dist8_l2_ddr4_2x,quick,stride,deg4_dist8,l2,ddr4_2x,0.008707,8706939012.0,24424739.0,26146964.0,0.934544,240051.0,9224475.0,4385.0,82824.0,,,,94124.0,24117.0,24.0,0.00967,1.1106006661306995,94124.0,24117.0,24.0,0.2562258297564914,0.0002549827886617,0.02602326961697,0.0529435912295952,stride: deg4_dist8
quick_stride_deg16_dist8_l2_ddr4_2x,quick,stride,deg16_dist8,l2,ddr4_2x,0.008723,8722869066.0,24424718.0,26194802.0,0.932837,240438.0,9224739.0,4352.0,82820.0,,,,334483.0,24151.0,48.0,0.00967,1.108563567579961,334483.0,24151.0,48.0,0.0722039685126,0.0001435050510788,0.0260644772713894,0.0525476937937696,stride: deg16_dist8
quick_stride_deg32_dist8_l2_ddr4_2x,quick,stride,deg32_dist8,l2,ddr4_2x,0.008738,8738005248.0,24424718.0,26240256.0,0.931221,240475.0,9224677.0,4352.0,82819.0,,,,553442.0,24150.0,59.0,0.00967,1.106660563057908,553442.0,24150.0,59.0,0.0436360088320004,0.0001066055702313,0.0260686634339608,0.0525483282821574,stride: deg32_dist8
quick_stride_deg1_dist16_l2_ddr4_2x,quick,stride,deg1_dist16,l2,ddr4_2x,0.008851,8851257882.0,24424718.0,26580354.0,0.919306,252087.0,9232973.0,7895.0,82821.0,,,,20686.0,20607.0,34.0,0.00967,1.0925319172974806,20686.0,20607.0,34.0,0.996180991975249,0.0016436237068548,0.0273029066585594,0.0953260646454401,stride: deg1_dist16
quick_stride_deg4_dist16_l2_ddr4_2x,quick,stride,deg4_dist16,l2,ddr4_2x,0.008861,8861478984.0,24424718.0,26611048.0,0.918246,253140.0,9233426.0,7886.0,82819.0,,,,80107.0,20615.0,40.0,0.00967,1.091298950457059,80107.0,20615.0,40.0,0.2573433033317937,0.0004993321432583,0.0274156093307078,0.0952196959634866,stride: deg4_dist16
quick_stride_deg16_dist16_l2_ddr4_2x,quick,stride,deg16_dist16,l2,ddr4_2x,0.008864,8863525602.0,24424714.0,26617194.0,0.918033,263316.0,9241354.0,7890.0,82832.0,,,,278305.0,20617.0,59.0,0.00967,1.0909296028880866,278305.0,20617.0,59.0,0.0740805950306318,0.0002119976285011,0.0284932272911523,0.0952530423024917,stride: deg16_dist16
quick_stride_deg8_dist16_l2_ddr4_2x,quick,stride,deg8_dist16,l2,ddr4_2x,0.008866,8865590202.0,24424723.0,26623394.0,0.91782,253164.0,9233688.0,7891.0,82825.0,,,,153190.0,20617.0,48.0,0.00967,1.0906835100383487,153190.0,20617.0,48.0,0.1345845029048893,0.0003133363796592,0.0274174306084416,0.0952731663145185,stride: deg8_dist16
quick_stride_deg32_dist16_l2_ddr4_2x,quick,stride,deg32_dist16,l2,ddr4_2x,0.008883,8883069372.0,24424723.0,26675884.0,0.916014,253120.0,9233535.0,7890.0,82823.0,,,,441177.0,20616.0,59.0,0.00967,1.0885961949791736,441177.0,20616.0,59.0,0.0467295439245472,0.0001337331728535,0.02741311967735,0.0952633930188474,stride: deg32_dist16
quick_stride_deg32_dist32_l2_ddr4_2x,quick,stride,deg32_dist32,l2,ddr4_2x,0.009145,9144748431.0,24424723.0,27461707.0,0.889802,277231.0,9251003.0,14932.0,82827.0,,,,216514.0,13574.0,59.0,0.00967,1.0574084199015854,216514.0,13574.0,59.0,0.0626934055072651,0.0002724996997884,0.0299676694516259,0.1802793774976759,stride: deg32_dist32
quick_stride_deg1_dist32_l2_ddr4_2x,quick,stride,deg1_dist32,l2,ddr4_2x,0.009155,9155176326.0,24424718.0,27493022.0,0.888788,276700.0,9250617.0,14940.0,82821.0,,,,13656.0,13560.0,59.0,0.00967,1.0562534134352812,13656.0,13560.0,59.0,0.9929701230228472,0.0043204452255418,0.0299115183343986,0.1803890317673054,stride: deg1_dist32
quick_stride_deg16_dist32_l2_ddr4_2x,quick,stride,deg16_dist32,l2,ddr4_2x,0.009161,9160702461.0,24424718.0,27509617.0,0.888252,278016.0,9251452.0,14940.0,82820.0,,,,165658.0,13560.0,59.0,0.00967,1.05556161991049,165658.0,13560.0,59.0,0.0818553888130968,0.0003561554528003,0.0300510665785219,0.1803912098526925,stride: deg16_dist32
quick_stride_deg8_dist32_l2_ddr4_2x,quick,stride,deg8_dist32,l2,ddr4_2x,0.009164,9164473020.0,24424718.0,27520940.0,0.887887,277576.0,9251302.0,14940.0,82820.0,,,,96922.0,13560.0,59.0,0.00967,1.0552160628546483,96922.0,13560.0,59.0,0.1399063164193887,0.0006087369224737,0.0300039929514786,0.1803912098526925,stride: deg8_dist32
quick_stride_deg4_dist32_l2_ddr4_2x,quick,stride,deg4_dist32,l2,ddr4_2x,0.009168,9168190299.0,24424723.0,27532103.0,0.887527,277822.0,9251380.0,14945.0,82825.0,,,,51984.0,13560.0,59.0,0.00967,1.0547556719022686,51984.0,13560.0,59.0,0.2608494921514312,0.0011349646044936,0.030030330610136,0.1804406881980078,stride: deg4_dist32
quick_nopf_ddr4_2x,quick,none,none,l2,ddr4_2x,0.00967,,,,,,,,,,,,,,,0.00967,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
