run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
simple_triad_stride_deg4_dist32_l2_ddr4_2x,simple_triad,stride,deg4_dist32,l2,ddr4_2x,0.001987,1986743934.0,3510113.0,5966198.0,0.588336,1943160.0,2003834.0,190036.0,371656.0,,,,539370.0,181610.0,18.0,0.002605,1.311021640664318,539370.0,181610.0,18.0,0.3367076403952759,3.337226764558652e-05,0.9697210447572004,0.5113222980390468,stride: deg4_dist32
simple_triad_stride_deg8_dist32_l2_ddr4_2x,simple_triad,stride,deg8_dist32,l2,ddr4_2x,0.001989,1988722620.0,3510044.0,5972140.0,0.587739,1940035.0,2003821.0,187742.0,369360.0,,,,692126.0,181608.0,22.0,0.002605,1.3097033685268982,692126.0,181608.0,22.0,0.2623915298659492,3.178611986834767e-05,0.9681678153887,0.5082900151613602,stride: deg8_dist32
simple_triad_stride_deg1_dist32_l2_ddr4_2x,simple_triad,stride,deg1_dist32,l2,ddr4_2x,0.002034,2034375255.0,3510101.0,6109235.0,0.574559,1942667.0,2003847.0,193745.0,373766.0,,,,180041.0,180011.0,10.0,0.002605,1.280727630285153,180041.0,180011.0,10.0,0.9998333712876512,5.5542904116284624e-05,0.9694687269038006,0.5183590802801753,stride: deg1_dist32
simple_triad_stride_deg32_dist16_l2_ddr4_2x,simple_triad,stride,deg32_dist16,l2,ddr4_2x,0.00204,2040413544.0,3510138.0,6127368.0,0.572865,1935136.0,2003823.0,147702.0,368842.0,,,,1888557.0,221130.0,316.0,0.002605,1.2769607843137254,1888557.0,221130.0,316.0,0.1170893968251951,0.0001673235173733,0.9657220223542698,0.4004478882556759,stride: deg32_dist16
simple_triad_stride_deg32_dist4_l2_ddr4_2x,simple_triad,stride,deg32_dist4,l2,ddr4_2x,0.002083,2082514734.0,3510108.0,6253798.0,0.561279,1948494.0,2003835.0,100458.0,373072.0,,,,3098721.0,272604.0,676.0,0.002605,1.2506000960153625,3098721.0,272604.0,676.0,0.0879730701795999,0.0002181545224626,0.972382456639394,0.269272419264914,stride: deg32_dist4
simple_triad_stride_deg32_dist1_l2_ddr4_2x,simple_triad,stride,deg32_dist1,l2,ddr4_2x,0.002096,2096213022.0,3510108.0,6294934.0,0.557611,1946261.0,2003832.0,126801.0,374728.0,,,,3678111.0,247917.0,73.0,0.002605,1.2428435114503815,3678111.0,247917.0,73.0,0.0674033491648294,1.98471443629624e-05,0.9712695475469,0.3383814393373326,stride: deg32_dist1
simple_triad_stride_deg16_dist32_l2_ddr4_2x,simple_triad,stride,deg16_dist32,l2,ddr4_2x,0.002101,2101430133.0,3510085.0,6310601.0,0.556223,1910275.0,2003826.0,217712.0,370074.0,,,,983451.0,152352.0,24.0,0.002605,1.2398857686815803,983451.0,152352.0,24.0,0.154915699917942,2.440385947037524e-05,0.9533138106801688,0.5882931521803747,stride: deg16_dist32
simple_triad_stride_deg32_dist8_l2_ddr4_2x,simple_triad,stride,deg32_dist8,l2,ddr4_2x,0.002103,2102790438.0,3510057.0,6314686.0,0.555859,1937197.0,2003828.0,114526.0,371673.0,,,,2617683.0,257137.0,424.0,0.002605,1.238706609605326,2617683.0,257137.0,424.0,0.0982307636180545,0.0001619753041143,0.966748144052284,0.3081364532801683,stride: deg32_dist8
simple_triad_stride_deg32_dist32_l2_ddr4_2x,simple_triad,stride,deg32_dist32,l2,ddr4_2x,0.00216,2159563275.0,3510085.0,6485175.0,0.54125,1954776.0,2003829.0,226520.0,368511.0,,,,1052966.0,141981.0,31.0,0.002605,1.2060185185185186,1052966.0,141981.0,31.0,0.1348391116142401,2.944064670654133e-05,0.9755203662587976,0.6146899278447591,stride: deg32_dist32
simple_triad_nopf_ddr4_2x,simple_triad,none,none,l2,ddr4_2x,0.002605,,,,,,,,,,,,,,,0.002605,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
