run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
matmult_stride_deg4_dist8_l2_ddr4_1x,matmult,stride,deg4_dist8,l2,ddr4_1x,0.001212,1212382071.0,7397876.0,3640787.0,2.031947,1160879.0,2139403.0,1931.0,1078220.0,,,,13684.0,3491.0,12.0,0.001279,1.0552805280528053,13684.0,3491.0,12.0,0.2551154633148202,0.0008769365682548,0.5426181976934686,0.0017909146556361,stride: deg4_dist8
matmult_stride_deg8_dist8_l2_ddr4_1x,matmult,stride,deg8_dist8,l2,ddr4_1x,0.001219,1219129317.0,7397871.0,3661049.0,2.0207,1159912.0,2139037.0,1863.0,1077968.0,,,,26352.0,3523.0,15.0,0.001279,1.0492206726825266,26352.0,3523.0,15.0,0.1336900425015179,0.0005692167577413,0.5422589698074414,0.001728251673519,stride: deg8_dist8
matmult_stride_deg4_dist16_l2_ddr4_1x,matmult,stride,deg4_dist16,l2,ddr4_1x,0.001225,1224908199.0,7397871.0,3678403.0,2.011166,1159780.0,2138597.0,2400.0,1077628.0,,,,11634.0,3000.0,14.0,0.001279,1.0440816326530613,11634.0,3000.0,14.0,0.2578648788035069,0.0012033694344163,0.5423088127403153,0.0022271136236252,stride: deg4_dist16
matmult_stride_deg32_dist16_l2_ddr4_1x,matmult,stride,deg32_dist16,l2,ddr4_1x,0.001225,1225104336.0,7397871.0,3678992.0,2.010844,1159564.0,2138405.0,2434.0,1077183.0,,,,61258.0,3013.0,16.0,0.001279,1.0440816326530613,61258.0,3013.0,16.0,0.0491854125175487,0.0002611903751346,0.5422564949109266,0.0022595974871493,stride: deg32_dist16
matmult_stride_deg1_dist16_l2_ddr4_1x,matmult,stride,deg1_dist16,l2,ddr4_1x,0.001226,1225968804.0,7397876.0,3681588.0,2.009428,1159262.0,2137701.0,2414.0,1076862.0,,,,3005.0,2998.0,14.0,0.001279,1.0432300163132135,3005.0,2998.0,14.0,0.9976705490848584,0.0046589018302828,0.5422938006765212,0.0022416985649043,stride: deg1_dist16
matmult_stride_deg16_dist16_l2_ddr4_1x,matmult,stride,deg16_dist16,l2,ddr4_1x,0.001227,1226535570.0,7397871.0,3683290.0,2.008498,1159274.0,2138137.0,2390.0,1077717.0,,,,39946.0,3013.0,23.0,0.001279,1.0423797881010597,39946.0,3013.0,23.0,0.0754268262153907,0.0005757772993541,0.5421888307437737,0.0022176508304128,stride: deg16_dist16
matmult_stride_deg8_dist16_l2_ddr4_1x,matmult,stride,deg8_dist16,l2,ddr4_1x,0.001231,1230504597.0,7397871.0,3695209.0,2.002019,1158608.0,2138271.0,2400.0,1076928.0,,,,22250.0,3005.0,18.0,0.001279,1.0389926888708363,22250.0,3005.0,18.0,0.1350561797752809,0.0008089887640449,0.541843386549226,0.0022285612408628,stride: deg8_dist16
matmult_stride_deg32_dist32_l2_ddr4_1x,matmult,stride,deg32_dist32,l2,ddr4_1x,0.001248,1247796621.0,7397885.0,3747137.0,1.974279,1159803.0,2139014.0,3404.0,1078070.0,,,,29824.0,1979.0,16.0,0.001279,1.0248397435897436,29824.0,1979.0,16.0,0.0663559549356223,0.0005364806866952,0.542213842452644,0.003157494411309,stride: deg32_dist32
matmult_stride_deg1_dist32_l2_ddr4_1x,matmult,stride,deg1_dist32,l2,ddr4_1x,0.00125,1249803279.0,7397871.0,3753163.0,1.971105,1160162.0,2138658.0,3470.0,1078043.0,,,,1984.0,1984.0,23.0,0.001279,1.0232,1984.0,1984.0,23.0,1.0,0.0115927419354838,0.542471961388871,0.0032187955396955,stride: deg1_dist32
matmult_stride_deg8_dist32_l2_ddr4_1x,matmult,stride,deg8_dist32,l2,ddr4_1x,0.001257,1256990418.0,7397876.0,3774746.0,1.959837,1158495.0,2137283.0,3427.0,1076411.0,,,,14080.0,1984.0,23.0,0.001279,1.0175019888623706,14080.0,1984.0,23.0,0.1409090909090909,0.0016335227272727,0.5420409931674935,0.0031837281484488,stride: deg8_dist32
matmult_stride_deg4_dist32_l2_ddr4_1x,matmult,stride,deg4_dist32,l2,ddr4_1x,0.001257,1257000075.0,7397871.0,3774775.0,1.95982,1161088.0,2139434.0,3429.0,1078408.0,,,,7552.0,1984.0,23.0,0.001279,1.0175019888623706,7552.0,1984.0,23.0,0.2627118644067797,0.0030455508474576,0.5427080246457708,0.0031796870943093,stride: deg4_dist32
matmult_stride_deg16_dist32_l2_ddr4_1x,matmult,stride,deg16_dist32,l2,ddr4_1x,0.00126,1260374031.0,7397871.0,3784907.0,1.954574,1160062.0,2138872.0,3445.0,1077947.0,,,,23584.0,1984.0,23.0,0.001279,1.015079365079365,23584.0,1984.0,23.0,0.0841248303934871,0.000975237449118,0.5423709319678784,0.0031958899649055,stride: deg16_dist32
matmult_nopf_ddr4_1x,matmult,none,none,l2,ddr4_1x,0.001279,,,,,,,,,,,,,,,0.001279,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
