run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
matmult_stride_deg1_dist16_l1d_ddr4_1x,matmult,stride,deg1_dist16,l1d,ddr4_1x,0.001222,1222259850.0,7397871.0,3670450.0,2.015524,1154198.0,2138412.0,5391.0,1080510.0,4718.0,1451.0,2986.0,,,,0.001279,1.046644844517185,4718.0,1451.0,2986.0,0.3075455701568461,0.6328952946163628,0.539745381151995,0.0049893106033262,stride: deg1_dist16
matmult_stride_deg4_dist16_l1d_ddr4_1x,matmult,stride,deg4_dist16,l1d,ddr4_1x,0.001223,1222589853.0,7397871.0,3671441.0,2.01498,1154696.0,2138112.0,5386.0,1080835.0,9751.0,1217.0,3639.0,,,,0.001279,1.0457890433360588,9751.0,1217.0,3639.0,0.1248077120295354,0.3731924930776331,0.5400540289750958,0.0049831842973256,stride: deg4_dist16
matmult_stride_deg32_dist1_l1d_ddr4_1x,matmult,stride,deg32_dist1,l1d,ddr4_1x,0.001226,1225544229.0,7397876.0,3680313.0,2.010124,1149959.0,2135598.0,5291.0,1079981.0,15828.0,2525.0,3636.0,,,,0.001279,1.0432300163132135,15828.0,2525.0,3636.0,0.1595274197624463,0.2297194844579226,0.5384716599285071,0.0048991602630046,stride: deg32_dist1
matmult_stride_deg8_dist16_l1d_ddr4_1x,matmult,stride,deg8_dist16,l1d,ddr4_1x,0.00123,1230195240.0,7397876.0,3694280.0,2.002524,1156105.0,2137947.0,5370.0,1081791.0,17217.0,676.0,4534.0,,,,0.001279,1.0398373983739837,17217.0,676.0,4534.0,0.039263518615322,0.2633443689376779,0.5407547521056415,0.0049639902716883,stride: deg8_dist16
matmult_stride_deg32_dist8_l1d_ddr4_1x,matmult,stride,deg32_dist8,l1d,ddr4_1x,0.001235,1235446983.0,7397871.0,3710051.0,1.99401,1149514.0,2136360.0,5305.0,1081492.0,20993.0,2310.0,4768.0,,,,0.001279,1.0356275303643725,20993.0,2310.0,4768.0,0.1100366788929643,0.2271233268232267,0.538071298844764,0.0049052605104799,stride: deg32_dist8
matmult_stride_deg1_dist1_l1d_ddr4_1x,matmult,stride,deg1_dist1,l1d,ddr4_1x,0.001236,1235512251.0,7397871.0,3710247.0,1.993905,1156323.0,2138855.0,5441.0,1081287.0,20327.0,2414.0,3112.0,,,,0.001279,1.0347896440129452,20327.0,2414.0,3112.0,0.1187583017661238,0.1530968662370246,0.5406271112347494,0.005031966536174,stride: deg1_dist1
matmult_stride_deg32_dist4_l1d_ddr4_1x,matmult,stride,deg32_dist4,l1d,ddr4_1x,0.001238,1238122305.0,7397871.0,3718085.0,1.989702,1149201.0,2138136.0,5303.0,1080942.0,19861.0,2288.0,3601.0,,,,0.001279,1.0331179321486268,19861.0,2288.0,3601.0,0.1152006444791299,0.1813101052313579,0.5374779714667355,0.0049059061448255,stride: deg32_dist4
matmult_stride_deg32_dist16_l1d_ddr4_1x,matmult,stride,deg32_dist16,l1d,ddr4_1x,0.00124,1240399026.0,7397876.0,3724922.0,1.986051,1158483.0,2138891.0,5324.0,1085717.0,37855.0,501.0,8073.0,,,,0.001279,1.0314516129032258,37855.0,501.0,8073.0,0.0132347113987584,0.2132611279883767,0.541627880990663,0.0049036719513464,stride: deg32_dist16
matmult_stride_deg1_dist32_l1d_ddr4_1x,matmult,stride,deg1_dist32,l1d,ddr4_1x,0.001246,1246134285.0,7397871.0,3742145.0,1.976909,1158360.0,2138964.0,5387.0,1081208.0,4202.0,58.0,3765.0,,,,0.001279,1.0264847512038524,4202.0,58.0,3765.0,0.0138029509757258,0.896001903855307,0.5415518914764343,0.004982390067406,stride: deg1_dist32
matmult_stride_deg8_dist32_l1d_ddr4_1x,matmult,stride,deg8_dist32,l1d,ddr4_1x,0.001247,1247106978.0,7397871.0,3745066.0,1.975367,1160780.0,2139305.0,5369.0,1083217.0,20396.0,60.0,4986.0,,,,0.001279,1.0256615878107458,20396.0,60.0,4986.0,0.0029417532849578,0.2444596979799961,0.5425967779255413,0.0049565322553098,stride: deg8_dist32
matmult_stride_deg4_dist32_l1d_ddr4_1x,matmult,stride,deg4_dist32,l1d,ddr4_1x,0.001247,1246980771.0,7397876.0,3744687.0,1.975568,1160674.0,2138713.0,5375.0,1082207.0,12033.0,59.0,4399.0,,,,0.001279,1.0256615878107458,12033.0,59.0,4399.0,0.0049031829136541,0.3655779938502451,0.5426974072725045,0.0049667023037182,stride: deg4_dist32
matmult_stride_deg32_dist32_l1d_ddr4_1x,matmult,stride,deg32_dist32,l1d,ddr4_1x,0.001255,1254844899.0,7397871.0,3768303.0,1.963186,1159755.0,2139206.0,5371.0,1085030.0,34935.0,132.0,6525.0,,,,0.001279,1.0191235059760957,34935.0,132.0,6525.0,0.0037784456848432,0.1867754401030485,0.5421427389414577,0.0049500935458005,stride: deg32_dist32
matmult_stride_deg16_dist32_l1d_ddr4_1x,matmult,stride,deg16_dist32,l1d,ddr4_1x,0.001257,1257272802.0,7397871.0,3775594.0,1.959395,1159307.0,2138461.0,5412.0,1083277.0,31821.0,66.0,5850.0,,,,0.001279,1.0175019888623706,31821.0,66.0,5850.0,0.0020741020081078,0.1838408598095597,0.5421221149228347,0.0049959520972013,stride: deg16_dist32
matmult_nopf_ddr4_1x,matmult,none,none,l1d,ddr4_1x,0.001279,,,,,,,,,,,,,,,0.001279,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
