run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
simple_triad_stride_deg1_dist1_l1d_ddr4_1x,simple_triad,stride,deg1_dist1,l1d,ddr4_1x,0.002691,2691462177.0,3509989.0,8082470.0,0.434274,1942878.0,2003773.0,375375.0,375386.0,363281.0,8083.0,2.0,,,,0.002897,1.0765514678558157,363281.0,8083.0,2.0,0.0222499938064473,5.505380132734715e-06,0.9696098310537172,0.999970696829397,stride: deg1_dist1
simple_triad_stride_deg1_dist32_l1d_ddr4_1x,simple_triad,stride,deg1_dist32,l1d,ddr4_1x,0.002771,2771043516.0,3509906.0,8321453.0,0.421792,1120648.0,2003751.0,375388.0,375398.0,172358.0,166384.0,13.0,,,,0.002897,1.0454709491158425,172358.0,166384.0,13.0,0.9653395838893466,7.542440733821465e-05,0.5592750795882323,0.9999733616055492,stride: deg1_dist32
simple_triad_stride_deg8_dist8_l1d_ddr4_1x,simple_triad,stride,deg8_dist8,l1d,ddr4_1x,0.002785,2784959253.0,3509962.0,8363242.0,0.419691,819360.0,2003765.0,375417.0,375427.0,357885.0,224003.0,19.0,,,,0.002897,1.0402154398563732,357885.0,224003.0,19.0,0.6259077636670998,5.308967964569624e-05,0.4089102264986163,0.999973363663242,stride: deg8_dist8
simple_triad_stride_deg4_dist32_l1d_ddr4_1x,simple_triad,stride,deg4_dist32,l1d,ddr4_1x,0.002816,2816391789.0,3509911.0,8457634.0,0.415001,1099029.0,2003747.0,375399.0,375409.0,200651.0,169517.0,18.0,,,,0.002897,1.0287642045454546,200651.0,169517.0,18.0,0.8448350618736015,8.970800045850756e-05,0.5484869097745374,0.9999733623860908,stride: deg4_dist32
simple_triad_stride_deg16_dist1_l1d_ddr4_1x,simple_triad,stride,deg16_dist1,l1d,ddr4_1x,0.00286,2860312158.0,3509957.0,8589527.0,0.408634,1212937.0,2003766.0,375427.0,375437.0,644990.0,161408.0,23.0,,,,0.002897,1.0129370629370629,644990.0,161408.0,23.0,0.2502488410673034,3.5659467588644784e-05,0.6053286661216929,0.9999733643727176,stride: deg16_dist1
simple_triad_stride_deg8_dist16_l1d_ddr4_1x,simple_triad,stride,deg8_dist16,l1d,ddr4_1x,0.002871,2871143316.0,3509934.0,8622053.0,0.40709,859838.0,2003760.0,375415.0,375425.0,289972.0,215918.0,20.0,,,,0.002897,1.0090560780215954,289972.0,215918.0,20.0,0.7446167216145008,6.89721766239499e-05,0.4291122689344033,0.9999733635213424,stride: deg8_dist16
simple_triad_stride_deg16_dist4_l1d_ddr4_1x,simple_triad,stride,deg16_dist4,l1d,ddr4_1x,0.002884,2883511602.0,3509934.0,8659195.0,0.405344,1157530.0,2003767.0,375432.0,375442.0,527281.0,184145.0,26.0,,,,0.002897,1.004507628294036,527281.0,184145.0,26.0,0.349235037864061,4.930957117741773e-05,0.5776769454732013,0.9999733647274412,stride: deg16_dist4
simple_triad_nopf_ddr4_1x,simple_triad,none,none,l1d,ddr4_1x,0.002897,,,,,,,,,,,,,,,0.002897,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
simple_triad_stride_deg32_dist4_l1d_ddr4_1x,simple_triad,stride,deg32_dist4,l1d,ddr4_1x,0.002921,2921242833.0,3509934.0,8772502.0,0.400108,1068153.0,2003768.0,375424.0,375434.0,1997447.0,191036.0,37.0,,,,0.002897,0.9917836357411844,1997447.0,191036.0,37.0,0.0956400845679509,1.852364543339573e-05,0.5330721919902903,0.9999733641598788,stride: deg32_dist4
simple_triad_stride_deg16_dist16_l1d_ddr4_1x,simple_triad,stride,deg16_dist16,l1d,ddr4_1x,0.00293,2930221512.0,3509930.0,8799465.0,0.398882,1088231.0,2003764.0,375413.0,375423.0,447268.0,186411.0,25.0,,,,0.002897,0.9887372013651876,447268.0,186411.0,25.0,0.4167769659354123,5.5894899702191977e-05,0.5430933982245414,0.9999733633794412,stride: deg16_dist16
simple_triad_stride_deg16_dist8_l1d_ddr4_1x,simple_triad,stride,deg16_dist8,l1d,ddr4_1x,0.002931,2930588811.0,3509971.0,8800568.0,0.398837,1055310.0,2003766.0,375428.0,375438.0,522197.0,200464.0,26.0,,,,0.002897,0.9883998635278062,522197.0,200464.0,26.0,0.383885774908703,4.978963877617068e-05,0.5266632930192447,0.9999733644436632,stride: deg16_dist8
simple_triad_stride_deg8_dist32_l1d_ddr4_1x,simple_triad,stride,deg8_dist32,l1d,ddr4_1x,0.002942,2941899156.0,3509934.0,8834533.0,0.397299,1220914.0,2003756.0,375409.0,375419.0,166212.0,149533.0,25.0,,,,0.002897,0.9847042828008156,166212.0,149533.0,25.0,0.89965225134166,0.0001504103193511,0.6093127107292504,0.9999733630956344,stride: deg8_dist32
simple_triad_stride_deg32_dist1_l1d_ddr4_1x,simple_triad,stride,deg32_dist1,l1d,ddr4_1x,0.002961,2960659710.0,3509867.0,8890871.0,0.394774,1252753.0,2003739.0,375434.0,375444.0,2108764.0,167753.0,33.0,,,,0.002897,0.97838568051334,2108764.0,167753.0,33.0,0.0795503906553791,1.5648977315621853e-05,0.6252076742529841,0.999973364869328,stride: deg32_dist1
simple_triad_stride_deg32_dist16_l1d_ddr4_1x,simple_triad,stride,deg32_dist16,l1d,ddr4_1x,0.003,2999874123.0,3509895.0,9008632.0,0.389617,1256342.0,2003731.0,375423.0,375433.0,1139446.0,156093.0,41.0,,,,0.002897,0.9656666666666666,1139446.0,156093.0,41.0,0.1369902566685915,3.598239846381487e-05,0.6270013290207118,0.999973364088932,stride: deg32_dist16
simple_triad_stride_deg32_dist32_l1d_ddr4_1x,simple_triad,stride,deg32_dist32,l1d,ddr4_1x,0.003056,3056354919.0,3509893.0,9178244.0,0.382416,1470439.0,2003734.0,375412.0,375422.0,285824.0,106305.0,33.0,,,,0.002897,0.9479712041884816,285824.0,106305.0,33.0,0.3719246809225257,0.0001154556650246,0.7338494031642923,0.9999733633084902,stride: deg32_dist32
simple_triad_stride_deg32_dist8_l1d_ddr4_1x,simple_triad,stride,deg32_dist8,l1d,ddr4_1x,0.003109,3109258296.0,3509890.0,9337113.0,0.375909,1159624.0,2003744.0,375432.0,375442.0,1830557.0,176033.0,41.0,,,,0.002897,0.931810871662914,1830557.0,176033.0,41.0,0.0961636266994144,2.239755440557164e-05,0.5787286200233164,0.9999733647274412,stride: deg32_dist8
simple_triad_stride_deg16_dist32_l1d_ddr4_1x,simple_triad,stride,deg16_dist32,l1d,ddr4_1x,0.003122,3122184690.0,3509888.0,9375931.0,0.374353,1346134.0,2003734.0,375410.0,375420.0,233395.0,123813.0,27.0,,,,0.002897,0.9279308135810376,233395.0,123813.0,27.0,0.5304869427365625,0.0001156837121617,0.6718127256412278,0.9999733631665868,stride: deg16_dist32
