run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
merge_stride_deg16_dist8_l2_ddr4_1x,merge,stride,deg16_dist8,l2,ddr4_1x,0.010459,10459386810.0,37919489.0,31409570.0,1.20726,940057.0,11119250.0,25593.0,200839.0,,,,395936.0,46044.0,364.0,0.011631,1.1120566019695957,395936.0,46044.0,364.0,0.1162915218621191,0.0009193404994746,0.0845432021044584,0.1274304293488814,stride: deg16_dist8
merge_stride_deg8_dist8_l2_ddr4_1x,merge,stride,deg8_dist8,l2,ddr4_1x,0.010483,10483173666.0,37919536.0,31481002.0,1.204523,952886.0,11119268.0,36764.0,201531.0,,,,207702.0,35463.0,142.0,0.011631,1.109510636268244,207702.0,35463.0,142.0,0.1707398099199815,0.0006836717990197,0.0856968282444491,0.1824235477420347,stride: deg8_dist8
merge_stride_deg1_dist1_l2_ddr4_1x,merge,stride,deg1_dist1,l2,ddr4_1x,0.010492,10492451712.0,37919461.0,31508864.0,1.203455,984344.0,11105056.0,47079.0,201542.0,,,,48578.0,25067.0,15.0,0.011631,1.1085589020205873,48578.0,25067.0,15.0,0.5160154802585533,0.0003087817530569,0.0886392648537747,0.2335939903345208,stride: deg1_dist1
merge_stride_deg4_dist8_l2_ddr4_1x,merge,stride,deg4_dist8,l2,ddr4_1x,0.010502,10502196957.0,37919517.0,31538129.0,1.20234,962146.0,11119479.0,36833.0,201544.0,,,,130492.0,35354.0,82.0,0.011631,1.1075033326985335,130492.0,35354.0,82.0,0.2709284860374582,0.0006283910124758,0.0865279749168104,0.1827541380542214,stride: deg4_dist8
merge_stride_deg1_dist4_l2_ddr4_1x,merge,stride,deg1_dist4,l2,ddr4_1x,0.010525,10525259538.0,37919464.0,31607386.0,1.199704,981247.0,11111544.0,45161.0,201545.0,,,,46219.0,26990.0,23.0,0.011631,1.1050831353919242,46219.0,26990.0,23.0,0.5839589779095178,0.0004976308444579,0.0883087894895614,0.224074028132675,stride: deg1_dist4
merge_stride_deg1_dist8_l2_ddr4_1x,merge,stride,deg1_dist8,l2,ddr4_1x,0.010612,10612174536.0,37919405.0,31868392.0,1.189876,984600.0,11120359.0,42267.0,201543.0,,,,43085.0,29882.0,35.0,0.011631,1.0960233697700716,43085.0,29882.0,35.0,0.6935592433561565,0.000812347684809,0.0885403070170666,0.2097170330897128,stride: deg1_dist8
merge_stride_deg32_dist16_l2_ddr4_1x,merge,stride,deg32_dist16,l2,ddr4_1x,0.010641,10640650698.0,37919508.0,31953906.0,1.186695,950378.0,11136186.0,28401.0,200665.0,,,,549547.0,43340.0,587.0,0.011631,1.0930363687623346,549547.0,43340.0,587.0,0.0788649560456157,0.0010681524965107,0.0853414265889596,0.1415343981262302,stride: deg32_dist16
merge_stride_deg16_dist16_l2_ddr4_1x,merge,stride,deg16_dist16,l2,ddr4_1x,0.010649,10648605402.0,37919517.0,31977794.0,1.185809,958914.0,11136592.0,28847.0,200349.0,,,,391469.0,42296.0,521.0,0.011631,1.092215231477134,391469.0,42296.0,521.0,0.1080443151309554,0.0013308844378482,0.0861047975897833,0.1439837483591133,stride: deg16_dist16
merge_stride_deg8_dist16_l2_ddr4_1x,merge,stride,deg8_dist16,l2,ddr4_1x,0.010673,10672634016.0,37919536.0,32049952.0,1.18314,967180.0,11136313.0,30652.0,200231.0,,,,215541.0,40267.0,473.0,0.011631,1.089759205471751,215541.0,40267.0,473.0,0.1868182851522448,0.0021944780807363,0.0868492112245767,0.1530831889168011,stride: deg8_dist16
merge_stride_deg4_dist16_l2_ddr4_1x,merge,stride,deg4_dist16,l2,ddr4_1x,0.010691,10691021943.0,37919508.0,32105171.0,1.181104,973621.0,11136331.0,32025.0,200692.0,,,,128641.0,39304.0,155.0,0.011631,1.087924422411374,128641.0,39304.0,155.0,0.305532450773859,0.0012049035688466,0.0874274480526845,0.1595728778426643,stride: deg4_dist16
merge_stride_deg1_dist16_l2_ddr4_1x,merge,stride,deg1_dist16,l2,ddr4_1x,0.010771,10770795423.0,37919517.0,32344731.0,1.172357,989353.0,11136996.0,36190.0,201029.0,,,,36288.0,35438.0,56.0,0.011631,1.0798440256243618,36288.0,35438.0,56.0,0.976576278659612,0.0015432098765432,0.0888348168572566,0.1800237776639191,stride: deg1_dist16
merge_stride_deg32_dist32_l2_ddr4_1x,merge,stride,deg32_dist32,l2,ddr4_1x,0.010985,10985068269.0,37919517.0,32988193.0,1.149489,989975.0,11169370.0,43899.0,201438.0,,,,282837.0,28482.0,351.0,0.011631,1.0588074647246246,282837.0,28482.0,351.0,0.1007011105336289,0.0012409974649709,0.0886330204836978,0.2179280969826944,stride: deg32_dist32
merge_stride_deg16_dist32_l2_ddr4_1x,merge,stride,deg16_dist32,l2,ddr4_1x,0.01101,11009914398.0,37919467.0,33062806.0,1.146893,991154.0,11169265.0,44297.0,201453.0,,,,252426.0,27937.0,265.0,0.011631,1.0564032697547685,252426.0,27937.0,265.0,0.1106740193165521,0.0010498126183515,0.0887394112325206,0.2198875171876318,stride: deg16_dist32
merge_stride_deg8_dist32_l2_ddr4_1x,merge,stride,deg8_dist32,l2,ddr4_1x,0.011031,11031007617.0,37919541.0,33126149.0,1.144702,992613.0,11169050.0,45169.0,201543.0,,,,170724.0,27064.0,192.0,0.011631,1.0543921675278762,170724.0,27064.0,192.0,0.1585248705512991,0.0011246221972306,0.0888717482686531,0.224115945480617,stride: deg8_dist32
merge_stride_deg4_dist32_l2_ddr4_1x,merge,stride,deg4_dist32,l2,ddr4_1x,0.011044,11044072872.0,37919495.0,33165384.0,1.143347,994409.0,11168907.0,45899.0,201442.0,,,,92123.0,26287.0,142.0,0.011631,1.0531510322346975,92123.0,26287.0,142.0,0.2853467646516071,0.0015414174527533,0.0890336896887045,0.2278521857408087,stride: deg4_dist32
merge_stride_deg1_dist32_l2_ddr4_1x,merge,stride,deg1_dist32,l2,ddr4_1x,0.011092,11091903993.0,37919532.0,33309021.0,1.138418,1003061.0,11169221.0,48071.0,201543.0,,,,24190.0,24079.0,84.0,0.011631,1.04859358095925,24190.0,24079.0,84.0,0.995411326994626,0.0034725093013642,0.0898058154637642,0.2385148578715212,stride: deg1_dist32
merge_nopf_ddr4_1x,merge,none,none,l2,ddr4_1x,0.011631,,,,,,,,,,,,,,,0.011631,1.0,0.0,0.0,0.0,,,,,No prefetch baseline
