run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores
merge_imp_stage2_s8_ipd8_addr8_l1d_ddr4_2x,merge,imp,stage2,s8_ipd8_addr8,l1d,ddr4_2x,0.010136,10135960227.0,37919492.0,38898570.0,30438319.0,1.245783,789419.0,10989085.0,73048.0,208447.0,22482027548.0,28479.207554,5447568417.0,74575.18915,220973.0,69022.0,3523.0,0.312355,0.357629,136792.0,69772.0,67019.0,1.0,1095143.0,434597.0,0.0,70482.0,0.0,94393.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12117.0,314.0,38.589172,0.0,0.0,nan,665442.0,123977.0,0.011282,24548.431112,nan,73048.0,0.350439,74242.18915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213393.0,3.524584,19.352165,4594.0,2.0,1778.0,14510937.0
merge_imp_stage2_s8_ipd8_addr8_l2_ddr4_1x,merge,imp,stage2,s8_ipd8_addr8,l2,ddr4_1x,0.010492,10492157007.0,37919564.0,38898645.0,31507979.0,1.203492,889988.0,11128384.0,22581.0,201519.0,15763199682.0,17711.699126,1918560815.0,84963.500952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113643.0,49707.0,240.0,0.437396,0.775376,55483.0,25484.0,29999.0,0.0,131361.0,14428.0,0.0,1958.0,0.0,45591.0,0.0,0.0,0.0,nan,12600.0,200.0,63.0,688673.0,201315.0,0.01809,13523.847622,8181.0,14400.0,0.071457,93638.650625,5.74,47.9,0.0,0.0,442442483.17127764,290624701.6667428,442436383.0,290624702.0,733061085.0,19207.0,439.313289,290.203816,52524.13,3332.0,70016.13,nan,nan,nan,nan,3696704.0,352330221.28182876,58130.0,70260.59,5213400.0,4.206237,25.08441,8686.0,2.0,1884.0,14776915.0
merge_imp_stage2_s8_ipd8_addr8_l2_ddr4_2x,merge,imp,stage2,s8_ipd8_addr8,l2,ddr4_2x,0.010384,10383627312.0,37919492.0,38898570.0,31182064.0,1.216069,887571.0,11127357.0,21159.0,201542.0,12775208997.0,14393.450211,1509178622.0,71325.611891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108292.0,51154.0,227.0,0.472371,0.777984,50335.0,25943.0,24392.0,0.0,119801.0,9314.0,0.0,1260.0,0.0,45775.0,0.0,0.0,0.0,nan,6444.0,101.0,63.80198,686256.0,201315.0,0.018092,11514.57642,6561.0,14598.0,0.072432,76828.582614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213393.0,3.873662,20.205906,5057.0,2.0,1615.0,14775421.0
merge_imp_stage2_s8_l1d_ddr4_1x,merge,imp,stage2,s8,l1d,ddr4_1x,0.010159,10159437060.0,37919492.0,38898570.0,30508820.0,1.242904,803007.0,10989127.0,73064.0,208488.0,25713609141.0,32021.650049,6213533703.0,85042.342371,239282.0,66653.0,3555.0,0.278554,0.350512,154589.0,64641.0,89939.0,9.0,1177176.0,455304.0,0.0,67636.0,0.0,94216.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6482.0,204.0,31.77451,0.0,0.0,nan,679501.0,123506.0,0.011239,26702.277395,nan,73064.0,0.350447,84709.342371,5.23,47.56,0.0,0.0,460277471.3188685,301988385.9588574,460271172.0,301988386.0,762259558.0,19207.0,456.510333,301.654509,40525.73,3332.0,58017.73,2291456.0,225549505.0037743,36144.0,65007.2,nan,nan,nan,nan,5213393.0,3.970997,23.161764,7862.0,2.0,1792.0,14510952.0
merge_imp_stage2_s8_l1d_ddr4_2x,merge,imp,stage2,s8,l1d,ddr4_2x,0.010136,10135960227.0,37919492.0,38898570.0,30438319.0,1.245783,789419.0,10989085.0,73048.0,208447.0,22482027548.0,28479.207554,5447568417.0,74575.18915,220973.0,69022.0,3523.0,0.312355,0.357629,136792.0,69772.0,67019.0,1.0,1095143.0,434597.0,0.0,70482.0,0.0,94393.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12117.0,314.0,38.589172,0.0,0.0,nan,665442.0,123977.0,0.011282,24548.431112,nan,73048.0,0.350439,74242.18915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213393.0,3.524584,19.352165,4594.0,2.0,1778.0,14510937.0
merge_imp_stage2_s8_l2_ddr4_1x,merge,imp,stage2,s8,l2,ddr4_1x,0.010492,10492157007.0,37919564.0,38898645.0,31507979.0,1.203492,889988.0,11128384.0,22581.0,201519.0,15763199682.0,17711.699126,1918560815.0,84963.500952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113643.0,49707.0,240.0,0.437396,0.775376,55483.0,25484.0,29999.0,0.0,131361.0,14428.0,0.0,1958.0,0.0,45591.0,0.0,0.0,0.0,nan,12600.0,200.0,63.0,688673.0,201315.0,0.01809,13523.847622,8181.0,14400.0,0.071457,93638.650625,5.74,47.9,0.0,0.0,442442483.17127764,290624701.6667428,442436383.0,290624702.0,733061085.0,19207.0,439.313289,290.203816,52524.13,3332.0,70016.13,nan,nan,nan,nan,3696704.0,352330221.28182876,58130.0,70260.59,5213400.0,4.206237,25.08441,8686.0,2.0,1884.0,14776915.0
merge_imp_stage2_s8_l2_ddr4_2x,merge,imp,stage2,s8,l2,ddr4_2x,0.010384,10383627312.0,37919492.0,38898570.0,31182064.0,1.216069,887571.0,11127357.0,21159.0,201542.0,12775208997.0,14393.450211,1509178622.0,71325.611891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108292.0,51154.0,227.0,0.472371,0.777984,50335.0,25943.0,24392.0,0.0,119801.0,9314.0,0.0,1260.0,0.0,45775.0,0.0,0.0,0.0,nan,6444.0,101.0,63.80198,686256.0,201315.0,0.018092,11514.57642,6561.0,14598.0,0.072432,76828.582614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213393.0,3.873662,20.205906,5057.0,2.0,1615.0,14775421.0
merge_imp_stage2_s8_pt8_sth2_l1d_ddr4_1x,merge,imp,stage2,s8_pt8_sth2,l1d,ddr4_1x,0.010164,10164388770.0,37919539.0,38898619.0,30523690.0,1.2423,806585.0,10991699.0,72892.0,207858.0,25830452496.0,32024.464249,6204944308.0,85125.175712,255762.0,65306.0,3198.0,0.255339,0.345838,171693.0,62267.0,109426.0,0.0,1208958.0,429049.0,0.0,71158.0,0.0,91098.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8121.0,212.0,38.306604,0.0,0.0,nan,683057.0,123528.0,0.011238,26624.033005,nan,72892.0,0.350682,84792.175712,5.44,47.64,0.0,0.0,458970244.6023225,301526443.8768609,458963948.0,301526444.0,760490392.0,19207.0,455.060123,301.180137,40629.44,3332.0,58121.44,2285056.0,224809976.44878554,36039.0,65241.1,nan,nan,nan,nan,5213398.0,4.028906,23.747583,8300.0,2.0,1694.0,14519867.0
merge_imp_stage2_s8_pt8_sth2_l1d_ddr4_2x,merge,imp,stage2,s8_pt8_sth2,l1d,ddr4_2x,0.010138,10137689496.0,37919511.0,38898590.0,30443512.0,1.245571,788561.0,10988699.0,72927.0,207974.0,22695532498.0,28780.947191,5483103252.0,75186.189642,217178.0,69097.0,3245.0,0.318158,0.359195,132769.0,67024.0,65745.0,0.0,1084087.0,436119.0,0.0,68354.0,0.0,91593.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14316.0,302.0,47.403974,0.0,0.0,nan,665292.0,123269.0,0.011218,24757.077327,nan,72927.0,0.350654,74853.189642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213396.0,3.557253,19.718714,5017.0,2.0,1827.0,14510746.0
merge_imp_stage2_s8_pt8_sth2_l2_ddr4_1x,merge,imp,stage2,s8_pt8_sth2,l2,ddr4_1x,0.010495,10495398096.0,37919517.0,38898596.0,31517712.0,1.203119,890374.0,11128203.0,22953.0,201542.0,16144915584.0,18132.734765,1959338345.0,85363.061256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115692.0,49358.0,241.0,0.426633,0.774012,57548.0,25501.0,32047.0,0.0,133988.0,14919.0,0.0,2037.0,0.0,45692.0,0.0,0.0,0.0,nan,11364.0,155.0,73.316129,689059.0,201315.0,0.018091,13709.658694,8542.0,14411.0,0.071504,94466.537229,5.76,48.02,0.0,0.0,442397320.9524648,290541051.6216783,442391223.0,290541052.0,732932275.0,19207.0,439.622772,290.187373,53904.47,3332.0,71396.47,nan,nan,nan,nan,3699776.0,352514117.7265164,58135.0,71838.04,5213395.0,4.219963,25.089576,8832.0,2.0,1833.0,14776800.0
merge_imp_stage2_s8_pt8_sth2_l2_ddr4_2x,merge,imp,stage2,s8_pt8_sth2,l2,ddr4_2x,0.010378,10377573039.0,37919492.0,38898570.0,31163883.0,1.216778,887642.0,11127233.0,21095.0,201538.0,12846138330.0,14472.206509,1518405044.0,71979.381086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107522.0,51205.0,250.0,0.476228,0.776881,49671.0,25631.0,24040.0,0.0,118860.0,9153.0,0.0,1244.0,0.0,45916.0,0.0,0.0,0.0,nan,6780.0,129.0,52.55814,686328.0,201314.0,0.018092,11557.556697,6389.0,14706.0,0.072969,76976.596627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213393.0,3.883499,20.523516,5269.0,2.0,1827.0,14775617.0
merge_imp_stage2_s8_pt8_sth8_l1d_ddr4_1x,merge,imp,stage2,s8_pt8_sth8,l1d,ddr4_1x,0.010168,10168030458.0,37919548.0,38898629.0,30534626.0,1.241855,803261.0,10989565.0,72884.0,207671.0,25916776451.0,32264.452589,6186516309.0,84881.67923,234311.0,65695.0,3200.0,0.280375,0.348075,149968.0,59867.0,90100.0,1.0,1169690.0,450917.0,0.0,66780.0,0.0,86374.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7423.0,189.0,39.275132,0.0,0.0,nan,680218.0,123043.0,0.011196,26863.373032,nan,72884.0,0.350959,84548.67923,5.61,47.75,0.0,0.0,458755510.15191495,301399569.2340598,458749216.0,301399569.0,760148785.0,19207.0,454.71461,301.040798,40402.4,3332.0,57894.4,2274240.0,223665734.42063934,35916.0,64619.04,nan,nan,nan,nan,5213399.0,3.983101,23.353867,7510.0,2.0,1639.0,14514031.0
merge_imp_stage2_s8_pt8_sth8_l1d_ddr4_2x,merge,imp,stage2,s8_pt8_sth8,l1d,ddr4_2x,0.010146,10145771406.0,37919511.0,38898590.0,30467782.0,1.244579,788448.0,10989158.0,72897.0,207609.0,22656034444.0,28734.97611,5442193364.0,74655.930477,212815.0,68566.0,3159.0,0.322186,0.357018,128985.0,64372.0,64613.0,0.0,1078835.0,434423.0,0.0,68471.0,0.0,85197.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10102.0,214.0,47.205607,0.0,0.0,nan,664962.0,123486.0,0.011237,24721.556921,nan,72897.0,0.351126,74322.930477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213396.0,3.577588,19.94932,5002.0,2.0,1736.0,14513459.0
merge_imp_stage2_s8_pt8_sth8_l2_ddr4_1x,merge,imp,stage2,s8_pt8_sth8,l2,ddr4_1x,0.010496,10495840986.0,37919517.0,38898596.0,31519042.0,1.203068,889889.0,11128443.0,23059.0,201539.0,15912259473.0,17881.173352,1946507176.0,84414.205993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114516.0,49250.0,205.0,0.430071,0.773277,56435.0,24998.0,31437.0,0.0,133694.0,15657.0,0.0,2128.0,0.0,45490.0,0.0,0.0,0.0,nan,11194.0,170.0,65.847059,688574.0,201315.0,0.01809,13644.823645,8619.0,14440.0,0.071649,92541.251801,5.74,48.08,0.0,0.0,442159137.7184761,290480010.51718676,442153040.0,290480011.0,732633051.0,19207.0,439.177385,290.071468,53104.62,3332.0,70596.62,nan,nan,nan,nan,3696448.0,352182164.81466806,58064.0,71286.43,5213395.0,4.229849,25.593976,8846.0,2.0,2008.0,14777577.0
merge_imp_stage2_s8_pt8_sth8_l2_ddr4_2x,merge,imp,stage2,s8_pt8_sth8,l2,ddr4_2x,0.010388,10387933002.0,37919573.0,38898655.0,31194994.0,1.215567,887563.0,11127546.0,21180.0,201522.0,12821703123.0,14445.963974,1519671105.0,71750.288244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106994.0,51116.0,213.0,0.477746,0.775672,49244.0,25813.0,23431.0,0.0,118424.0,9230.0,0.0,1279.0,0.0,45616.0,0.0,0.0,0.0,nan,8429.0,132.0,63.856061,686249.0,201314.0,0.018092,11572.61261,6397.0,14783.0,0.073357,77491.258473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213401.0,3.89393,21.048843,5015.0,2.0,1888.0,14776372.0
merge_imp_stage2_s8_sth2_l1d_ddr4_1x,merge,imp,stage2,s8_sth2,l1d,ddr4_1x,0.010165,10165440051.0,37919467.0,38898544.0,30526847.0,1.242169,804149.0,10991388.0,73047.0,208805.0,25854038887.0,32150.806489,6266324569.0,85784.831259,230916.0,66232.0,3752.0,0.286823,0.34817,146355.0,63818.0,82533.0,4.0,1190299.0,475402.0,0.0,73926.0,0.0,93317.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9557.0,205.0,46.619512,0.0,0.0,nan,680152.0,123997.0,0.011281,26932.407881,nan,73047.0,0.349834,85451.831259,5.02,47.7,0.0,0.0,459898634.64298344,301759686.2123288,459892339.0,301759686.0,761652025.0,19207.0,456.007805,301.400823,41295.81,3332.0,58787.81,2284992.0,224780431.39659452,36086.0,65481.53,nan,nan,nan,nan,5213391.0,3.934727,23.11764,7490.0,2.0,1667.0,14518975.0
merge_imp_stage2_s8_sth2_l1d_ddr4_2x,merge,imp,stage2,s8_sth2,l1d,ddr4_2x,0.010139,10139258259.0,37919492.0,38898570.0,30448223.0,1.245378,793197.0,10990716.0,73035.0,208384.0,22555382484.0,28436.041089,5435794082.0,74427.248333,221181.0,67938.0,3528.0,0.30716,0.353545,137286.0,68045.0,69239.0,2.0,1129172.0,452671.0,0.0,74890.0,0.0,93956.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11585.0,271.0,42.749077,0.0,0.0,nan,668973.0,124224.0,0.011303,24530.428991,nan,73035.0,0.350483,74094.248333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213393.0,3.577516,19.950854,5158.0,2.0,1678.0,14518020.0
merge_imp_stage2_s8_sth2_l2_ddr4_1x,merge,imp,stage2,s8_sth2,l2,ddr4_1x,0.010492,10492324506.0,37919564.0,38898645.0,31508482.0,1.203473,890010.0,11128255.0,22750.0,201527.0,15927764952.0,17896.164034,1945950054.0,85536.26611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114299.0,49550.0,253.0,0.433512,0.774776,56135.0,25092.0,31043.0,0.0,132898.0,15118.0,0.0,2091.0,0.0,45582.0,0.0,0.0,0.0,nan,11995.0,191.0,62.801047,688695.0,201315.0,0.01809,13647.911894,8346.0,14404.0,0.071474,93712.564913,5.74,47.82,0.0,0.0,442545214.5846927,290638361.2378906,442539115.0,290638361.0,733177476.0,19207.0,439.562463,290.247981,52883.9,3332.0,70375.9,nan,nan,nan,nan,3698048.0,352452690.33428043,58142.0,70722.85,5213400.0,4.231743,25.528736,9055.0,2.0,2107.0,14776690.0
merge_imp_stage2_s8_sth2_l2_ddr4_2x,merge,imp,stage2,s8_sth2,l2,ddr4_2x,0.010383,10383462477.0,37919492.0,38898570.0,31181569.0,1.216088,887562.0,11127330.0,21147.0,201541.0,12774998541.0,14393.359045,1509094040.0,71362.086348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108312.0,51165.0,243.0,0.472385,0.778199,50328.0,25914.0,24414.0,0.0,119821.0,9314.0,0.0,1260.0,0.0,45827.0,0.0,0.0,0.0,nan,6444.0,101.0,63.80198,686247.0,201315.0,0.018092,11514.497022,6564.0,14583.0,0.072357,76900.300967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213393.0,3.873497,20.217409,5065.0,2.0,1615.0,14775399.0
merge_imp_stage2_s8_sth8_l1d_ddr4_1x,merge,imp,stage2,s8_sth8,l1d,ddr4_1x,0.010165,10165284540.0,37919467.0,38898544.0,30526380.0,1.242188,801560.0,10991389.0,72963.0,208311.0,25852346588.0,32252.54078,6258871229.0,85781.440305,233307.0,66674.0,3474.0,0.285778,0.350637,148744.0,63942.0,84800.0,2.0,1171271.0,460514.0,0.0,69939.0,0.0,94137.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8593.0,199.0,43.180905,0.0,0.0,nan,678083.0,123477.0,0.011234,26934.375536,nan,72963.0,0.35026,85448.440305,5.26,47.61,0.0,0.0,459376811.50241566,301569128.53125113,459370516.0,301569129.0,760939644.0,19207.0,455.649616,301.254332,41269.84,3332.0,58761.84,2281856.0,224475369.1862717,36012.0,65819.5,nan,nan,nan,nan,5213391.0,3.95372,23.448807,7570.0,2.0,1686.0,14518813.0
merge_imp_stage2_s8_sth8_l1d_ddr4_2x,merge,imp,stage2,s8_sth8,l1d,ddr4_2x,0.010134,10134234288.0,37919492.0,38898570.0,30433136.0,1.245995,790138.0,10989259.0,73027.0,208558.0,22643145961.0,28657.204135,5474871633.0,74970.512728,223671.0,68884.0,3535.0,0.30797,0.358394,138727.0,69244.0,69482.0,1.0,1100497.0,434371.0,0.0,69251.0,0.0,94063.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10932.0,284.0,38.492958,0.0,0.0,nan,666820.0,123318.0,0.011222,24735.469421,nan,73027.0,0.350152,74637.512728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213393.0,3.570993,19.743921,5014.0,2.0,1795.0,14511177.0
merge_imp_stage2_s8_sth8_l2_ddr4_1x,merge,imp,stage2,s8_sth8,l2,ddr4_1x,0.010492,10492014483.0,37919517.0,38898596.0,31507551.0,1.203507,889895.0,11128328.0,22774.0,201525.0,15866817627.0,17829.988512,1937999679.0,85097.02639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114247.0,49522.0,226.0,0.433464,0.774786,56096.0,25207.0,30889.0,0.0,132748.0,15028.0,0.0,2092.0,0.0,45476.0,0.0,0.0,0.0,nan,11749.0,195.0,60.251282,688580.0,201315.0,0.01809,13613.77408,8379.0,14395.0,0.07143,93744.321431,5.74,47.85,0.0,0.0,442424093.8211827,290585950.3854061,442417994.0,290585950.0,733003944.0,19207.0,439.300957,290.238257,53090.16,3332.0,70582.16,nan,nan,nan,nan,3696384.0,352304507.9654795,58127.0,70943.06,5213395.0,4.225406,25.509621,8943.0,2.0,2107.0,14776877.0
merge_imp_stage2_s8_sth8_l2_ddr4_2x,merge,imp,stage2,s8_sth8,l2,ddr4_2x,0.010384,10383816456.0,37919564.0,38898645.0,31182632.0,1.216049,887482.0,11127434.0,21194.0,201540.0,12718984944.0,14331.541309,1508612518.0,71181.113428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108317.0,51119.0,226.0,0.471939,0.778008,50345.0,26142.0,24203.0,0.0,119959.0,9444.0,0.0,1279.0,0.0,45585.0,0.0,0.0,0.0,nan,6084.0,102.0,59.647059,686167.0,201315.0,0.018092,11509.016909,6608.0,14586.0,0.072373,76403.613671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5213400.0,3.882335,20.279773,5080.0,2.0,1835.0,14775658.0
quick_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_1x,quick,imp,stage2,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_1x,0.008497,8497104723.0,24424718.0,24707897.0,25516831.0,0.957622,59160.0,9167416.0,28554.0,85487.0,1991351322.0,33660.434787,2624556410.0,91915.542831,166306.0,70318.0,1512.0,0.422823,0.847144,93740.0,55035.0,38705.0,0.0,807430.0,76704.0,0.0,10890.0,10.0,96426.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,46472.0,12688.0,0.001384,23313.018206,nan,28554.0,0.334016,91582.542831,7.63,56.82,0.0,0.0,215075612.17331603,170523966.36679652,215068080.0,170523966.0,385592047.0,19207.0,215.015356,170.124772,46894.1,3332.0,64386.1,1556480.0,183177688.2526719,24328.0,69279.9,nan,nan,nan,nan,4368783.0,2.804176,13.618108,952.0,2.0,1561.0,14259003.0
quick_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_2x,quick,imp,stage2,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_2x,0.00846,8459544654.0,24424723.0,24707902.0,25404038.0,0.961874,57597.0,9165998.0,28580.0,85433.0,1691343297.0,29365.12834,1962761461.0,68676.048321,163282.0,70405.0,1448.0,0.431187,0.84658,90846.0,55361.0,35485.0,0.0,782434.0,75938.0,0.0,10851.0,10.0,97246.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,44838.0,12759.0,0.001392,20850.252528,nan,28580.0,0.334531,68343.048321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4368783.0,2.718021,12.036144,418.0,2.0,1476.0,14257441.0
quick_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l2_ddr4_1x,quick,imp,stage2,aggr_s16_sth2_d32_ipd16_addr16,l2,ddr4_1x,0.008815,8814529980.0,24424718.0,24707897.0,26470060.0,0.923136,242700.0,9227056.0,3968.0,82818.0,2944093626.0,12130.587664,376679277.0,94929.253276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30166.0,24521.0,85.0,0.812869,0.86302,5497.0,4553.0,944.0,0.0,30193.0,21.0,0.0,1.0,0.0,27919.0,0.0,0.0,0.0,nan,0.0,0.0,nan,160115.0,82585.0,0.00895,8553.424653,76.0,3892.0,0.046995,95838.033145,9.57,58.49,0.0,0.0,207373961.41909772,164274215.78751045,207366701.0,164274216.0,371640916.0,19207.0,207.337658,163.838571,51741.64,3332.0,69233.64,nan,nan,nan,nan,1578432.0,179071601.5013202,24668.0,69325.39,4368783.0,3.089138,14.316682,2536.0,2.0,1726.0,14653228.0
quick_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l2_ddr4_2x,quick,imp,stage2,aggr_s16_sth2_d32_ipd16_addr16,l2,ddr4_2x,0.008729,8728624305.0,24424718.0,24707897.0,26212085.0,0.932222,240456.0,9225235.0,3987.0,82819.0,2342865456.0,9743.426889,280105947.0,70254.814898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30402.0,24503.0,85.0,0.805967,0.862812,5743.0,4634.0,1109.0,0.0,30407.0,0.0,0.0,0.0,0.0,27993.0,0.0,0.0,0.0,nan,0.0,0.0,nan,157871.0,82585.0,0.008952,7401.172477,91.0,3896.0,0.047042,70748.311602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4368783.0,2.9023,10.55005,518.0,2.0,1392.0,14651002.0
