run,benchmark,prefetcher,stage,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,stage2_best_config,stage2_best_simSeconds,stage2_best_speedup_vs_nopf,speedup_vs_stage2_best,improvement_over_stage2_best_pct
merge_imp3_s64_ipd16_addr16_l1d_ddr4_1x,merge,imp,stage3,s64_ipd16_addr16,l1d,ddr4_1x,0.010113,10113311898.0,37919439.0,30370306.0,1.248571,798466.0,10959649.0,73792.0,214239.0,368099.0,70950.0,6858.0,,,,0.011631,1.1501038267576387,368099.0,70950.0,6858.0,0.19274705989421323,0.018630857459542134,0.07285507044979268,0.34443775409705985,s16_pt8_sth8,0.010035,1.1590433482810165,0.9922871551468407,-0.7712844853159262
merge_imp3_s64_ipd16_addr16_l2_ddr4_1x,merge,imp,stage3,s64_ipd16_addr16,l2,ddr4_1x,0.010573,10573056360.0,37919492.0,31750920.0,1.194281,893147.0,11163710.0,24937.0,201511.0,,,,605153.0,47255.0,335.0,0.011631,1.100066206374728,605153.0,47255.0,335.0,0.0780876902204897,0.0005535790122497947,0.08000449671301028,0.12375006823448843,s16_ipd16_addr16,0.010353,1.1234424804404521,0.9791922822283172,-2.0807717771682777
merge_imp3_s64_ipd8_addr8_l1d_ddr4_1x,merge,imp,stage3,s64_ipd8_addr8,l1d,ddr4_1x,0.010113,10113311898.0,37919439.0,30370306.0,1.248571,798466.0,10959649.0,73792.0,214239.0,368099.0,70950.0,6858.0,,,,0.011631,1.1501038267576387,368099.0,70950.0,6858.0,0.19274705989421323,0.018630857459542134,0.07285507044979268,0.34443775409705985,s16_pt8_sth8,0.010035,1.1590433482810165,0.9922871551468407,-0.7712844853159262
merge_imp3_s64_ipd8_addr8_l2_ddr4_1x,merge,imp,stage3,s64_ipd8_addr8,l2,ddr4_1x,0.010573,10573056360.0,37919492.0,31750920.0,1.194281,893147.0,11163710.0,24937.0,201511.0,,,,605153.0,47255.0,335.0,0.011631,1.100066206374728,605153.0,47255.0,335.0,0.0780876902204897,0.0005535790122497947,0.08000449671301028,0.12375006823448843,s16_ipd16_addr16,0.010353,1.1234424804404521,0.9791922822283172,-2.0807717771682777
merge_imp3_s64_l1d_ddr4_1x,merge,imp,stage3,s64,l1d,ddr4_1x,0.010113,10113311898.0,37919439.0,30370306.0,1.248571,798466.0,10959649.0,73792.0,214239.0,368099.0,70950.0,6858.0,,,,0.011631,1.1501038267576387,368099.0,70950.0,6858.0,0.19274705989421323,0.018630857459542134,0.07285507044979268,0.34443775409705985,s16_pt8_sth8,0.010035,1.1590433482810165,0.9922871551468407,-0.7712844853159262
merge_imp3_s64_l2_ddr4_1x,merge,imp,stage3,s64,l2,ddr4_1x,0.010573,10573056360.0,37919492.0,31750920.0,1.194281,893147.0,11163710.0,24937.0,201511.0,,,,605153.0,47255.0,335.0,0.011631,1.100066206374728,605153.0,47255.0,335.0,0.0780876902204897,0.0005535790122497947,0.08000449671301028,0.12375006823448843,s16_ipd16_addr16,0.010353,1.1234424804404521,0.9791922822283172,-2.0807717771682777
merge_imp3_s64_l2_ddr4_2x,merge,imp,stage3,s64,l2,ddr4_2x,0.010401,10401107481.0,37919564.0,31234557.0,1.214027,892264.0,11157468.0,24554.0,201392.0,,,,600627.0,47524.0,337.0,0.011697,1.1246034035188925,600627.0,47524.0,337.0,0.07912398210536656,0.0005610803377137558,0.079970115083458,0.12192142686899182,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,0.982982405537929,-1.7017594462070962
merge_imp3_s64_sth2_dist32_ipd16_addr16_l1d_ddr4_2x,merge,imp,stage3,s64_sth2_dist32_ipd16_addr16,l1d,ddr4_2x,0.010072,10071841743.0,37919536.0,30245771.0,1.253715,788238.0,10959161.0,73812.0,214590.0,368746.0,72417.0,7008.0,,,,0.011697,1.1613383637807786,368746.0,72417.0,7008.0,0.19638721504775644,0.0190049519181225,0.07192503148735564,0.3439675660562002,s16_sth8,0.00999,1.1708708708708708,0.9918586179507547,-0.8141382049245305
merge_imp3_s64_sth2_dist32_ipd16_addr16_l2_ddr4_2x,merge,imp,stage3,s64_sth2_dist32_ipd16_addr16,l2,ddr4_2x,0.010401,10401033555.0,37919564.0,31234335.0,1.214036,892246.0,11157424.0,24547.0,201392.0,,,,600664.0,47531.0,378.0,0.011697,1.1246034035188925,600664.0,47531.0,378.0,0.07913076195676784,0.0006293035707150754,0.07996881717500384,0.12188666878525463,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,0.982982405537929,-1.7017594462070962
merge_imp3_s64_sth2_dist32_ipd16_l1d_ddr4_2x,merge,imp,stage3,s64_sth2_dist32_ipd16,l1d,ddr4_2x,0.010072,10071841743.0,37919536.0,30245771.0,1.253715,788238.0,10959161.0,73812.0,214590.0,368746.0,72417.0,7008.0,,,,0.011697,1.1613383637807786,368746.0,72417.0,7008.0,0.19638721504775644,0.0190049519181225,0.07192503148735564,0.3439675660562002,s16_sth8,0.00999,1.1708708708708708,0.9918586179507547,-0.8141382049245305
merge_imp3_s64_sth2_dist32_ipd16_l2_ddr4_2x,merge,imp,stage3,s64_sth2_dist32_ipd16,l2,ddr4_2x,0.010401,10401033555.0,37919564.0,31234335.0,1.214036,892246.0,11157424.0,24547.0,201392.0,,,,600664.0,47531.0,378.0,0.011697,1.1246034035188925,600664.0,47531.0,378.0,0.07913076195676784,0.0006293035707150754,0.07996881717500384,0.12188666878525463,aggr_s16_sth2_d32_ipd16,0.010224,1.1440727699530517,0.982982405537929,-1.7017594462070962
merge_imp3_s64_sth2_l1d_ddr4_2x,merge,imp,stage3,s64_sth2,l1d,ddr4_2x,0.010072,10071841743.0,37919536.0,30245771.0,1.253715,788238.0,10959161.0,73812.0,214590.0,368746.0,72417.0,7008.0,,,,0.011697,1.1613383637807786,368746.0,72417.0,7008.0,0.19638721504775644,0.0190049519181225,0.07192503148735564,0.3439675660562002,s16_sth8,0.00999,1.1708708708708708,0.9918586179507547,-0.8141382049245305
merge_imp3_s64_sth8_l1d_ddr4_2x,merge,imp,stage3,s64_sth8,l1d,ddr4_2x,0.010072,10071926325.0,37919536.0,30246025.0,1.253705,789626.0,10959367.0,73659.0,214282.0,368372.0,71861.0,6830.0,,,,0.011697,1.1613383637807786,368372.0,71861.0,6830.0,0.19507725885789365,0.01854104003561617,0.07205032918415817,0.34374795829794386,s16_sth8,0.00999,1.1708708708708708,0.9918586179507547,-0.8141382049245305
merge_imp3_s64_sth8_pt8_l1d_ddr4_1x,merge,imp,stage3,s64_sth8_pt8,l1d,ddr4_1x,0.01012,10120441095.0,37919455.0,30391715.0,1.247692,797795.0,10959687.0,73334.0,212085.0,345458.0,69569.0,6095.0,,,,0.011631,1.1493083003952569,345458.0,69569.0,6095.0,0.20138193354908557,0.017643244620185378,0.07279359346667473,0.34577645755239644,s16_pt8_sth8,0.010035,1.1590433482810165,0.991600790513834,-0.8399209486166015
merge_imp3_s64_sth8_pt8_l1d_ddr4_2x,merge,imp,stage3,s64_sth8_pt8,l1d,ddr4_2x,0.010067,10067462460.0,37919489.0,30232620.0,1.254259,787414.0,10959189.0,73329.0,212160.0,348480.0,71210.0,6091.0,,,,0.011697,1.1619151683719084,348480.0,71210.0,6091.0,0.20434458218549129,0.01747876492194674,0.07184965967828459,0.3456306561085973,s16_sth8,0.00999,1.1708708708708708,0.9923512466474621,-0.7648753352537896
quick_imp3_s32_dist32_addr16_l1d_ddr4_1x,quick,imp,stage3,s32_dist32_addr16,l1d,ddr4_1x,0.008422,8421500070.0,24424723.0,25289790.0,0.966219,48062.0,9161629.0,28509.0,86918.0,174498.0,74561.0,2246.0,,,,0.009731,1.1554262645452387,174498.0,74561.0,2246.0,0.42728856491191874,0.012871207692924847,0.005246010289218217,0.3279988034699372,s16_sth8,0.00849,1.1461719670200237,1.0080740916646875,0.8074091664687533
quick_imp3_s32_dist32_addr16_l1d_ddr4_2x,quick,imp,stage3,s32_dist32_addr16,l1d,ddr4_2x,0.008388,8388313290.0,24424723.0,25190130.0,0.970042,46732.0,9161063.0,28533.0,86999.0,172896.0,74633.0,2323.0,,,,0.00967,1.1528373867429662,172896.0,74633.0,2323.0,0.43166412178419394,0.013435822691097539,0.005101154745906671,0.3279692870032989,s16_pt8_sth2,0.008459,1.143161130157229,1.0084644730567478,0.8464473056747801
quick_imp3_s32_dist32_addr16_l2_ddr4_1x,quick,imp,stage3,s32_dist32_addr16,l2,ddr4_1x,0.008652,8652488517.0,24424723.0,25983449.0,0.940425,234259.0,9220556.0,2191.0,82825.0,,,,28315.0,26303.0,19.0,0.009731,1.124711049468331,28315.0,26303.0,19.0,0.9289422567543705,0.0006710224262758256,0.025406168565106052,0.026453365529731362,s16,0.008812,1.1042896050839763,1.0184928340268147,1.8492834026814675
quick_imp3_s32_dist32_addr16_l2_ddr4_2x,quick,imp,stage3,s32_dist32_addr16,l2,ddr4_2x,0.008626,8626164534.0,24424723.0,25904398.0,0.943295,233143.0,9219528.0,2193.0,82824.0,,,,28397.0,26300.0,19.0,0.00967,1.1210294458613494,28397.0,26300.0,19.0,0.9261541712152692,0.0006690847624749093,0.02528795400371906,0.02647783251231527,s16_dist8_addr16,0.008729,1.107801580937106,1.0119406445629493,1.1940644562949299
quick_imp3_s32_dist8_addr16_l1d_ddr4_2x,quick,imp,stage3,s32_dist8_addr16,l1d,ddr4_2x,0.008388,8388313290.0,24424723.0,25190130.0,0.970042,46732.0,9161063.0,28533.0,86999.0,172896.0,74633.0,2323.0,,,,0.00967,1.1528373867429662,172896.0,74633.0,2323.0,0.43166412178419394,0.013435822691097539,0.005101154745906671,0.3279692870032989,s16_pt8_sth2,0.008459,1.143161130157229,1.0084644730567478,0.8464473056747801
quick_imp3_s32_dist8_addr16_l2_ddr4_1x,quick,imp,stage3,s32_dist8_addr16,l2,ddr4_1x,0.008652,8652488517.0,24424723.0,25983449.0,0.940425,234259.0,9220556.0,2191.0,82825.0,,,,28315.0,26303.0,19.0,0.009731,1.124711049468331,28315.0,26303.0,19.0,0.9289422567543705,0.0006710224262758256,0.025406168565106052,0.026453365529731362,s16,0.008812,1.1042896050839763,1.0184928340268147,1.8492834026814675
quick_imp3_s32_dist8_addr16_l2_ddr4_2x,quick,imp,stage3,s32_dist8_addr16,l2,ddr4_2x,0.008626,8626164534.0,24424723.0,25904398.0,0.943295,233143.0,9219528.0,2193.0,82824.0,,,,28397.0,26300.0,19.0,0.00967,1.1210294458613494,28397.0,26300.0,19.0,0.9261541712152692,0.0006690847624749093,0.02528795400371906,0.02647783251231527,s16_dist8_addr16,0.008729,1.107801580937106,1.0119406445629493,1.1940644562949299
quick_imp3_s32_ipd16_addr16_l1d_ddr4_2x,quick,imp,stage3,s32_ipd16_addr16,l1d,ddr4_2x,0.008388,8388313290.0,24424723.0,25190130.0,0.970042,46732.0,9161063.0,28533.0,86999.0,172896.0,74633.0,2323.0,,,,0.00967,1.1528373867429662,172896.0,74633.0,2323.0,0.43166412178419394,0.013435822691097539,0.005101154745906671,0.3279692870032989,s16_pt8_sth2,0.008459,1.143161130157229,1.0084644730567478,0.8464473056747801
quick_imp3_s32_ipd16_addr16_l2_ddr4_1x,quick,imp,stage3,s32_ipd16_addr16,l2,ddr4_1x,0.008652,8652488517.0,24424723.0,25983449.0,0.940425,234259.0,9220556.0,2191.0,82825.0,,,,28315.0,26303.0,19.0,0.009731,1.124711049468331,28315.0,26303.0,19.0,0.9289422567543705,0.0006710224262758256,0.025406168565106052,0.026453365529731362,s16,0.008812,1.1042896050839763,1.0184928340268147,1.8492834026814675
quick_imp3_s32_ipd8_addr8_l1d_ddr4_1x,quick,imp,stage3,s32_ipd8_addr8,l1d,ddr4_1x,0.008422,8421500070.0,24424723.0,25289790.0,0.966219,48062.0,9161629.0,28509.0,86918.0,174498.0,74561.0,2246.0,,,,0.009731,1.1554262645452387,174498.0,74561.0,2246.0,0.42728856491191874,0.012871207692924847,0.005246010289218217,0.3279988034699372,s16_sth8,0.00849,1.1461719670200237,1.0080740916646875,0.8074091664687533
quick_imp3_s32_ipd8_addr8_l1d_ddr4_2x,quick,imp,stage3,s32_ipd8_addr8,l1d,ddr4_2x,0.008388,8388313290.0,24424723.0,25190130.0,0.970042,46732.0,9161063.0,28533.0,86999.0,172896.0,74633.0,2323.0,,,,0.00967,1.1528373867429662,172896.0,74633.0,2323.0,0.43166412178419394,0.013435822691097539,0.005101154745906671,0.3279692870032989,s16_pt8_sth2,0.008459,1.143161130157229,1.0084644730567478,0.8464473056747801
quick_imp3_s32_ipd8_addr8_l2_ddr4_1x,quick,imp,stage3,s32_ipd8_addr8,l2,ddr4_1x,0.008652,8652488517.0,24424723.0,25983449.0,0.940425,234259.0,9220556.0,2191.0,82825.0,,,,28315.0,26303.0,19.0,0.009731,1.124711049468331,28315.0,26303.0,19.0,0.9289422567543705,0.0006710224262758256,0.025406168565106052,0.026453365529731362,s16,0.008812,1.1042896050839763,1.0184928340268147,1.8492834026814675
quick_imp3_s32_l1d_ddr4_2x,quick,imp,stage3,s32,l1d,ddr4_2x,0.008388,8388313290.0,24424723.0,25190130.0,0.970042,46732.0,9161063.0,28533.0,86999.0,172896.0,74633.0,2323.0,,,,0.00967,1.1528373867429662,172896.0,74633.0,2323.0,0.43166412178419394,0.013435822691097539,0.005101154745906671,0.3279692870032989,s16_pt8_sth2,0.008459,1.143161130157229,1.0084644730567478,0.8464473056747801
quick_imp3_s32_l2_ddr4_1x,quick,imp,stage3,s32,l2,ddr4_1x,0.008652,8652488517.0,24424723.0,25983449.0,0.940425,234259.0,9220556.0,2191.0,82825.0,,,,28315.0,26303.0,19.0,0.009731,1.124711049468331,28315.0,26303.0,19.0,0.9289422567543705,0.0006710224262758256,0.025406168565106052,0.026453365529731362,s16,0.008812,1.1042896050839763,1.0184928340268147,1.8492834026814675
quick_imp3_s32_l2_ddr4_2x,quick,imp,stage3,s32,l2,ddr4_2x,0.008626,8626164534.0,24424723.0,25904398.0,0.943295,233143.0,9219528.0,2193.0,82824.0,,,,28397.0,26300.0,19.0,0.00967,1.1210294458613494,28397.0,26300.0,19.0,0.9261541712152692,0.0006690847624749093,0.02528795400371906,0.02647783251231527,s16_dist8_addr16,0.008729,1.107801580937106,1.0119406445629493,1.1940644562949299
quick_imp3_s32_sth2_dist32_ipd16_addr16_l2_ddr4_2x,quick,imp,stage3,s32_sth2_dist32_ipd16_addr16,l2,ddr4_2x,0.008626,8625947085.0,24424723.0,25903745.0,0.943319,233112.0,9219504.0,2186.0,82824.0,,,,28502.0,26307.0,80.0,0.00967,1.1210294458613494,28502.0,26307.0,80.0,0.9229878605010174,0.002806820573994807,0.02528465739588594,0.026393315947068483,s16_dist8_addr16,0.008729,1.107801580937106,1.0119406445629493,1.1940644562949299
quick_imp3_s32_sth2_dist32_ipd16_l2_ddr4_2x,quick,imp,stage3,s32_sth2_dist32_ipd16,l2,ddr4_2x,0.008626,8625947085.0,24424723.0,25903745.0,0.943319,233112.0,9219504.0,2186.0,82824.0,,,,28502.0,26307.0,80.0,0.00967,1.1210294458613494,28502.0,26307.0,80.0,0.9229878605010174,0.002806820573994807,0.02528465739588594,0.026393315947068483,s16_dist8_addr16,0.008729,1.107801580937106,1.0119406445629493,1.1940644562949299
quick_imp3_s32_sth2_pt8_l1d_ddr4_1x,quick,imp,stage3,s32_sth2_pt8,l1d,ddr4_1x,0.008421,8421309594.0,24424723.0,25289218.0,0.966241,48562.0,9161796.0,28508.0,86877.0,175910.0,74424.0,2299.0,,,,0.009731,1.1555634722717016,175910.0,74424.0,2299.0,0.4230799840827696,0.013069183104996874,0.005300489118072483,0.3281420859375899,s16_sth8,0.00849,1.1461719670200237,1.0081938012112575,0.8193801211257457
quick_imp3_s32_sth8_l1d_ddr4_1x,quick,imp,stage3,s32_sth8,l1d,ddr4_1x,0.008424,8423906661.0,24424718.0,25297017.0,0.965943,48718.0,9161994.0,28491.0,86876.0,175225.0,74377.0,2216.0,,,,0.009731,1.1551519468186136,175225.0,74377.0,2216.0,0.4244656869738907,0.012646597232130118,0.005317401430299998,0.32795018186841013,s16_sth8,0.00849,1.1461719670200237,1.007834757834758,0.7834757834757955
quick_imp3_s32_sth8_pt8_l1d_ddr4_1x,quick,imp,stage3,s32_sth8_pt8,l1d,ddr4_1x,0.008424,8424332568.0,24424723.0,25298296.0,0.965894,49278.0,9162190.0,28496.0,86831.0,175146.0,74182.0,2177.0,,,,0.009731,1.1551519468186136,175146.0,74182.0,2177.0,0.42354378632683587,0.012429630137142727,0.005378408437284099,0.32817772454538124,s16_sth8,0.00849,1.1461719670200237,1.007834757834758,0.7834757834757955
quick_imp3_s64_dist32_addr16_l1d_ddr4_1x,quick,imp,stage3,s64_dist32_addr16,l1d,ddr4_1x,0.008574,8574307110.0,24424718.0,25748670.0,0.949,61833.0,9162792.0,28526.0,88458.0,562922.0,64160.0,3343.0,,,,0.009731,1.13494285047819,562922.0,64160.0,3343.0,0.11397671435829476,0.005938655799560153,0.006748270614458999,0.32248072531596916,s16_sth8,0.00849,1.1461719670200237,0.9902029391182644,-0.9797060881735598
quick_imp3_s64_dist32_addr16_l1d_ddr4_2x,quick,imp,stage3,s64_dist32_addr16,l1d,ddr4_2x,0.00853,8529559902.0,24424723.0,25614294.0,0.953978,62716.0,9163570.0,28565.0,88446.0,574801.0,64072.0,3333.0,,,,0.00967,1.1336459554513483,574801.0,64072.0,3333.0,0.11146814288771244,0.005798528534223148,0.006844057501606907,0.3229654252312145,s16_pt8_sth2,0.008459,1.143161130157229,0.9916764361078546,-0.8323563892145391
quick_imp3_s64_dist32_addr16_l2_ddr4_1x,quick,imp,stage3,s64_dist32_addr16,l2,ddr4_1x,0.009208,9207651465.0,24424723.0,27650605.0,0.883723,276429.0,9250449.0,14225.0,82826.0,,,,428071.0,14280.0,75.0,0.009731,1.056798436142485,428071.0,14280.0,75.0,0.03335895213644466,0.00017520458054855385,0.029882765690616746,0.1717455871344747,s16,0.008812,1.1042896050839763,0.9569939183318854,-4.300608166811459
quick_imp3_s64_dist32_addr16_l2_ddr4_2x,quick,imp,stage3,s64_dist32_addr16,l2,ddr4_2x,0.009118,9117588285.0,24424718.0,27380145.0,0.892452,274945.0,9249248.0,14307.0,82820.0,,,,431589.0,14195.0,75.0,0.00967,1.060539592015793,431589.0,14195.0,75.0,0.03289008756015561,0.000173776440085359,0.029726200443538763,0.1727481284713837,s16_dist8_addr16,0.008729,1.107801580937106,0.9573371353366967,-4.266286466330326
quick_imp3_s64_dist8_addr16_l1d_ddr4_2x,quick,imp,stage3,s64_dist8_addr16,l1d,ddr4_2x,0.00853,8529559902.0,24424723.0,25614294.0,0.953978,62716.0,9163570.0,28565.0,88446.0,574801.0,64072.0,3333.0,,,,0.00967,1.1336459554513483,574801.0,64072.0,3333.0,0.11146814288771244,0.005798528534223148,0.006844057501606907,0.3229654252312145,s16_pt8_sth2,0.008459,1.143161130157229,0.9916764361078546,-0.8323563892145391
quick_imp3_s64_dist8_addr16_l2_ddr4_1x,quick,imp,stage3,s64_dist8_addr16,l2,ddr4_1x,0.009208,9207651465.0,24424723.0,27650605.0,0.883723,276429.0,9250449.0,14225.0,82826.0,,,,428071.0,14280.0,75.0,0.009731,1.056798436142485,428071.0,14280.0,75.0,0.03335895213644466,0.00017520458054855385,0.029882765690616746,0.1717455871344747,s16,0.008812,1.1042896050839763,0.9569939183318854,-4.300608166811459
quick_imp3_s64_dist8_addr16_l2_ddr4_2x,quick,imp,stage3,s64_dist8_addr16,l2,ddr4_2x,0.009118,9117588285.0,24424718.0,27380145.0,0.892452,274945.0,9249248.0,14307.0,82820.0,,,,431589.0,14195.0,75.0,0.00967,1.060539592015793,431589.0,14195.0,75.0,0.03289008756015561,0.000173776440085359,0.029726200443538763,0.1727481284713837,s16_dist8_addr16,0.008729,1.107801580937106,0.9573371353366967,-4.266286466330326
quick_imp3_s64_ipd16_addr16_l1d_ddr4_2x,quick,imp,stage3,s64_ipd16_addr16,l1d,ddr4_2x,0.00853,8529559902.0,24424723.0,25614294.0,0.953978,62716.0,9163570.0,28565.0,88446.0,574801.0,64072.0,3333.0,,,,0.00967,1.1336459554513483,574801.0,64072.0,3333.0,0.11146814288771244,0.005798528534223148,0.006844057501606907,0.3229654252312145,s16_pt8_sth2,0.008459,1.143161130157229,0.9916764361078546,-0.8323563892145391
quick_imp3_s64_ipd16_addr16_l2_ddr4_1x,quick,imp,stage3,s64_ipd16_addr16,l2,ddr4_1x,0.009208,9207651465.0,24424723.0,27650605.0,0.883723,276429.0,9250449.0,14225.0,82826.0,,,,428071.0,14280.0,75.0,0.009731,1.056798436142485,428071.0,14280.0,75.0,0.03335895213644466,0.00017520458054855385,0.029882765690616746,0.1717455871344747,s16,0.008812,1.1042896050839763,0.9569939183318854,-4.300608166811459
quick_imp3_s64_ipd8_addr8_l1d_ddr4_1x,quick,imp,stage3,s64_ipd8_addr8,l1d,ddr4_1x,0.008574,8574307110.0,24424718.0,25748670.0,0.949,61833.0,9162792.0,28526.0,88458.0,562922.0,64160.0,3343.0,,,,0.009731,1.13494285047819,562922.0,64160.0,3343.0,0.11397671435829476,0.005938655799560153,0.006748270614458999,0.32248072531596916,s16_sth8,0.00849,1.1461719670200237,0.9902029391182644,-0.9797060881735598
quick_imp3_s64_ipd8_addr8_l1d_ddr4_2x,quick,imp,stage3,s64_ipd8_addr8,l1d,ddr4_2x,0.00853,8529559902.0,24424723.0,25614294.0,0.953978,62716.0,9163570.0,28565.0,88446.0,574801.0,64072.0,3333.0,,,,0.00967,1.1336459554513483,574801.0,64072.0,3333.0,0.11146814288771244,0.005798528534223148,0.006844057501606907,0.3229654252312145,s16_pt8_sth2,0.008459,1.143161130157229,0.9916764361078546,-0.8323563892145391
quick_imp3_s64_ipd8_addr8_l2_ddr4_1x,quick,imp,stage3,s64_ipd8_addr8,l2,ddr4_1x,0.009208,9207651465.0,24424723.0,27650605.0,0.883723,276429.0,9250449.0,14225.0,82826.0,,,,428071.0,14280.0,75.0,0.009731,1.056798436142485,428071.0,14280.0,75.0,0.03335895213644466,0.00017520458054855385,0.029882765690616746,0.1717455871344747,s16,0.008812,1.1042896050839763,0.9569939183318854,-4.300608166811459
quick_imp3_s64_l1d_ddr4_2x,quick,imp,stage3,s64,l1d,ddr4_2x,0.00853,8529559902.0,24424723.0,25614294.0,0.953978,62716.0,9163570.0,28565.0,88446.0,574801.0,64072.0,3333.0,,,,0.00967,1.1336459554513483,574801.0,64072.0,3333.0,0.11146814288771244,0.005798528534223148,0.006844057501606907,0.3229654252312145,s16_pt8_sth2,0.008459,1.143161130157229,0.9916764361078546,-0.8323563892145391
quick_imp3_s64_l2_ddr4_1x,quick,imp,stage3,s64,l2,ddr4_1x,0.009208,9207651465.0,24424723.0,27650605.0,0.883723,276429.0,9250449.0,14225.0,82826.0,,,,428071.0,14280.0,75.0,0.009731,1.056798436142485,428071.0,14280.0,75.0,0.03335895213644466,0.00017520458054855385,0.029882765690616746,0.1717455871344747,s16,0.008812,1.1042896050839763,0.9569939183318854,-4.300608166811459
quick_imp3_s64_l2_ddr4_2x,quick,imp,stage3,s64,l2,ddr4_2x,0.009118,9117588285.0,24424718.0,27380145.0,0.892452,274945.0,9249248.0,14307.0,82820.0,,,,431589.0,14195.0,75.0,0.00967,1.060539592015793,431589.0,14195.0,75.0,0.03289008756015561,0.000173776440085359,0.029726200443538763,0.1727481284713837,s16_dist8_addr16,0.008729,1.107801580937106,0.9573371353366967,-4.266286466330326
quick_imp3_s64_sth2_dist32_ipd16_addr16_l2_ddr4_2x,quick,imp,stage3,s64_sth2_dist32_ipd16_addr16,l2,ddr4_2x,0.009114,9114279597.0,24424718.0,27370209.0,0.892776,274941.0,9249244.0,14279.0,82821.0,,,,430967.0,14224.0,152.0,0.00967,1.0610050471801622,430967.0,14224.0,152.0,0.03300484723888372,0.00035269521796332435,0.029725780831384704,0.1724079641636783,s16_dist8_addr16,0.008729,1.107801580937106,0.9577572964669739,-4.224270353302606
quick_imp3_s64_sth2_dist32_ipd16_l2_ddr4_2x,quick,imp,stage3,s64_sth2_dist32_ipd16,l2,ddr4_2x,0.009114,9114279597.0,24424718.0,27370209.0,0.892776,274941.0,9249244.0,14279.0,82821.0,,,,430967.0,14224.0,152.0,0.00967,1.0610050471801622,430967.0,14224.0,152.0,0.03300484723888372,0.00035269521796332435,0.029725780831384704,0.1724079641636783,s16_dist8_addr16,0.008729,1.107801580937106,0.9577572964669739,-4.224270353302606
quick_imp3_s64_sth2_pt8_l1d_ddr4_1x,quick,imp,stage3,s64_sth2_pt8,l1d,ddr4_1x,0.008574,8574048369.0,24424718.0,25747893.0,0.949028,61762.0,9162753.0,28535.0,88453.0,566247.0,64188.0,3334.0,,,,0.009731,1.13494285047819,566247.0,64188.0,3334.0,0.11335689195704349,0.005887889913765548,0.00674055057470173,0.3226007031983087,s16_sth8,0.00849,1.1461719670200237,0.9902029391182644,-0.9797060881735598
quick_imp3_s64_sth8_l1d_ddr4_1x,quick,imp,stage3,s64_sth8,l1d,ddr4_1x,0.008576,8575743339.0,24424723.0,25752983.0,0.948841,62159.0,9163029.0,28517.0,88411.0,562319.0,64072.0,3266.0,,,,0.009731,1.134678171641791,562319.0,64072.0,3266.0,0.1139424419235345,0.005808091136881379,0.0067836738266352755,0.32255036138037124,s16_sth8,0.00849,1.1461719670200237,0.989972014925373,-1.0027985074626988
quick_imp3_s64_sth8_pt8_l1d_ddr4_1x,quick,imp,stage3,s64_sth8_pt8,l1d,ddr4_1x,0.008576,8575745670.0,24424718.0,25752990.0,0.94884,62495.0,9163226.0,28513.0,88367.0,561134.0,63892.0,3238.0,,,,0.009731,1.134678171641791,561134.0,63892.0,3238.0,0.11386228601367944,0.005770457680340168,0.006820196293314167,0.3226657009969785,s16_sth8,0.00849,1.1461719670200237,0.989972014925373,-1.0027985074626988
simple_triad_imp3_s32_ipd8_addr8_l2_ddr4_2x,simple_triad,imp,stage3,s32_ipd8_addr8,l2,ddr4_2x,0.001768,1767755142.0,3510110.0,5308574.0,0.661219,1903920.0,2003829.0,140156.0,373442.0,,,,575053.0,233276.0,680.0,0.002605,1.4734162895927603,575053.0,233276.0,680.0,0.4056600000347794,0.0011824997000276496,0.9501409551413819,0.3753086155279802,s16_pt8_sth2,0.00191,1.3638743455497382,1.080316742081448,8.03167420814479
simple_triad_imp3_s32_l1d_ddr4_1x,simple_triad,imp,stage3,s32,l1d,ddr4_1x,0.002919,2918894517.0,3509934.0,8765450.0,0.40043,1503654.0,2003781.0,375404.0,375414.0,519933.0,119029.0,,,,,0.002897,0.9924631723192873,519933.0,119029.0,0.0,0.2289314200098859,0.0,0.7504083530086372,0.9999733627408675,cons_s8_sth8_pt8_ipd8,0.002772,1.045093795093795,0.9496402877697842,-5.035971223021585
simple_triad_imp3_s32_l2_ddr4_1x,simple_triad,imp,stage3,s32,l2,ddr4_1x,0.002905,2905487937.0,3509962.0,8725190.0,0.402281,1855130.0,2003754.0,178025.0,372154.0,,,,544006.0,194119.0,367.0,0.002897,0.9972461273666092,544006.0,194119.0,367.0,0.3568324614066757,0.0006746249122252328,0.9258272223037359,0.47836379563299064,s2_sth2,0.002614,1.1082631981637336,0.899827882960413,-10.017211703958695
