run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,default_simSeconds,speedup_vs_imp_default,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_coverage_l1d,pf_unused_ratio
matmult_imp_pt8_l2_ddr4_2x,matmult,imp,pt8,l2,ddr4_2x,0.00123,1230256179.0,7397876.0,3694463.0,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,0.00123,1.0,0.5420118475957738,0.0024897950856916065,5726.0,2700.0,10.0,0.4715333566189312,0.0023284975326550218,0.0017464198393293748
matmult_imp_sdist16_l1d_ddr4_1x,matmult,imp,sdist16,l1d,ddr4_1x,0.001208,1207908882.0,7397876.0,3627354.0,2.039471,1150500.0,2138816.0,5475.0,1083178.0,34743.0,3667.0,5007.0,,,,0.001242,1.0281456953642383,0.5379144349023011,0.005054570901550807,34743.0,3667.0,5007.0,0.1055464410096998,0.003187309865275967,0.14411536136775754
matmult_imp_sdist16_l1d_ddr4_2x,matmult,imp,sdist16,l1d,ddr4_2x,0.001223,1222542900.0,7397876.0,3671300.0,2.015059,1151777.0,2140009.0,5364.0,1082513.0,31853.0,3474.0,4209.0,,,,0.001261,1.0310711365494685,0.5382112878964528,0.0049551367974333795,31853.0,3474.0,4209.0,0.10906351050136565,0.003016208866820574,0.1321382601324836
matmult_imp_sdist16_l2_ddr4_1x,matmult,imp,sdist16,l2,ddr4_1x,0.001225,1225199907.0,7397876.0,3679279.0,2.010689,1157985.0,2138080.0,1932.0,1076921.0,,,,6610.0,3480.0,5.0,0.001238,1.010612244897959,0.5416004078425504,0.0017940034598638154,6610.0,3480.0,5.0,0.5264750378214826,0.003005220274874027,0.0007564296520423601
matmult_imp_sdist16_l2_ddr4_2x,matmult,imp,sdist16,l2,ddr4_2x,0.001214,1213927191.0,7397876.0,3645427.0,2.02936,1159562.0,2139089.0,1912.0,1078053.0,,,,6424.0,3499.0,14.0,0.00123,1.013179571663921,0.542082166754165,0.0017735677188412814,6424.0,3499.0,14.0,0.5446762141967622,0.003017518683778875,0.0021793275217932753
matmult_imp_sdist2_l1d_ddr4_1x,matmult,imp,sdist2,l1d,ddr4_1x,0.001279,1278912474.0,7397871.0,3840578.0,1.926241,1153849.0,2138224.0,5448.0,1084909.0,60567.0,4069.0,6792.0,,,,0.001242,0.9710711493354184,0.5396296178510764,0.005021619324754426,60567.0,4069.0,6792.0,0.06718179866924233,0.0035264579680703454,0.11214027440685521
matmult_imp_sdist2_l1d_ddr4_2x,matmult,imp,sdist2,l1d,ddr4_2x,0.001299,1298515185.0,7397871.0,3899445.0,1.897162,1156421.0,2139910.0,5341.0,1085073.0,63840.0,3662.0,6382.0,,,,0.001261,0.9707467282525019,0.5404063722306078,0.004922249470772935,63840.0,3662.0,6382.0,0.05736215538847118,0.003166666810789496,0.099968671679198
matmult_imp_sdist2_l2_ddr4_1x,matmult,imp,sdist2,l2,ddr4_1x,0.001255,1254525885.0,7397876.0,3767345.0,1.963687,1159420.0,2138816.0,3370.0,1077774.0,,,,4904.0,2051.0,3.0,0.001238,0.9864541832669322,0.5420849666357461,0.0031268150836817367,4904.0,2051.0,3.0,0.4182300163132137,0.0017689879422469856,0.0006117455138662316
matmult_imp_sdist2_l2_ddr4_2x,matmult,imp,sdist2,l2,ddr4_2x,0.001247,1246891194.0,7397871.0,3744418.0,1.975709,1158925.0,2138670.0,3407.0,1077472.0,,,,4981.0,1953.0,3.0,0.00123,0.9863672814755412,0.5418905207442009,0.003162031124706721,4981.0,1953.0,3.0,0.3920899417787593,0.0016851823888517376,0.0006022886970487854
matmult_imp_sdist8_l1d_ddr4_1x,matmult,imp,sdist8,l1d,ddr4_1x,0.001221,1220512599.0,7397871.0,3665203.0,2.018409,1149933.0,2138251.0,5466.0,1082484.0,36362.0,3741.0,5124.0,,,,0.001242,1.017199017199017,0.5377914005418447,0.0050494972673961,36362.0,3741.0,5124.0,0.10288212969583631,0.0032532330144451893,0.1409163412353556
matmult_imp_sdist8_l1d_ddr4_2x,matmult,imp,sdist8,l1d,ddr4_2x,0.001228,1227824280.0,7397876.0,3687160.0,2.006391,1151258.0,2140070.0,5363.0,1084311.0,37537.0,4166.0,5903.0,,,,0.001261,1.0268729641693812,0.537953431429813,0.00494599796552834,37537.0,4166.0,5903.0,0.1109838292884354,0.003618650206990961,0.15725817193702213
matmult_imp_sdist8_l2_ddr4_1x,matmult,imp,sdist8,l2,ddr4_1x,0.001239,1238710716.0,7397871.0,3719852.0,1.988757,1159070.0,2139187.0,2213.0,1078265.0,,,,6188.0,3186.0,13.0,0.001238,0.9991928974979821,0.5418273390778833,0.002052371170352372,6188.0,3186.0,13.0,0.5148674854557207,0.0027487554677456927,0.0021008403361344537
matmult_imp_sdist8_l2_ddr4_2x,matmult,imp,sdist8,l2,ddr4_2x,0.001222,1222109667.0,7397871.0,3669999.0,2.015772,1157799.0,2138385.0,2222.0,1077359.0,,,,6699.0,3173.0,9.0,0.00123,1.006546644844517,0.5414361773020293,0.0020624508636396966,6699.0,3173.0,9.0,0.47365278399761157,0.002740544775042991,0.0013434841021047917
matmult_imp_sthr2_l1d_ddr4_1x,matmult,imp,sthr2,l1d,ddr4_1x,0.001245,1244629125.0,7397876.0,3737625.0,1.979301,1154520.0,2138826.0,5452.0,1085843.0,55004.0,4319.0,7737.0,,,,0.001242,0.9975903614457832,0.5397914556864373,0.005020983696538081,55004.0,4319.0,7737.0,0.07852156206821322,0.003740948619339639,0.1406624972729256
matmult_imp_sthr2_l1d_ddr4_2x,matmult,imp,sthr2,l1d,ddr4_2x,0.001251,1250588160.0,7397876.0,3755520.0,1.96987,1151864.0,2139622.0,5354.0,1085856.0,51622.0,4463.0,7771.0,,,,0.001261,1.0079936051159073,0.5383492972123113,0.0049306722069961395,51622.0,4463.0,7771.0,0.08645538723799931,0.003874589361244036,0.15053659292549687
matmult_imp_sthr2_l2_ddr4_1x,matmult,imp,sthr2,l2,ddr4_1x,0.001239,1238740353.0,7397871.0,3719941.0,1.988709,1158047.0,2138704.0,2657.0,1077898.0,,,,5904.0,2736.0,1.0,0.001238,0.9991928974979821,0.5414713770582559,0.0024649827720248114,5904.0,2736.0,1.0,0.4634146341463415,0.0023625984092182787,0.00016937669376693767
matmult_imp_sthr2_l2_ddr4_2x,matmult,imp,sthr2,l2,ddr4_2x,0.001235,1234594170.0,7397876.0,3707490.0,1.995389,1158563.0,2138681.0,2634.0,1077864.0,,,,5841.0,2759.0,5.0,0.00123,0.9959514170040485,0.5417184704030195,0.002443722028010955,5841.0,2759.0,5.0,0.4723506248929978,0.0023813983356968933,0.0008560178051703475
matmult_imp_sthr8_l1d_ddr4_1x,matmult,imp,sthr8,l1d,ddr4_1x,0.001244,1244352069.0,7397871.0,3736793.0,1.97974,1153439.0,2138348.0,5442.0,1085998.0,52541.0,4165.0,7984.0,,,,0.001242,0.9983922829581994,0.5394065886375837,0.005011058952226431,52541.0,4165.0,7984.0,0.07927142612436003,0.0036109408473269933,0.15195751889000972
matmult_imp_sthr8_l1d_ddr4_2x,matmult,imp,sthr8,l1d,ddr4_2x,0.00126,1259533872.0,7397876.0,3782384.0,1.955879,1150664.0,2137261.0,5347.0,1083585.0,53111.0,4492.0,6972.0,,,,0.001261,1.0007936507936508,0.5383825372755129,0.004934545974704338,53111.0,4492.0,6972.0,0.08457758279829038,0.003903832917341639,0.13127224115531622
matmult_imp_sthr8_l2_ddr4_1x,matmult,imp,sthr8,l2,ddr4_1x,0.001238,1237959135.0,7397876.0,3717595.0,1.989965,1158791.0,2138678.0,2665.0,1077725.0,,,,5819.0,2736.0,8.0,0.001238,1.0,0.5418258382047227,0.002472801503166392,5819.0,2736.0,8.0,0.4701838803918199,0.0023610815065011723,0.001374806667812339
matmult_imp_sthr8_l2_ddr4_2x,matmult,imp,sthr8,l2,ddr4_2x,0.001234,1234195902.0,7397871.0,3706294.0,1.996032,1158789.0,2139079.0,2636.0,1078088.0,,,,5690.0,2754.0,6.0,0.00123,0.9967585089141004,0.5417233304613808,0.0024450694191939805,5690.0,2754.0,6.0,0.48400702987697714,0.002376619039359193,0.001054481546572935
matmult_imp_thr1_l1d_ddr4_1x,matmult,imp,thr1,l1d,ddr4_1x,0.001242,1242151938.0,7397885.0,3730186.0,1.983251,1153373.0,2138673.0,5469.0,1084788.0,55493.0,4714.0,6658.0,,,,0.001242,1.0,0.5392937583258404,0.005041538070111395,55493.0,4714.0,6658.0,0.08494765105508803,0.004087142667636576,0.11997909646261691
matmult_imp_thr1_l1d_ddr4_2x,matmult,imp,thr1,l1d,ddr4_2x,0.001261,1261173564.0,7397876.0,3787308.0,1.953336,1151766.0,2139866.0,5355.0,1086353.0,55078.0,4680.0,8082.0,,,,0.001261,1.0,0.538242114225844,0.004929336965056478,55078.0,4680.0,8082.0,0.08497040560659429,0.004063325362964352,0.14673735429754167
matmult_imp_thr1_l2_ddr4_1x,matmult,imp,thr1,l2,ddr4_1x,0.001238,1238238522.0,7397885.0,3718434.0,1.989519,1157391.0,2138569.0,2685.0,1077581.0,,,,5961.0,2727.0,8.0,0.001238,1.0,0.5411988109806136,0.0024916920398559365,5961.0,2727.0,8.0,0.45747357825868146,0.0023561614009440196,0.001342056701895655
matmult_imp_thr1_l2_ddr4_2x,matmult,imp,thr1,l2,ddr4_2x,0.00123,1230256179.0,7397876.0,3694463.0,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,0.00123,1.0,0.5420118475957738,0.0024897950856916065,5726.0,2700.0,10.0,0.4715333566189312,0.0023284975326550218,0.0017464198393293748
matmult_imp_thr3_l1d_ddr4_1x,matmult,imp,thr3,l1d,ddr4_1x,0.001242,1242151938.0,7397885.0,3730186.0,1.983251,1153373.0,2138673.0,5469.0,1084788.0,55493.0,4714.0,6658.0,,,,0.001242,1.0,0.5392937583258404,0.005041538070111395,55493.0,4714.0,6658.0,0.08494765105508803,0.004087142667636576,0.11997909646261691
matmult_imp_thr3_l1d_ddr4_2x,matmult,imp,thr3,l1d,ddr4_2x,0.001261,1261173564.0,7397876.0,3787308.0,1.953336,1151766.0,2139866.0,5355.0,1086353.0,55078.0,4680.0,8082.0,,,,0.001261,1.0,0.538242114225844,0.004929336965056478,55078.0,4680.0,8082.0,0.08497040560659429,0.004063325362964352,0.14673735429754167
matmult_imp_thr3_l2_ddr4_1x,matmult,imp,thr3,l2,ddr4_1x,0.001238,1238238522.0,7397885.0,3718434.0,1.989519,1157391.0,2138569.0,2685.0,1077581.0,,,,5961.0,2727.0,8.0,0.001238,1.0,0.5411988109806136,0.0024916920398559365,5961.0,2727.0,8.0,0.45747357825868146,0.0023561614009440196,0.001342056701895655
matmult_imp_thr3_l2_ddr4_2x,matmult,imp,thr3,l2,ddr4_2x,0.00123,1230256179.0,7397876.0,3694463.0,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,0.00123,1.0,0.5420118475957738,0.0024897950856916065,5726.0,2700.0,10.0,0.4715333566189312,0.0023284975326550218,0.0017464198393293748
matmult_imp_thr4_l1d_ddr4_1x,matmult,imp,thr4,l1d,ddr4_1x,0.001242,1242151938.0,7397885.0,3730186.0,1.983251,1153373.0,2138673.0,5469.0,1084788.0,55493.0,4714.0,6658.0,,,,0.001242,1.0,0.5392937583258404,0.005041538070111395,55493.0,4714.0,6658.0,0.08494765105508803,0.004087142667636576,0.11997909646261691
matmult_imp_thr4_l1d_ddr4_2x,matmult,imp,thr4,l1d,ddr4_2x,0.001261,1261173564.0,7397876.0,3787308.0,1.953336,1151766.0,2139866.0,5355.0,1086353.0,55078.0,4680.0,8082.0,,,,0.001261,1.0,0.538242114225844,0.004929336965056478,55078.0,4680.0,8082.0,0.08497040560659429,0.004063325362964352,0.14673735429754167
matmult_imp_thr4_l2_ddr4_1x,matmult,imp,thr4,l2,ddr4_1x,0.001238,1238238522.0,7397885.0,3718434.0,1.989519,1157391.0,2138569.0,2685.0,1077581.0,,,,5961.0,2727.0,8.0,0.001238,1.0,0.5411988109806136,0.0024916920398559365,5961.0,2727.0,8.0,0.45747357825868146,0.0023561614009440196,0.001342056701895655
matmult_imp_thr4_l2_ddr4_2x,matmult,imp,thr4,l2,ddr4_2x,0.00123,1230256179.0,7397876.0,3694463.0,2.002425,1159546.0,2139337.0,2685.0,1078402.0,,,,5726.0,2700.0,10.0,0.00123,1.0,0.5420118475957738,0.0024897950856916065,5726.0,2700.0,10.0,0.4715333566189312,0.0023284975326550218,0.0017464198393293748
merge_imp_addrlen16_l1d_ddr4_1x,merge,imp,addrlen16,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_addrlen16_l1d_ddr4_2x,merge,imp,addrlen16,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_addrlen16_l2_ddr4_1x,merge,imp,addrlen16,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_addrlen16_l2_ddr4_2x,merge,imp,addrlen16,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_addrlen2_l1d_ddr4_1x,merge,imp,addrlen2,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_addrlen2_l1d_ddr4_2x,merge,imp,addrlen2,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_addrlen2_l2_ddr4_1x,merge,imp,addrlen2,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_addrlen2_l2_ddr4_2x,merge,imp,addrlen2,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_addrlen8_l1d_ddr4_1x,merge,imp,addrlen8,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_addrlen8_l1d_ddr4_2x,merge,imp,addrlen8,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_addrlen8_l2_ddr4_1x,merge,imp,addrlen8,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_addrlen8_l2_ddr4_2x,merge,imp,addrlen8,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_default_l1d_ddr4_1x,merge,imp,default,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_default_l1d_ddr4_2x,merge,imp,default,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_default_l2_ddr4_1x,merge,imp,default,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_default_l2_ddr4_2x,merge,imp,default,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_dist32_l1d_ddr4_1x,merge,imp,dist32,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_dist32_l1d_ddr4_2x,merge,imp,dist32,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_dist32_l2_ddr4_1x,merge,imp,dist32,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_dist32_l2_ddr4_2x,merge,imp,dist32,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_dist4_l1d_ddr4_1x,merge,imp,dist4,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_dist4_l1d_ddr4_2x,merge,imp,dist4,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_dist4_l2_ddr4_1x,merge,imp,dist4,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_dist4_l2_ddr4_2x,merge,imp,dist4,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_dist64_l1d_ddr4_1x,merge,imp,dist64,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_dist64_l1d_ddr4_2x,merge,imp,dist64,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_dist64_l2_ddr4_1x,merge,imp,dist64,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_dist64_l2_ddr4_2x,merge,imp,dist64,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_dist8_l1d_ddr4_1x,merge,imp,dist8,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_dist8_l1d_ddr4_2x,merge,imp,dist8,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_dist8_l2_ddr4_1x,merge,imp,dist8,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_dist8_l2_ddr4_2x,merge,imp,dist8,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_ipd16_l1d_ddr4_1x,merge,imp,ipd16,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_ipd16_l1d_ddr4_2x,merge,imp,ipd16,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_ipd16_l2_ddr4_1x,merge,imp,ipd16,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_ipd16_l2_ddr4_2x,merge,imp,ipd16,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_ipd2_l1d_ddr4_1x,merge,imp,ipd2,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
merge_imp_ipd2_l1d_ddr4_2x,merge,imp,ipd2,l1d,ddr4_2x,0.010338,10338121530.0,37919517.0,31045410.0,1.221422,864072.0,11016300.0,72578.0,205657.0,270250.0,50094.0,1786.0,,,,0.010338,1.0,0.07843577244628415,0.3529079972964694,270250.0,50094.0,1786.0,0.18536170212765957,0.057974335472043996,0.006608695652173913
merge_imp_ipd2_l2_ddr4_1x,merge,imp,ipd2,l2,ddr4_1x,0.010657,10656774558.0,37919539.0,32002326.0,1.184901,915009.0,11146230.0,30946.0,201508.0,,,,105059.0,41293.0,149.0,0.010657,1.0,0.08209134388936887,0.15357206661770254,105059.0,41293.0,149.0,0.39304581235305874,0.045128517861572945,0.0014182506972272723
merge_imp_ipd2_l2_ddr4_2x,merge,imp,ipd2,l2,ddr4_2x,0.010555,10555130637.0,37919539.0,31697089.0,1.196311,911119.0,11144438.0,30339.0,201512.0,,,,102852.0,41906.0,160.0,0.010555,1.0,0.0817554909453487,0.1505567906625908,102852.0,41906.0,160.0,0.4074398164352662,0.045993992003239975,0.0015556333372224167
merge_imp_ipd8_l1d_ddr4_1x,merge,imp,ipd8,l1d,ddr4_1x,0.010348,10347640668.0,37919492.0,31073996.0,1.220298,868812.0,11018157.0,72551.0,205645.0,277970.0,49805.0,1784.0,,,,0.010348,1.0,0.07885275187129753,0.35279729631160495,277970.0,49805.0,1784.0,0.17917401158398388,0.05732540526604144,0.00641795877252941
