run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,imp_default_simSeconds,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,speedup_vs_imp_default,speedup_vs_stage1_best,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,pf_coverage_l1d
simple_triad_imp_stage2_s8_pt8_sth2_l1d_ddr4_1x,simple_triad,imp,s8_pt8_sth2,l1d,ddr4_1x,0.002803,2802692835.0,3509906.0,8416496.0,0.417029,1791119.0,2003740.0,375381.0,375391.0,957429.0,48731.0,,,,,0.00279,sthr8,0.002789,1.0003585514521334,0.9953621120228326,0.9950053514092044,0.8938879295717009,0.9999733611088172,957429.0,48731.0,0.0,0.050897768920724146,0.0,0.027207014162654742
simple_triad_imp_stage2_s8_pt8_sth2_l1d_ddr4_2x,simple_triad,imp,s8_pt8_sth2,l1d,ddr4_2x,0.00217,2169745083.0,3510083.0,6515751.0,0.53871,1473739.0,2003797.0,375383.0,375393.0,684972.0,124559.0,,,,,0.002258,sdist16,0.002125,1.0625882352941176,1.040552995391705,0.9792626728110599,0.7354732041219745,0.9999733612507425,684972.0,124559.0,0.0,0.18184538930058455,0.0,0.08451903627440137
simple_triad_imp_stage2_s8_pt8_sth2_l2_ddr4_1x,simple_triad,imp,s8_pt8_sth2,l2,ddr4_1x,0.002787,2787208668.0,3509939.0,8369997.0,0.41935,1866771.0,2003761.0,169682.0,373955.0,,,,572006.0,204263.0,706.0,0.002935,sdist2,0.002654,1.1058779201205726,1.0531036957301758,0.9522784355938285,0.9316335630846194,0.4537497827278683,572006.0,204263.0,706.0,0.3570994010552337,0.0012342527875581725,0.10942049131896735
simple_triad_imp_stage2_s8_pt8_sth2_l2_ddr4_2x,simple_triad,imp,s8_pt8_sth2,l2,ddr4_2x,0.002053,2052853092.0,3510082.0,6164724.0,0.569385,1875302.0,2003842.0,138131.0,374046.0,,,,593944.0,235905.0,849.0,0.002264,sdist16,0.001912,1.184100418410042,1.1027764247442766,0.9313200194836824,0.9358532259529444,0.3692888040508387,593944.0,235905.0,849.0,0.3971839095941705,0.001429427690152607,0.12579573849971898
simple_triad_imp_stage2_s8_pt8_sth8_l1d_ddr4_1x,simple_triad,imp,s8_pt8_sth8,l1d,ddr4_1x,0.002772,2771957601.0,3509964.0,8324198.0,0.42166,1821918.0,2003765.0,375371.0,375381.0,949656.0,41411.0,,,,,0.00279,sthr8,0.002789,1.0003585514521334,1.0064935064935063,1.006132756132756,0.909247341878913,0.9999733603991677,949656.0,41411.0,0.0,0.04360631639246211,0.0,0.022729343472099182
simple_triad_imp_stage2_s8_pt8_sth8_l1d_ddr4_2x,simple_triad,imp,s8_pt8_sth8,l1d,ddr4_2x,0.002159,2159422749.0,3510120.0,6484753.0,0.541291,1488479.0,2003828.0,375387.0,375397.0,707817.0,120978.0,1.0,,,,0.002258,sdist16,0.002125,1.0625882352941176,1.0458545622973598,0.9842519685039371,0.7428177468325625,0.9999733615345887,707817.0,120978.0,1.0,0.17091705907035293,1.4127945500037439e-06,0.08127625582893679
simple_triad_imp_stage2_s8_pt8_sth8_l2_ddr4_1x,simple_triad,imp,s8_pt8_sth8,l2,ddr4_1x,0.002789,2789498376.0,3509927.0,8376873.0,0.419004,1865465.0,2003765.0,170158.0,373960.0,,,,571246.0,203792.0,708.0,0.002935,sdist2,0.002654,1.1058779201205726,1.0523485120114737,0.9515955539619937,0.9309799302812456,0.45501657931329553,571246.0,203792.0,708.0,0.3567499816191273,0.0012393959870178521,0.10924461193321772
simple_triad_imp_stage2_s8_pt8_sth8_l2_ddr4_2x,simple_triad,imp,s8_pt8_sth8,l2,ddr4_2x,0.002051,2051129151.0,3510145.0,6159547.0,0.569874,1875518.0,2003830.0,138887.0,374072.0,,,,596502.0,235175.0,819.0,0.002264,sdist16,0.001912,1.184100418410042,1.1038517796196978,0.9322281813749391,0.9359666239152024,0.3712841378130413,596502.0,235175.0,819.0,0.39425685077334194,0.0013730046169166238,0.12539202502988508
simple_triad_imp_stage2_s8_sth2_l1d_ddr4_1x,simple_triad,imp,s8_sth2,l1d,ddr4_1x,0.002803,2802692835.0,3509906.0,8416496.0,0.417029,1791119.0,2003740.0,375381.0,375391.0,957429.0,48731.0,,,,,0.00279,sthr8,0.002789,1.0003585514521334,0.9953621120228326,0.9950053514092044,0.8938879295717009,0.9999733611088172,957429.0,48731.0,0.0,0.050897768920724146,0.0,0.027207014162654742
simple_triad_imp_stage2_s8_sth2_l1d_ddr4_2x,simple_triad,imp,s8_sth2,l1d,ddr4_2x,0.00217,2169745083.0,3510083.0,6515751.0,0.53871,1473739.0,2003797.0,375383.0,375393.0,684972.0,124559.0,,,,,0.002258,sdist16,0.002125,1.0625882352941176,1.040552995391705,0.9792626728110599,0.7354732041219745,0.9999733612507425,684972.0,124559.0,0.0,0.18184538930058455,0.0,0.08451903627440137
simple_triad_imp_stage2_s8_sth2_l2_ddr4_1x,simple_triad,imp,s8_sth2,l2,ddr4_1x,0.002787,2787208668.0,3509939.0,8369997.0,0.41935,1866771.0,2003761.0,169682.0,373955.0,,,,572006.0,204263.0,706.0,0.002935,sdist2,0.002654,1.1058779201205726,1.0531036957301758,0.9522784355938285,0.9316335630846194,0.4537497827278683,572006.0,204263.0,706.0,0.3570994010552337,0.0012342527875581725,0.10942049131896735
simple_triad_imp_stage2_s8_sth2_l2_ddr4_2x,simple_triad,imp,s8_sth2,l2,ddr4_2x,0.002053,2052853092.0,3510082.0,6164724.0,0.569385,1875302.0,2003842.0,138131.0,374046.0,,,,593944.0,235905.0,849.0,0.002264,sdist16,0.001912,1.184100418410042,1.1027764247442766,0.9313200194836824,0.9358532259529444,0.3692888040508387,593944.0,235905.0,849.0,0.3971839095941705,0.001429427690152607,0.12579573849971898
simple_triad_imp_stage2_s8_sth8_l1d_ddr4_1x,simple_triad,imp,s8_sth8,l1d,ddr4_1x,0.002772,2771957601.0,3509964.0,8324198.0,0.42166,1821918.0,2003765.0,375371.0,375381.0,949656.0,41411.0,,,,,0.00279,sthr8,0.002789,1.0003585514521334,1.0064935064935063,1.006132756132756,0.909247341878913,0.9999733603991677,949656.0,41411.0,0.0,0.04360631639246211,0.0,0.022729343472099182
simple_triad_imp_stage2_s8_sth8_l1d_ddr4_2x,simple_triad,imp,s8_sth8,l1d,ddr4_2x,0.002159,2159422749.0,3510120.0,6484753.0,0.541291,1488479.0,2003828.0,375387.0,375397.0,707817.0,120978.0,1.0,,,,0.002258,sdist16,0.002125,1.0625882352941176,1.0458545622973598,0.9842519685039371,0.7428177468325625,0.9999733615345887,707817.0,120978.0,1.0,0.17091705907035293,1.4127945500037439e-06,0.08127625582893679
simple_triad_imp_stage2_s8_sth8_l2_ddr4_1x,simple_triad,imp,s8_sth8,l2,ddr4_1x,0.002789,2789498376.0,3509927.0,8376873.0,0.419004,1865465.0,2003765.0,170158.0,373960.0,,,,571246.0,203792.0,708.0,0.002935,sdist2,0.002654,1.1058779201205726,1.0523485120114737,0.9515955539619937,0.9309799302812456,0.45501657931329553,571246.0,203792.0,708.0,0.3567499816191273,0.0012393959870178521,0.10924461193321772
simple_triad_imp_stage2_s8_sth8_l2_ddr4_2x,simple_triad,imp,s8_sth8,l2,ddr4_2x,0.002051,2051129151.0,3510145.0,6159547.0,0.569874,1875518.0,2003830.0,138887.0,374072.0,,,,596502.0,235175.0,819.0,0.002264,sdist16,0.001912,1.184100418410042,1.1038517796196978,0.9322281813749391,0.9359666239152024,0.3712841378130413,596502.0,235175.0,819.0,0.39425685077334194,0.0013730046169166238,0.12539202502988508
spmv_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_1x,spmv,imp,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_1x,0.005943,5942682369.0,11279576.0,17845893.0,0.633399,1979133.0,4826210.0,653551.0,3664870.0,2606778.0,150679.0,1925199.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1336025576308262,0.9994952044422009,0.4100801664245858,0.17832856281396067,2606778.0,150679.0,1925199.0,0.05780277415261292,0.7385358477016455,0.07613384244515149
spmv_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_2x,spmv,imp,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_2x,0.005411,5410945638.0,11279576.0,16249086.0,0.695643,1985164.0,4826485.0,654449.0,3669557.0,2609279.0,150565.0,1929952.0,,,,0.006318,sdist16,0.0054,1.17,1.167621511735354,0.997967104047311,0.41130636477685106,0.17834550601067103,2609279.0,150565.0,1929952.0,0.057703679828795616,0.7396495353697324,0.0758451190934351
spmv_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l2_ddr4_1x,spmv,imp,aggr_s16_sth2_d32_ipd16_addr16,l2,ddr4_1x,0.006187,6186913560.0,11279576.0,18579320.0,0.608395,2387968.0,4827653.0,353873.0,1686964.0,,,,366451.0,191796.0,12499.0,0.006899,sdist16,0.006189,1.1147196639198578,1.115080006465169,1.000323258445127,0.4946436705372155,0.2097691474151197,366451.0,191796.0,12499.0,0.5233878472155895,0.03410824366695684,0.0803176591981132
spmv_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l2_ddr4_2x,spmv,imp,aggr_s16_sth2_d32_ipd16_addr16,l2,ddr4_2x,0.00558,5579716698.0,11279581.0,16755906.0,0.674602,2390875.0,4827880.0,354593.0,1687033.0,,,,373385.0,191195.0,12617.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49522254074252053,0.21018735258883495,373385.0,191195.0,12617.0,0.5120585990331695,0.03379085930072177,0.07996863073142678
spmv_imp_stage2_aggr_s16_sth2_d32_ipd16_l1d_ddr4_1x,spmv,imp,aggr_s16_sth2_d32_ipd16,l1d,ddr4_1x,0.005943,5942682369.0,11279576.0,17845893.0,0.633399,1979133.0,4826210.0,653551.0,3664870.0,2606778.0,150679.0,1925199.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1336025576308262,0.9994952044422009,0.4100801664245858,0.17832856281396067,2606778.0,150679.0,1925199.0,0.05780277415261292,0.7385358477016455,0.07613384244515149
spmv_imp_stage2_aggr_s16_sth2_d32_ipd16_l1d_ddr4_2x,spmv,imp,aggr_s16_sth2_d32_ipd16,l1d,ddr4_2x,0.005411,5410945638.0,11279576.0,16249086.0,0.695643,1985164.0,4826485.0,654449.0,3669557.0,2609279.0,150565.0,1929952.0,,,,0.006318,sdist16,0.0054,1.17,1.167621511735354,0.997967104047311,0.41130636477685106,0.17834550601067103,2609279.0,150565.0,1929952.0,0.057703679828795616,0.7396495353697324,0.0758451190934351
spmv_imp_stage2_aggr_s16_sth2_d32_ipd16_l2_ddr4_1x,spmv,imp,aggr_s16_sth2_d32_ipd16,l2,ddr4_1x,0.006187,6186913560.0,11279576.0,18579320.0,0.608395,2387968.0,4827653.0,353873.0,1686964.0,,,,366451.0,191796.0,12499.0,0.006899,sdist16,0.006189,1.1147196639198578,1.115080006465169,1.000323258445127,0.4946436705372155,0.2097691474151197,366451.0,191796.0,12499.0,0.5233878472155895,0.03410824366695684,0.0803176591981132
spmv_imp_stage2_aggr_s16_sth2_d32_ipd16_l2_ddr4_2x,spmv,imp,aggr_s16_sth2_d32_ipd16,l2,ddr4_2x,0.00558,5579716698.0,11279581.0,16755906.0,0.674602,2390875.0,4827880.0,354593.0,1687033.0,,,,373385.0,191195.0,12617.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49522254074252053,0.21018735258883495,373385.0,191195.0,12617.0,0.5120585990331695,0.03379085930072177,0.07996863073142678
spmv_imp_stage2_cons_s2_sth8_pt8_l1d_ddr4_1x,spmv,imp,cons_s2_sth8_pt8,l1d,ddr4_1x,0.00754,7539577209.0,11279581.0,22641373.0,0.499244,2952639.0,4826528.0,571345.0,2519725.0,2271233.0,116302.0,803786.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,0.8935013262599469,0.7877984084880637,0.6117521746481115,0.22674895077835874,2271233.0,116302.0,803786.0,0.051206547280706116,0.3538985211997184,0.03938917016269175
spmv_imp_stage2_cons_s2_sth8_pt8_l1d_ddr4_2x,spmv,imp,cons_s2_sth8_pt8,l1d,ddr4_2x,0.007269,7269399324.0,11279576.0,21830028.0,0.517799,2971000.0,4826513.0,571510.0,2521599.0,2294176.0,115340.0,805565.0,,,,0.006318,sdist16,0.0054,1.17,0.8691704498555509,0.7428807263722658,0.6155582715720438,0.22664587033862243,2294176.0,115340.0,805565.0,0.05027513146332278,0.35113478652030183,0.03882194547290475
spmv_imp_stage2_cons_s2_sth8_pt8_l2_ddr4_1x,spmv,imp,cons_s2_sth8_pt8,l2,ddr4_1x,0.007601,7601026032.0,11279576.0,22825904.0,0.495208,3075012.0,4826352.0,416677.0,1686651.0,,,,240075.0,113073.0,2939.0,0.006899,sdist16,0.006189,1.1147196639198578,0.9076437310880147,0.8142349690830154,0.6371296581766104,0.24704399428216034,240075.0,113073.0,2939.0,0.470990315526398,0.012242007705925232,0.036771563818287535
spmv_imp_stage2_cons_s2_sth8_pt8_l2_ddr4_2x,spmv,imp,cons_s2_sth8_pt8,l2,ddr4_2x,0.007266,7266429630.0,11279576.0,21821110.0,0.518011,3105847.0,4826712.0,417827.0,1686686.0,,,,242255.0,111876.0,2957.0,0.006431,sdist16,0.00558,1.1525089605734768,0.8850812001101018,0.7679603633360859,0.6434705447517897,0.2477206783005254,242255.0,111876.0,2957.0,0.46181090173577427,0.012206146415966646,0.03602109183098846
spmv_imp_stage2_cons_s8_sth8_pt8_ipd8_l1d_ddr4_1x,spmv,imp,cons_s8_sth8_pt8_ipd8,l1d,ddr4_1x,0.006188,6188322150.0,11279581.0,18583550.0,0.608257,2120783.0,4826694.0,631352.0,3385995.0,2376225.0,153630.0,1650847.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0887201034259857,0.9599224305106658,0.439386254856844,0.18645981461874575,2376225.0,153630.0,1650847.0,0.064652968468895,0.6947351366137466,0.07244022608630869
spmv_imp_stage2_cons_s8_sth8_pt8_ipd8_l1d_ddr4_2x,spmv,imp,cons_s8_sth8_pt8_ipd8,l1d,ddr4_2x,0.005715,5714919360.0,11279576.0,17161920.0,0.658643,2114886.0,4827136.0,632113.0,3394262.0,2377786.0,153874.0,1659002.0,,,,0.006318,sdist16,0.0054,1.17,1.1055118110236222,0.9448818897637796,0.4381243867999576,0.18622987854208073,2377786.0,153874.0,1659002.0,0.0647131407115695,0.6977087088577357,0.07275758598808636
spmv_imp_stage2_cons_s8_sth8_pt8_ipd8_l2_ddr4_1x,spmv,imp,cons_s8_sth8_pt8_ipd8,l2,ddr4_1x,0.006498,6497853642.0,11279576.0,19513074.0,0.579282,2573145.0,4827335.0,367244.0,1686964.0,,,,341755.0,172896.0,8225.0,0.006899,sdist16,0.006189,1.1147196639198578,1.061711295783318,0.9524469067405356,0.5330363440697611,0.217695220526342,341755.0,172896.0,8225.0,0.5059062778891311,0.024066948545010316,0.0671924823513638
spmv_imp_stage2_cons_s8_sth8_pt8_ipd8_l2_ddr4_2x,spmv,imp,cons_s8_sth8_pt8_ipd8,l2,ddr4_2x,0.006015,6014858121.0,11279581.0,18062637.0,0.625799,2566636.0,4827187.0,367503.0,1686907.0,,,,344545.0,172613.0,8200.0,0.006431,sdist16,0.00558,1.1525089605734768,1.0691604322527015,0.9276807980049875,0.5317042824319836,0.21785611180699352,344545.0,172613.0,8200.0,0.5009882598789708,0.02379950369327664,0.06725262171963613
spmv_imp_stage2_default_l1d_ddr4_1x,spmv,imp,default,l1d,ddr4_1x,0.006737,6736709880.0,11279576.0,20230360.0,0.558743,2478349.0,4827081.0,600137.0,2941675.0,2273967.0,139823.0,1215352.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0,0.8816980852011281,0.5134260228904384,0.20401199996600577,2273967.0,139823.0,1215352.0,0.061488579209812634,0.5344633409367858,0.05641780072136733
spmv_imp_stage2_default_l1d_ddr4_2x,spmv,imp,default,l1d,ddr4_2x,0.006318,6317934408.0,11279576.0,18972776.0,0.595778,2462403.0,4827165.0,600559.0,2948135.0,2267381.0,140288.0,1221724.0,,,,0.006318,sdist16,0.0054,1.17,1.0,0.8547008547008548,0.510113700277492,0.20370810698967312,2267381.0,140288.0,1221724.0,0.061872265843279095,0.538826072900849,0.05697199036875767
spmv_imp_stage2_default_l2_ddr4_1x,spmv,imp,default,l2,ddr4_1x,0.006899,6898882212.0,11279576.0,20717364.0,0.545609,2767669.0,4826959.0,386713.0,1686824.0,,,,300575.0,147910.0,5099.0,0.006899,sdist16,0.006189,1.1147196639198578,1.0,0.8970865342803305,0.573377358291214,0.22925509715299283,300575.0,147910.0,5099.0,0.4920901605256591,0.016964152041919655,0.053442084295484756
spmv_imp_stage2_default_l2_ddr4_2x,spmv,imp,default,l2,ddr4_2x,0.006431,6431063166.0,11279576.0,19312502.0,0.585298,2752820.0,4827293.0,386989.0,1686871.0,,,,301400.0,147794.0,5085.0,0.006431,sdist16,0.00558,1.1525089605734768,1.0,0.8676722127196392,0.5702616352477465,0.2294123261351935,301400.0,147794.0,5085.0,0.4903583278035833,0.016871267418712674,0.05368821790018962
spmv_imp_stage2_s16_dist32_addr16_l1d_ddr4_1x,spmv,imp,s16_dist32_addr16,l1d,ddr4_1x,0.00594,5940466587.0,11279576.0,17839239.0,0.633635,1980905.0,4826356.0,654062.0,3666897.0,2610892.0,150638.0,1927141.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1341750841750842,1.0,0.41043491197085336,0.1783693406168758,2610892.0,150638.0,1927141.0,0.057695990489074235,0.7381159389204915,0.076045040019587
spmv_imp_stage2_s16_dist32_addr16_l1d_ddr4_2x,spmv,imp,s16_dist32_addr16,l1d,ddr4_2x,0.0054,5399526735.0,11279581.0,16214795.0,0.697115,1981716.0,4826617.0,654649.0,3667613.0,2609723.0,150653.0,1927818.0,,,,0.006318,sdist16,0.0054,1.17,1.17,1.0,0.4105807442355588,0.17849456853817455,2609723.0,150653.0,1927818.0,0.057727582582519296,0.7387059852712338,0.076021488447386
spmv_imp_stage2_s16_dist32_addr16_l2_ddr4_1x,spmv,imp,s16_dist32_addr16,l2,ddr4_1x,0.006189,6188553585.0,11279576.0,18584245.0,0.608234,2388030.0,4827631.0,354024.0,1686934.0,,,,366328.0,191760.0,12568.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1147196639198578,1.0,0.4946587674161509,0.20986238939994095,366328.0,191760.0,12568.0,0.5234653097770304,0.03430805180057216,0.08030049873745304
spmv_imp_stage2_s16_dist32_addr16_l2_ddr4_2x,spmv,imp,s16_dist32_addr16,l2,ddr4_2x,0.00558,5579598150.0,11279576.0,16755550.0,0.674616,2389944.0,4827797.0,354649.0,1687010.0,,,,373170.0,191223.0,12627.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49503821308145307,0.2102234130206697,373170.0,191223.0,12627.0,0.5124286518208859,0.03383712517083367,0.08001149817736315
spmv_imp_stage2_s16_dist8_addr16_l1d_ddr4_1x,spmv,imp,s16_dist8_addr16,l1d,ddr4_1x,0.00594,5940466587.0,11279576.0,17839239.0,0.633635,1980905.0,4826356.0,654062.0,3666897.0,2610892.0,150638.0,1927141.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1341750841750842,1.0,0.41043491197085336,0.1783693406168758,2610892.0,150638.0,1927141.0,0.057695990489074235,0.7381159389204915,0.076045040019587
spmv_imp_stage2_s16_dist8_addr16_l1d_ddr4_2x,spmv,imp,s16_dist8_addr16,l1d,ddr4_2x,0.0054,5399526735.0,11279581.0,16214795.0,0.697115,1981716.0,4826617.0,654649.0,3667613.0,2609723.0,150653.0,1927818.0,,,,0.006318,sdist16,0.0054,1.17,1.17,1.0,0.4105807442355588,0.17849456853817455,2609723.0,150653.0,1927818.0,0.057727582582519296,0.7387059852712338,0.076021488447386
spmv_imp_stage2_s16_dist8_addr16_l2_ddr4_1x,spmv,imp,s16_dist8_addr16,l2,ddr4_1x,0.006189,6188553585.0,11279576.0,18584245.0,0.608234,2388030.0,4827631.0,354024.0,1686934.0,,,,366328.0,191760.0,12568.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1147196639198578,1.0,0.4946587674161509,0.20986238939994095,366328.0,191760.0,12568.0,0.5234653097770304,0.03430805180057216,0.08030049873745304
spmv_imp_stage2_s16_dist8_addr16_l2_ddr4_2x,spmv,imp,s16_dist8_addr16,l2,ddr4_2x,0.00558,5579598150.0,11279576.0,16755550.0,0.674616,2389944.0,4827797.0,354649.0,1687010.0,,,,373170.0,191223.0,12627.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49503821308145307,0.2102234130206697,373170.0,191223.0,12627.0,0.5124286518208859,0.03383712517083367,0.08001149817736315
spmv_imp_stage2_s16_ipd16_addr16_l1d_ddr4_1x,spmv,imp,s16_ipd16_addr16,l1d,ddr4_1x,0.00594,5940466587.0,11279576.0,17839239.0,0.633635,1980905.0,4826356.0,654062.0,3666897.0,2610892.0,150638.0,1927141.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1341750841750842,1.0,0.41043491197085336,0.1783693406168758,2610892.0,150638.0,1927141.0,0.057695990489074235,0.7381159389204915,0.076045040019587
spmv_imp_stage2_s16_ipd16_addr16_l1d_ddr4_2x,spmv,imp,s16_ipd16_addr16,l1d,ddr4_2x,0.0054,5399526735.0,11279581.0,16214795.0,0.697115,1981716.0,4826617.0,654649.0,3667613.0,2609723.0,150653.0,1927818.0,,,,0.006318,sdist16,0.0054,1.17,1.17,1.0,0.4105807442355588,0.17849456853817455,2609723.0,150653.0,1927818.0,0.057727582582519296,0.7387059852712338,0.076021488447386
spmv_imp_stage2_s16_ipd16_addr16_l2_ddr4_1x,spmv,imp,s16_ipd16_addr16,l2,ddr4_1x,0.006189,6188553585.0,11279576.0,18584245.0,0.608234,2388030.0,4827631.0,354024.0,1686934.0,,,,366328.0,191760.0,12568.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1147196639198578,1.0,0.4946587674161509,0.20986238939994095,366328.0,191760.0,12568.0,0.5234653097770304,0.03430805180057216,0.08030049873745304
spmv_imp_stage2_s16_ipd16_addr16_l2_ddr4_2x,spmv,imp,s16_ipd16_addr16,l2,ddr4_2x,0.00558,5579598150.0,11279576.0,16755550.0,0.674616,2389944.0,4827797.0,354649.0,1687010.0,,,,373170.0,191223.0,12627.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49503821308145307,0.2102234130206697,373170.0,191223.0,12627.0,0.5124286518208859,0.03383712517083367,0.08001149817736315
spmv_imp_stage2_s16_ipd16_pt32_l1d_ddr4_1x,spmv,imp,s16_ipd16_pt32,l1d,ddr4_1x,0.00594,5940466587.0,11279576.0,17839239.0,0.633635,1980905.0,4826356.0,654062.0,3666897.0,2610892.0,150638.0,1927141.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1341750841750842,1.0,0.41043491197085336,0.1783693406168758,2610892.0,150638.0,1927141.0,0.057695990489074235,0.7381159389204915,0.076045040019587
spmv_imp_stage2_s16_ipd16_pt32_l1d_ddr4_2x,spmv,imp,s16_ipd16_pt32,l1d,ddr4_2x,0.0054,5399526735.0,11279581.0,16214795.0,0.697115,1981716.0,4826617.0,654649.0,3667613.0,2609723.0,150653.0,1927818.0,,,,0.006318,sdist16,0.0054,1.17,1.17,1.0,0.4105807442355588,0.17849456853817455,2609723.0,150653.0,1927818.0,0.057727582582519296,0.7387059852712338,0.076021488447386
spmv_imp_stage2_s16_ipd16_pt32_l2_ddr4_1x,spmv,imp,s16_ipd16_pt32,l2,ddr4_1x,0.006189,6188553585.0,11279576.0,18584245.0,0.608234,2388030.0,4827631.0,354024.0,1686934.0,,,,366328.0,191760.0,12568.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1147196639198578,1.0,0.4946587674161509,0.20986238939994095,366328.0,191760.0,12568.0,0.5234653097770304,0.03430805180057216,0.08030049873745304
spmv_imp_stage2_s16_ipd16_pt32_l2_ddr4_2x,spmv,imp,s16_ipd16_pt32,l2,ddr4_2x,0.00558,5579598150.0,11279576.0,16755550.0,0.674616,2389944.0,4827797.0,354649.0,1687010.0,,,,373170.0,191223.0,12627.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49503821308145307,0.2102234130206697,373170.0,191223.0,12627.0,0.5124286518208859,0.03383712517083367,0.08001149817736315
spmv_imp_stage2_s16_ipd8_addr8_l1d_ddr4_1x,spmv,imp,s16_ipd8_addr8,l1d,ddr4_1x,0.00594,5940466587.0,11279576.0,17839239.0,0.633635,1980905.0,4826356.0,654062.0,3666897.0,2610892.0,150638.0,1927141.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1341750841750842,1.0,0.41043491197085336,0.1783693406168758,2610892.0,150638.0,1927141.0,0.057695990489074235,0.7381159389204915,0.076045040019587
spmv_imp_stage2_s16_ipd8_addr8_l1d_ddr4_2x,spmv,imp,s16_ipd8_addr8,l1d,ddr4_2x,0.0054,5399526735.0,11279581.0,16214795.0,0.697115,1981716.0,4826617.0,654649.0,3667613.0,2609723.0,150653.0,1927818.0,,,,0.006318,sdist16,0.0054,1.17,1.17,1.0,0.4105807442355588,0.17849456853817455,2609723.0,150653.0,1927818.0,0.057727582582519296,0.7387059852712338,0.076021488447386
spmv_imp_stage2_s16_ipd8_addr8_l2_ddr4_1x,spmv,imp,s16_ipd8_addr8,l2,ddr4_1x,0.006189,6188553585.0,11279576.0,18584245.0,0.608234,2388030.0,4827631.0,354024.0,1686934.0,,,,366328.0,191760.0,12568.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1147196639198578,1.0,0.4946587674161509,0.20986238939994095,366328.0,191760.0,12568.0,0.5234653097770304,0.03430805180057216,0.08030049873745304
spmv_imp_stage2_s16_ipd8_addr8_l2_ddr4_2x,spmv,imp,s16_ipd8_addr8,l2,ddr4_2x,0.00558,5579598150.0,11279576.0,16755550.0,0.674616,2389944.0,4827797.0,354649.0,1687010.0,,,,373170.0,191223.0,12627.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49503821308145307,0.2102234130206697,373170.0,191223.0,12627.0,0.5124286518208859,0.03383712517083367,0.08001149817736315
spmv_imp_stage2_s16_l1d_ddr4_1x,spmv,imp,s16,l1d,ddr4_1x,0.00594,5940466587.0,11279576.0,17839239.0,0.633635,1980905.0,4826356.0,654062.0,3666897.0,2610892.0,150638.0,1927141.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1341750841750842,1.0,0.41043491197085336,0.1783693406168758,2610892.0,150638.0,1927141.0,0.057695990489074235,0.7381159389204915,0.076045040019587
spmv_imp_stage2_s16_l1d_ddr4_2x,spmv,imp,s16,l1d,ddr4_2x,0.0054,5399526735.0,11279581.0,16214795.0,0.697115,1981716.0,4826617.0,654649.0,3667613.0,2609723.0,150653.0,1927818.0,,,,0.006318,sdist16,0.0054,1.17,1.17,1.0,0.4105807442355588,0.17849456853817455,2609723.0,150653.0,1927818.0,0.057727582582519296,0.7387059852712338,0.076021488447386
