run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_bw_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_q_lat,dram_avg_bus_lat,dram_avg_mem_acc_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,pf_coverage,pf_late,pf_late_ratio,pf_removed_full,pf_removed_demand,pf_buffer_hit,pf_identified,pf_removed_full_ratio,pf_removed_demand_ratio,pf_buffer_hit_ratio,prefetcher_read_rate,prefetcher_read_bytes,dram_bw_utilization
matmult_nextline_deg4_l2_ddr4_2x,matmult,nextline,deg4,l2,ddr4_2x,0.001191,1190569572.0,7397871.0,7415194.0,3575284.0,2.069173,1159217.0,2138752.0,1823.0,1078207.0,19125364877.0,16498.520016,74142046.0,40670.348875,905367.0,503631.0,1.797679,3488.0,153.0,22.797386,81236.0,1077981.0,0.504023,16334.410092,1276.0,547.0,0.000507,80847.034735,,,,,,,,,,,,,,,,2106632.0,29.801095,26.805598,547.0,2.0,1340.0,2147638.0,,,,,,,,,,,,,,,,,19601.0,3652.0,128.0,0.186317,0.869731,14362.0,9358.0,5000.0,4.0,21019.0,16.0,0.0,3.0,1394.0,881.0,514.0,,,,,,,,,0.001298,1.089840470193115,19601.0,3652.0,128.0,0.1863170246415999,0.0065302790673945205,0.5420062728170447,0.0016907699541924696,0.6670319634703197,14362.0,0.7327177184837508,1394.0,3.0,16.0,21019.0,0.06632094771397307,0.00014272800799276845,0.0007612160426280984,,,
matmult_nextline_deg8_l1d_ddr4_1x,matmult,nextline,deg8,l1d,ddr4_1x,0.001235,1235433330.0,7397871.0,7415194.0,3710010.0,1.994032,1147789.0,2137464.0,5514.0,1088987.0,19256192792.0,16776.770636,442889185.0,80320.853283,950089.0,514882.0,1.845256,0.0,0.0,,80527.0,1067262.0,0.499312,16532.680912,,5514.0,0.005063,79987.551324,6.44,57.92,0.0,0.0,285956345.373975,212343307.9144789,285904542.0,212343308.0,498247850.0,19207.0,281.760247,212.602326,36131.79,3332.0,53623.79,2106632.0,30.105628,29.462204,840.0,2.0,1333.0,2148066.0,29421.0,8886.0,11843.0,0.302029,0.008257,7911.0,7313.0,598.0,0.0,8604223.0,485604.0,0.0,2292.0,8070230.0,649201.0,6479.0,,,,,,,,,,,,,,,,,216576.0,175303672.59882814,3385.0,55194.61,,,,,0.001279,1.0356275303643725,29421.0,8886.0,11843.0,0.30202916284286735,0.4025356038204004,0.536986353922218,0.005063421326425384,0.007682365400825643,7911.0,0.2688895686754359,8070230.0,2292.0,485604.0,8604223.0,0.9379382658957119,0.0002663808225333072,0.0564378677772531,175303672.59882814,216576.0,0.024739218917563064
matmult_nextline_deg8_l1d_ddr4_2x,matmult,nextline,deg8,l1d,ddr4_2x,0.001235,1235068695.0,7397871.0,7415194.0,3708915.0,1.994621,1145837.0,2133833.0,5481.0,1086249.0,19463467402.0,16986.244468,363188597.0,66263.199599,984956.0,519065.0,1.897558,0.0,0.0,,79849.0,1065988.0,0.499565,16788.54666,,5481.0,0.005046,65929.895822,,,,,,,,,,,,,,,,2106632.0,30.348519,28.597454,684.0,2.0,1615.0,2146118.0,25062.0,8702.0,10760.0,0.347219,0.008097,5016.0,4238.0,778.0,0.0,8587431.0,481184.0,0.0,1657.0,8063361.0,648905.0,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001298,1.0510121457489878,25062.0,8702.0,10760.0,0.34721889713510495,0.4293352485835129,0.5369853217191786,0.005045804415009818,0.0075372074914749525,5016.0,0.2001436437634666,8063361.0,1657.0,481184.0,8587431.0,0.9389724354117082,0.00019295642666590276,0.05603352155027505,,,
matmult_nextline_deg8_l2_ddr4_1x,matmult,nextline,deg8,l2,ddr4_1x,0.001169,1169209620.0,7397876.0,7415199.0,3511140.0,2.106975,1159742.0,2139221.0,895.0,1078203.0,18585740887.0,16025.754769,77469973.0,86558.62905,805277.0,468391.0,1.719241,5559.0,250.0,22.236,81764.0,1077978.0,0.503911,15903.791589,210.0,685.0,0.000635,100294.039416,1.91,58.33,0.0,8.0,333572349.49880075,240791723.89977428,332587069.0,240791724.0,573378792.0,19207.0,320.052105,240.736986,39495.82,3332.0,56987.82,2106632.0,28.929777,26.536315,544.0,2.0,1793.0,2147124.0,,,,,,,,,,,,,,,,,37418.0,4679.0,220.0,0.125047,0.872297,31953.0,23958.0,7995.0,0.0,41356.0,57.0,0.0,6.0,3867.0,3236.0,2730.0,,,,,339328.0,290219986.38704324,5409.0,52109.86,0.001279,1.09409751924722,37418.0,4679.0,220.0,0.1250467689347373,0.005879523224116735,0.5421328605132429,0.0008300848727002244,0.8394330821672049,31953.0,0.8539472980918275,3867.0,6.0,57.0,41356.0,0.09350517458168102,0.00014508172937421413,0.0013782764290550342,290219986.38704324,339328.0,0.028469653121384986
matmult_nextline_deg8_l2_ddr4_2x,matmult,nextline,deg8,l2,ddr4_2x,0.001174,1173530961.0,7397876.0,7415199.0,3524117.0,2.099217,1163204.0,2139521.0,824.0,1078406.0,18818431631.0,16178.100858,65762433.0,79808.777913,847259.0,493189.0,1.717919,2991.0,191.0,15.659686,85023.0,1078181.0,0.503936,16097.032686,140.0,684.0,0.000634,78298.711988,,,,,,,,,,,,,,,,2106632.0,29.34034,25.876119,558.0,2.0,751.0,2147171.0,,,,,,,,,,,,,,,,,37445.0,4698.0,222.0,0.125464,0.87291,32021.0,24808.0,7213.0,0.0,41000.0,96.0,0.0,9.0,3442.0,3176.0,2710.0,,,,,,,,,0.001298,1.1056218057921636,37445.0,4698.0,222.0,0.12546401388703432,0.005928695419949259,0.5436749627603562,0.0007640907042431144,0.8507787033683448,32021.0,0.8551475497396182,3442.0,9.0,96.0,41000.0,0.08395121951219513,0.00021951219512195122,0.0023414634146341463,,,
merge_nextline_default_l1d_ddr4_1x,merge,nextline,default,l1d,ddr4_1x,0.009834,9834328494.0,37918843.0,38897857.0,29532518.0,1.283971,561356.0,10928378.0,72281.0,204276.0,17311366295.0,30838.480919,5649072140.0,78154.316349,0.0,0.0,,0.0,0.0,,469494.0,91862.0,0.008406,30095.515697,,72281.0,0.35384,77821.316349,1.38,46.95,0.0,0.0,470397953.7415684,309602836.8238479,470391446.0,309602837.0,779994283.0,19207.0,467.964031,309.173321,33087.88,3332.0,50579.88,5213253.0,4.851531,29.965352,17439.0,2.0,1696.0,14392070.0,853038.0,109520.0,1199.0,0.128388,0.543842,740805.0,341293.0,399511.0,1.0,1310553.0,328480.0,0.0,104.0,466.0,31203.0,5311.0,,,,,,,,,,,,,,,,,2955200.0,300498402.285727,46322.0,40896.69,,,,,0.011631,1.1827333740085417,853038.0,109520.0,1199.0,0.12838818434817675,0.0014055645821170921,0.051366817655831454,0.3538399028765004,0.16324924427166868,740805.0,0.8684314180610946,466.0,104.0,328480.0,1310553.0,0.00035557508929436656,7.93558139197728e-05,0.25064228611891315,300498402.285727,2955200.0,0.038728615329869744
merge_nextline_default_l1d_ddr4_2x,merge,nextline,default,l1d,ddr4_2x,0.009853,9853260876.0,37918829.0,38897842.0,29589372.0,1.281503,554901.0,10927928.0,72282.0,204288.0,16169524948.0,29139.477038,5255028305.0,72701.755693,0.0,0.0,,0.0,0.0,,463040.0,91861.0,0.008406,28709.311797,,72282.0,0.353824,72368.755693,,,,,,,,,,,,,,,,5213252.0,4.693027,28.669327,16261.0,2.0,1773.0,14391394.0,833675.0,110173.0,1199.0,0.132153,0.545319,721441.0,360970.0,360470.0,1.0,1299255.0,336352.0,0.0,96.0,464.0,30897.0,5345.0,,,,,,,,,,,,,,,,,,,,,,,,,0.011697,1.187151121485842,833675.0,110173.0,1199.0,0.13215341709898942,0.0014382103337631572,0.050778244512591955,0.35382401315789475,0.16565525039318932,721441.0,0.8653743964974361,464.0,96.0,336352.0,1299255.0,0.00035712773858865275,7.38884976390316e-05,0.2588806662279537,,,
merge_nextline_default_l2_ddr4_1x,merge,nextline,default,l2,ddr4_1x,0.010076,10076038209.0,37919508.0,38898587.0,30258373.0,1.253192,839536.0,11100309.0,26876.0,201531.0,18503731399.0,22040.426377,2609761293.0,97103.783785,0.0,0.0,,0.0,0.0,,638219.0,201317.0,0.018136,16879.877939,1088.0,25788.0,0.12796,96167.605631,1.37,46.87,0.0,0.0,460212625.6188753,302652286.220603,460212626.0,302652286.0,762864912.0,19207.0,457.786275,302.277536,33287.63,3332.0,50779.63,5213396.0,5.059981,30.413181,17630.0,2.0,1695.0,14712176.0,,,,,,,,,,,,,,,,,141029.0,45333.0,264.0,0.321445,0.637407,94356.0,41701.0,52653.0,2.0,141039.0,1.0,0.0,5.0,0.0,3379.0,2145.0,,,,,2978048.0,295557434.2046443,46666.0,40240.73,0.011631,1.154327113934101,141029.0,45333.0,264.0,0.32144452559402675,0.0018719554134256076,0.0756317684489684,0.13335913581533362,0.6278026284812143,94356.0,0.6690538825347978,0.0,5.0,1.0,141039.0,0.0,3.5451187260261344e-05,7.090237452052269e-06,295557434.2046443,2978048.0,0.03787810035205467
merge_nextline_default_l2_ddr4_2x,merge,nextline,default,l2,ddr4_2x,0.010091,10090933965.0,37919489.0,38898567.0,30303105.0,1.251341,835615.0,11100126.0,26529.0,201530.0,17332706596.0,20742.455073,2444954265.0,92161.569038,0.0,0.0,,0.0,0.0,,634297.0,201318.0,0.018137,16084.939742,736.0,25793.0,0.127986,90543.504323,,,,,,,,,,,,,,,,5213393.0,4.897232,29.03434,16883.0,2.0,1739.0,14711955.0,,,,,,,,,,,,,,,,,141031.0,45682.0,269.0,0.323915,0.639133,94359.0,47963.0,46394.0,2.0,141041.0,1.0,0.0,5.0,0.0,3381.0,2175.0,,,,,,,,,0.011697,1.1591517193538798,141031.0,45682.0,269.0,0.3239146003360963,0.0019073820649360778,0.07527977610344243,0.131637969533072,0.6326182991510989,94359.0,0.6690656664137672,0.0,5.0,1.0,141041.0,0.0,3.545068455271871e-05,7.090136910543743e-06,,,
merge_nextline_deg16_l1d_ddr4_1x,merge,nextline,deg16,l1d,ddr4_1x,0.009816,9815895612.0,37918841.0,38897855.0,29477164.0,1.286382,573538.0,10925243.0,73368.0,218213.0,16107177681.0,28083.889265,6157761315.0,83929.796573,126.0,9.0,14.0,0.0,0.0,,477924.0,95614.0,0.008752,29271.847156,,73368.0,0.336222,83596.796573,1.73,47.54,0.0,0.0,478368575.38089305,312831362.6569157,478362055.0,312831363.0,791193418.0,19207.0,474.071871,312.511881,39213.7,3332.0,56705.7,5213253.0,4.884282,30.208172,17405.0,2.0,1793.0,14387611.0,5421794.0,113679.0,8423.0,0.020967,0.543157,5299397.0,4781037.0,518360.0,0.0,9590264.0,3990971.0,0.0,492.0,36382.0,1405256.0,246676.0,,,,,,,,,,,,,,,,,2998080.0,305431120.9600504,47184.0,50200.8,,,,,0.011631,1.1849022004889975,5421794.0,113679.0,8423.0,0.02096704522525201,0.001553544822986635,0.05249658977836923,0.33622194827989166,0.1654193653533018,5299397.0,0.9774249999170016,36382.0,492.0,3990971.0,9590264.0,0.003793639048935462,5.130202880754899e-05,0.4161481894554728,305431120.9600504,2998080.0,0.039284679650974874
merge_nextline_deg16_l1d_ddr4_2x,merge,nextline,deg16,l1d,ddr4_2x,0.009838,9838271547.0,37918841.0,38897855.0,29544359.0,1.283456,571248.0,10925195.0,73389.0,218221.0,15280741941.0,26749.751318,5440525109.0,74132.705296,181.0,14.0,12.928571,0.0,0.0,,475630.0,95618.0,0.008752,27921.679736,,73389.0,0.336306,73799.705296,,,,,,,,,,,,,,,,5213253.0,4.692185,28.245507,16247.0,2.0,1851.0,14387480.0,5347278.0,113755.0,8422.0,0.021273,0.543313,5224878.0,4759980.0,464898.0,0.0,9558105.0,4046595.0,0.0,370.0,26064.0,1401991.0,246676.0,,,,,,,,,,,,,,,,,,,,,,,,,0.011697,1.1889611709697094,5347278.0,113755.0,8422.0,0.021273440430813584,0.0015750069474599975,0.052287213180176643,0.3363058550735264,0.16606496613883442,5224878.0,0.9771098491606384,26064.0,370.0,4046595.0,9558105.0,0.002726900363618102,3.871060215387883e-05,0.42336791654831163,,,
merge_nextline_deg16_l2_ddr4_1x,merge,nextline,deg16,l2,ddr4_1x,0.010084,10083848391.0,37919515.0,38898595.0,30281827.0,1.252222,831983.0,11098990.0,26125.0,201607.0,17568954786.0,21116.963671,2527660806.0,96752.566737,0.0,0.0,,508.0,12.0,42.333333,630634.0,201349.0,0.018141,16494.622913,133.0,25992.0,0.128924,96635.505771,1.81,45.29,0.0,0.0,468741676.46339023,305705508.4992501,468703596.0,305705508.0,774409104.0,19207.0,464.914566,305.261234,41845.33,3332.0,59337.33,5213397.0,5.055327,30.580194,18245.0,2.0,1778.0,14710541.0,,,,,,,,,,,,,,,,,1006193.0,46524.0,1340.0,0.046238,0.641569,958223.0,859951.0,98271.0,1.0,1008140.0,1251.0,0.0,62.0,614.0,154244.0,100250.0,,,,,3046208.0,302087842.0503417,47863.0,53016.48,0.011631,1.1534113447044825,1006193.0,46524.0,1340.0,0.04623765023211253,0.001331752457033591,0.07496024413032176,0.12958379421349456,0.6403942242838855,958223.0,0.9523252497284318,614.0,62.0,1251.0,1008140.0,0.0006090423949054695,6.1499394925308e-05,0.001240899081476779,302087842.0503417,3046208.0,0.03845129759337619
merge_nextline_deg16_l2_ddr4_2x,merge,nextline,deg16,l2,ddr4_2x,0.010088,10087628940.0,37919465.0,38898543.0,30293180.0,1.251751,830496.0,11098936.0,26104.0,201589.0,16491846966.0,19857.828293,2374638647.0,90968.382125,0.0,0.0,,358.0,8.0,44.75,629147.0,201349.0,0.018141,15752.018465,110.0,25994.0,0.128946,90796.035585,,,,,,,,,,,,,,,,5213393.0,4.887404,28.613436,16496.0,2.0,1810.0,14710422.0,,,,,,,,,,,,,,,,,1006391.0,46546.0,1348.0,0.04625,0.64166,958355.0,871513.0,86841.0,1.0,1008151.0,1036.0,0.0,55.0,654.0,154249.0,100274.0,,,,,,,,,0.011697,1.159496431403648,1006391.0,46546.0,1348.0,0.046250413606639965,0.0013394396412527536,0.07482663203031353,0.12949119247577992,0.6406882312456985,958355.0,0.9522690485109664,654.0,55.0,1036.0,1008151.0,0.0006487123456704403,5.455531959002173e-05,0.0010276238380956821,,,
merge_nextline_deg1_l1d_ddr4_1x,merge,nextline,deg1,l1d,ddr4_1x,0.00988,9879570540.0,37918841.0,38897855.0,29668380.0,1.278091,590530.0,10937349.0,72190.0,202823.0,18504610511.0,31335.597702,5547442558.0,76845.027815,0.0,0.0,,0.0,0.0,,499036.0,91494.0,0.008365,30566.221829,,72190.0,0.355926,76512.027815,1.35,46.81,0.0,0.0,467654335.9140791,307964803.4984322,467647858.0,307964803.0,775612661.0,19207.0,465.348163,307.576123,32163.32,3332.0,49655.32,5213253.0,4.918546,30.721792,17889.0,2.0,1757.0,14405770.0,475530.0,104597.0,573.0,0.219959,0.533411,364379.0,55707.0,308672.0,0.0,684166.0,94377.0,0.0,100.0,460.0,10963.0,1695.0,,,,,,,,,,,,,,,,,2951168.0,298714198.96760005,46235.0,38702.97,,,,,0.011631,1.1772267206477733,475530.0,104597.0,573.0,0.21995878283178769,0.0012049712951864235,0.05399205968466399,0.3559261030553734,0.15047178429265443,364379.0,0.7662587008180346,460.0,100.0,94377.0,684166.0,0.000672351446871081,0.0001461633580154524,0.1379445923942435,298714198.96760005,2951168.0,0.03851105712892214
merge_nextline_deg1_l1d_ddr4_2x,merge,nextline,deg1,l1d,ddr4_2x,0.00988,9880469307.0,37918841.0,38897855.0,29671079.0,1.277975,564372.0,10930427.0,72192.0,202825.0,16615640705.0,29440.937369,5200123950.0,72031.858793,0.0,0.0,,0.0,0.0,,472877.0,91495.0,0.008371,28962.647161,,72192.0,0.355932,71698.858793,,,,,,,,,,,,,,,,5213253.0,4.742208,29.435008,16741.0,2.0,1946.0,14396192.0,451120.0,107263.0,573.0,0.23777,0.539666,339968.0,60724.0,279244.0,0.0,661234.0,96839.0,0.0,98.0,460.0,10403.0,1756.0,,,,,,,,,,,,,,,,,,,,,,,,,0.011697,1.1839068825910932,451120.0,107263.0,573.0,0.2377704380209257,0.0012701720163149494,0.05163311552238536,0.35593245408603474,0.1597043036768483,339968.0,0.7536087958857953,460.0,98.0,96839.0,661234.0,0.0006956690067358908,0.00014820774491329847,0.1464519368332542,,,
merge_nextline_deg1_l2_ddr4_1x,merge,nextline,deg1,l2,ddr4_1x,0.010108,10108433115.0,37919543.0,38898624.0,30355655.0,1.249177,855326.0,11104348.0,30043.0,201558.0,19130048447.0,22365.797891,2714447502.0,90352.078754,0.0,0.0,,0.0,0.0,,653977.0,201349.0,0.018132,17330.011334,4244.0,25799.0,0.127998,95532.780961,1.33,47.26,0.0,0.0,457769067.4070409,301302483.317663,457769067.0,301302483.0,759071551.0,19207.0,455.502445,300.941597,31721.13,3332.0,49213.13,5213399.0,5.100173,30.565125,18352.0,2.0,1664.0,14718283.0,,,,,,,,,,,,,,,,,71039.0,42129.0,141.0,0.59304,0.620201,24535.0,253.0,24282.0,0.0,71045.0,0.0,0.0,5.0,0.0,1127.0,667.0,,,,,2969088.0,293723860.6836248,46501.0,38153.92,0.011631,1.1506727344677483,71039.0,42129.0,141.0,0.5930404425737975,0.001984825236841735,0.07702622432222045,0.1490538703499737,0.5837305326165272,24535.0,0.34537366798519126,0.0,5.0,0.0,71045.0,0.0,7.037792948131466e-05,0.0,293723860.6836248,2969088.0,0.037689750742091785
merge_nextline_deg1_l2_ddr4_2x,merge,nextline,deg1,l2,ddr4_2x,0.010115,10115084457.0,37919518.0,38898598.0,30375629.0,1.248355,839428.0,11101229.0,27903.0,201564.0,17538945809.0,20893.92516,2484815697.0,89051.919041,0.0,0.0,,0.0,0.0,,638078.0,201350.0,0.018138,16240.013866,2100.0,25803.0,0.128014,89867.670038,,,,,,,,,,,,,,,,5213397.0,4.911386,29.163859,16638.0,2.0,1760.0,14714127.0,,,,,,,,,,,,,,,,,71049.0,44279.0,144.0,0.623218,0.631817,24536.0,961.0,23575.0,0.0,71055.0,0.0,0.0,5.0,0.0,1127.0,704.0,,,,,,,,,0.011697,1.156401384083045,71049.0,44279.0,144.0,0.6232177792790891,0.002026770257146476,0.07561577191138026,0.13843245817705543,0.6134354825302707,24536.0,0.34533913214823575,0.0,5.0,0.0,71055.0,0.0,7.036802476954472e-05,0.0,,,
merge_nextline_deg32_l1d_ddr4_1x,merge,nextline,deg32,l1d,ddr4_1x,0.009816,9815724117.0,37918841.0,38897855.0,29476649.0,1.286404,586838.0,10925066.0,73778.0,227423.0,16292034585.0,27762.405613,6739687702.0,91350.913579,757.0,98.0,7.72449,0.0,0.0,,488773.0,98065.0,0.008976,28830.818325,,73778.0,0.324409,91017.918092,4.35,45.78,0.0,0.0,481043674.7934121,314212580.06410205,481037155.0,314212580.0,795249735.0,19207.0,475.964477,313.827891,46832.83,3332.0,64324.83,5213253.0,4.876132,29.8459,17640.0,2.0,1693.0,14387393.0,7498052.0,116406.0,12487.0,0.015525,0.542759,7368898.0,6935025.0,433871.0,2.0,16900136.0,4757751.0,0.0,472.0,4506563.0,5603768.0,981254.0,,,,,,,,,,,,,,,,,3014336.0,307092575.5522638,47543.0,61533.87,,,,,0.011631,1.1849022004889975,7498052.0,116406.0,12487.0,0.015524832316446992,0.0016653658843656992,0.053714824239963405,0.32440870096692065,0.16552718544345918,7368898.0,0.9827749927581191,4506563.0,472.0,4757751.0,16900136.0,0.2666583866544033,2.792876933061367e-05,0.28152146231249264,307092575.5522638,3014336.0,0.039486085666599495
merge_nextline_deg32_l1d_ddr4_2x,merge,nextline,deg32,l1d,ddr4_2x,0.009836,9836422731.0,37918841.0,38897855.0,29538807.0,1.283697,585615.0,10924984.0,73777.0,227606.0,15445874642.0,26375.476451,5617396301.0,76140.210377,201.0,7.0,28.714286,0.0,0.0,,487562.0,98053.0,0.008975,27634.754765,,73777.0,0.324143,75807.214891,,,,,,,,,,,,,,,,5213253.0,4.75691,29.117278,16966.0,2.0,1792.0,14387262.0,7238599.0,116537.0,12575.0,0.016099,0.543068,7109237.0,6728815.0,380420.0,2.0,16877359.0,4769878.0,0.0,457.0,4737788.0,5591601.0,981409.0,,,,,,,,,,,,,,,,,,,,,,,,,0.011697,1.1892029280195202,7238599.0,116537.0,12575.0,0.016099386082859404,0.001737214618464153,0.0536032821649899,0.32414347600678367,0.16597118572616756,7109237.0,0.9821288622287269,4737788.0,457.0,4769878.0,16877359.0,0.2807185650314128,2.7077696220125434e-05,0.28261992886446274,,,
merge_nextline_deg32_l2_ddr4_1x,merge,nextline,deg32,l2,ddr4_1x,0.010081,10081299276.0,37919468.0,38898546.0,30274172.0,1.252537,832440.0,11098344.0,26270.0,201606.0,17507477652.0,21031.518971,2512487325.0,95640.933574,0.0,0.0,,768.0,19.0,40.421053,631090.0,201350.0,0.018142,16415.092327,125.0,26145.0,0.129684,95558.466896,7.58,49.77,0.0,0.0,472637491.4137605,307534963.01620954,472523220.0,307534963.0,780058183.0,19207.0,467.6794,306.906473,52829.61,3332.0,70321.61,5213392.0,5.020494,29.654934,17667.0,2.0,1718.0,14710114.0,,,,,,,,,,,,,,,,,1703918.0,46693.0,1643.0,0.027403,0.641053,1655075.0,1552263.0,102812.0,0.0,1733321.0,4062.0,0.0,92.0,25167.0,601495.0,391084.0,,,,,3064704.0,303998910.8641952,48305.0,70153.29,0.011631,1.1537545878385083,1703918.0,46693.0,1643.0,0.02740331400924223,0.0009642482795533588,0.07500578464679054,0.13030366159737308,0.6399544974850266,1655075.0,0.9713348881812388,25167.0,92.0,4062.0,1733321.0,0.014519526388937767,5.307730074233221e-05,0.0023434782132103634,303998910.8641952,3064704.0,0.03873178812045746
merge_nextline_deg32_l2_ddr4_2x,merge,nextline,deg32,l2,ddr4_2x,0.010085,10085284287.0,37919496.0,38898575.0,30286139.0,1.252043,830985.0,11098275.0,26264.0,201601.0,16412223003.0,19750.324017,2364458165.0,90026.582585,0.0,0.0,,538.0,19.0,28.315789,629636.0,201349.0,0.018142,15699.925661,106.0,26158.0,0.129751,89827.914481,,,,,,,,,,,,,,,,5213394.0,4.87618,28.661827,16043.0,2.0,1759.0,14710039.0,,,,,,,,,,,,,,,,,1687135.0,46715.0,1768.0,0.027689,0.641047,1638181.0,1552561.0,85619.0,1.0,1733686.0,2805.0,0.0,62.0,43629.0,601642.0,391105.0,,,,,,,,,0.011697,1.159841348537432,1687135.0,46715.0,1768.0,0.02768895198072472,0.001047930367160897,0.07487514951647892,0.13027713156184742,0.64011564970745,1638181.0,0.9709839461572429,43629.0,62.0,2805.0,1733686.0,0.025165456720536477,3.576195458693212e-05,0.0016179400421991064,,,
merge_nextline_deg4_l1d_ddr4_1x,merge,nextline,deg4,l1d,ddr4_1x,0.009814,9813850659.0,37918841.0,38897855.0,29471023.0,1.28665,558619.0,10925125.0,72468.0,206346.0,16699539058.0,29894.327006,5751106949.0,79360.641235,36.0,3.0,12.0,0.0,0.0,,466534.0,92085.0,0.008429,30370.908986,,72468.0,0.351197,79027.641235,1.43,47.33,0.0,0.0,472598999.226324,310737966.7738635,472592478.0,310737967.0,783330445.0,19207.0,469.736107,310.411897,34370.46,3332.0,51862.46,5213253.0,4.847881,29.748341,17527.0,2.0,1690.0,14387215.0,1589994.0,111054.0,2253.0,0.069846,0.54669,1475913.0,940308.0,535605.0,0.0,2575386.0,857429.0,0.0,200.0,906.0,103314.0,17839.0,,,,,,,,,,,,,,,,,2962368.0,301855826.31454635,46472.0,42186.35,,,,,0.011631,1.1851436723048707,1589994.0,111054.0,2253.0,0.06984554658696825,0.0014169864791942612,0.05113158888342239,0.3511965339769126,0.16583317529600267,1475913.0,0.9282506726440477,906.0,200.0,857429.0,2575386.0,0.00035179192555989664,7.765826171300147e-05,0.3329322284115857,301855826.31454635,2962368.0,0.03889426389626587
merge_nextline_deg4_l1d_ddr4_2x,merge,nextline,deg4,l1d,ddr4_2x,0.009832,9831896262.0,37918836.0,38897850.0,29525214.0,1.284288,555781.0,10924923.0,72464.0,206343.0,15605250111.0,28078.056125,5322979691.0,73456.884674,0.0,0.0,,0.0,0.0,,463700.0,92081.0,0.008429,28826.597811,,72464.0,0.351182,73123.884674,,,,,,,,,,,,,,,,5213253.0,4.697619,28.820915,16379.0,2.0,1716.0,14386963.0,1561289.0,111203.0,2253.0,0.071225,0.547033,1447204.0,969170.0,478034.0,0.0,2565019.0,880324.0,0.0,183.0,906.0,102925.0,17850.0,,,,,,,,,,,,,,,,,,,,,,,,,0.011697,1.189686737184703,1561289.0,111203.0,2253.0,0.07122512231880196,0.0014430384124912172,0.05087276130001099,0.3511822547893556,0.16672513883391504,1447204.0,0.9269289670266043,906.0,183.0,880324.0,2565019.0,0.0003532137578707994,7.134450076198266e-05,0.34320369556716734,,,
