benchmark,pf_level,memory,family,config,speedup_vs_nopf,simSeconds,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_coverage,pf_unused_ratio,pf_per_demand_access,pf_late,pf_late_ratio,pf_removed_full,pf_removed_full_ratio,pf_removed_demand,pf_removed_demand_ratio,pf_buffer_hit,pf_buffer_hit_ratio,blocked_cycles_no_mshrs,blocked_causes_no_mshrs,avg_blocked_no_mshrs,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,dram_bw_total,dram_bw_utilization,dram_avg_q_lat,dram_avg_mem_acc_lat,prefetcher_read_rate,prefetcher_read_bytes,run,prefetcher,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_bus_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,pf_identified,source_file,nopf_simSeconds,pf_accuracy_calc,pf_coverage_calc,pf_hit_in_cache,pf_hit_in_mshr,pf_hit_in_wb,pf_accuracy_direct,pf_coverage_direct,imp_default_simSeconds,improvement_over_stage2_best_pct,pf_coverage_l1d,speedup_vs_imp_default,speedup_vs_stage1_best,speedup_vs_stage2_best,stage,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,stage2_best_config,stage2_best_simSeconds,stage2_best_speedup_vs_nopf,label
spmv,l2,ddr4_2x,Stride,deg32_dist16,1.5407016348773843,0.005872,0.5480966241622557,0.23710698423934987,3072068.0,144333.0,9131.0,0.046982,0.265194,0.002972264936843846,1.8213816700253578,2918571.0,0.9500346346500143,53864.0,0.017129003042668595,0.0,0.0,18665.0,0.005935556991523268,209668.0,9217.0,22.747966,,,,,,,,,,,spmv_stride_deg32_dist16_l2_ddr4_2x,stride,5872346109.0,11279581.0,11329130.0,17634673.0,0.640986,2645635.0,4826950.0,399921.0,1686669.0,64071773424.0,24217.918732,22802526679.0,57017.577669,136018.0,24468.0,5.559016,209668.0,9217.0,22.747966,959152.0,1686483.0,0.349389,18036.371856,1.0,399921.0,0.237107,56684.578502,,,,,,,,,4767008.0,42.190709,86.375915,52596.0,2.0,1744.0,4862722.0,,,,,,,,,,,,,,,,,3072068.0,144333.0,9131.0,0.046982,0.265194,2918571.0,2878097.0,40469.0,5.0,3144608.0,18665.0,0.0,0.0,53864.0,3243072.0,3190088.0,,,,,,,,,3144608.0,stride\stride_results_vs_nopf.csv,0.009047,0.04698235846341943,0.26519419241751097,2878097.0,40469.0,5.0,0.046982,0.265194,,,,,,,,,,,,,,
bfs,l1d,ddr4_1x,No prefetch,none,1.0,0.02764,0.6774030303516797,0.414180139733145,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfs,l1d,ddr4_1x,IMP,s16_sth8,1.2211177380163465,0.022635,0.47927836341387603,0.37731393505393834,5222776.0,440969.0,2596783.0,0.08443191896416771,0.07426164672042734,0.4972035944103289,0.4553627298871745,2007484.0,0.38432941974697427,3029705.0,0.07527122764618165,1494475.0,0.03712934689566387,13979724.0,0.34731796912068635,7262457.0,1133745.0,6.405724,8.06,57.69,0.0,0.0,7203452481.0,0.3576689550987963,40483.57,57975.57,3415559263.440301,77342272.0,bfs_imp_stage2_s16_sth8_l1d_ddr4_1x,imp,22635299043.0,30729211.0,31124590.0,67973871.0,0.452074,5497076.0,11469485.0,2386651.0,6325372.0,226662182885.0,41217.248757,204165551566.0,85459.315242,7262457.0,1133745.0,6.405724,0.0,0.0,,2389947.0,3109260.0,0.271032,37409.080898,,2389038.0,0.377693,85126.315242,6752243771.412479,451211536.0557719,6752240945.0,451211536.0,19207.0,6727.931569,450.872375,3332.0,8774099.0,59.666005,107.767642,193253.0,2.0,1844.0,12930797.0,5222776.0,440969.0,2596783.0,0.084355,0.124121,2007484.0,858373.0,1148271.0,840.0,40250506.0,13979724.0,0.0,1494475.0,3029705.0,43782406.0,0.0,,,,,,,,,,,,,,,,,77342272.0,3415559263.440301,1212240.0,59437.5,,,,,40250506.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.02764,0.08443191896416771,0.07426164672042734,858373.0,1148271.0,840.0,0.084355,0.124121,0.023393,-0.6277987531828955,0.0802188290647609,1.033487961122156,1.0003976143141151,0.993722012468171,stage2,sdist16,0.022644,1.0330771948419006,s16_sth8,0.022635,1.2211177380163465,stage2: s16_sth8
bfs,l1d,ddr4_1x,Next-line,deg32,1.2059862995767705,0.022919,0.43868811869725144,0.4635517035061627,6975209.0,448416.0,3559860.0,0.064287,0.125231,0.5103589010737886,0.609480737097461,2795598.0,0.40079057129327594,61841929.0,0.4819341055156511,1368043.0,0.010661158055272627,55745046.0,0.4344211009481742,11656016.0,1881958.0,6.193558,10.03,57.87,0.0,0.0,9910999934.0,0.4921052786463185,40724.11,58216.11,6119774122.479308,140257088.0,bfs_nextline_deg32_l1d_ddr4_1x,nextline,22918670721.0,30729211.0,31124590.0,68824837.0,0.446485,5020571.0,11444511.0,3389548.0,7312125.0,207190209221.0,41268.255985,291066472853.0,85871.766045,11656016.0,1881958.0,6.193558,0.0,0.0,,1888277.0,3132294.0,0.273694,37424.829397,,3389548.0,0.463552,85538.766634,9465255408.605772,445747317.73773015,9465252616.0,445747318.0,19207.0,9436.009733,445.331238,3332.0,8774099.0,58.286363,109.92019,239494.0,2.0,1838.0,12951209.0,6975209.0,448416.0,3559860.0,0.064287,0.125231,2795598.0,2194105.0,600566.0,927.0,128320300.0,55745046.0,0.0,1368043.0,61841929.0,46687412.0,4688194.0,,,,,,,,,,,,,,,,,140257088.0,6119774122.479308,2197129.0,58163.72,,,,,128320300.0,nextline\nextline_results_vs_nopf.csv,0.02764,0.06428710594908339,0.08199251525008196,2194105.0,600566.0,927.0,0.064287,0.125231,,,,,,,,,,,,,,
bfs,l1d,ddr4_1x,Stride,default,1.336427811623634,0.020682,0.4574839242346067,0.4220263843591304,1561537.0,225039.0,171084.0,0.144114,0.066842,0.10956128481105475,0.1366032838948763,982691.0,0.6293100963986124,82.0,3.61109080484168e-05,102086.0,0.04495631901256924,466889.0,0.2056071432660643,1809486.0,282128.0,6.413706,6.0,57.41,0.0,0.0,5340942945.0,0.26519082168155667,34974.25,52466.25,1125182016.83385,23270784.0,bfs_stride_default_l1d_ddr4_1x,stride,20681795169.0,30729211.0,31124590.0,62107493.0,0.494775,5229582.0,11431182.0,1570261.0,3720765.0,202751875147.0,38770.187588,125293525660.0,79791.528708,1809486.0,282128.0,6.413706,0.0,0.0,,2087885.0,3141697.0,0.274836,35619.107821,,1570261.0,0.422026,79458.528708,4859189793.671048,481756245.9439905,4859186699.0,481756246.0,19207.0,4841.764614,481.487024,3332.0,8774099.0,52.569668,102.007414,122032.0,2.0,1734.0,12769535.0,1561537.0,225039.0,171084.0,0.144114,0.066842,982691.0,369743.0,612938.0,10.0,2270782.0,466889.0,0.0,102086.0,82.0,91622.0,34699.0,,,,,,,,,,,,,,,,,23270784.0,1125182016.83385,363963.0,51001.49,,,,,2270782.0,stride\stride_results_vs_nopf.csv,0.02764,0.14411378020501595,0.04125657859638644,369743.0,612938.0,10.0,0.144114,0.066842,,,,,,,,,,,,,,
bfs,l1d,ddr4_2x,No prefetch,none,1.0,0.025176,0.6673502340899302,0.41414800364097615,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfs,l1d,ddr4_2x,IMP,s32_sth2_pt8,1.2899523492340013,0.019517,0.4641839022287944,0.39300962077808366,5750517.0,472751.0,2840670.0,0.08221017345049149,0.08213541551745376,0.4939851495091659,0.5052616734607269,2025398.0,0.37848631858623055,2838538.0,0.07287435589469397,1428451.0,0.036672909276582344,13195359.0,0.33876710050182635,5040284.0,1032758.0,4.880411,,,,,,,,,,,bfs_imp3_s32_sth2_pt8_l1d_ddr4_2x,imp,19517148315.0,30729211.0,31124590.0,58610055.0,0.5243,5283000.0,11381265.0,2585402.0,6578470.0,184422655250.0,34336.533633,160574078507.0,65569.26392,5040284.0,1032758.0,4.880411,0.0,0.0,,2277748.0,3093285.0,0.271801,31168.620603,,2448923.0,0.381485,65236.26392,,,,,,,,,8774099.0,50.280045,90.52647,56131.0,2.0,1656.0,12796239.0,5750517.0,472751.0,2840670.0,0.08498,0.12817,2025398.0,886826.0,1137663.0,909.0,38951123.0,13195359.0,0.0,1428451.0,2838538.0,43081549.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,38951123.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.025176,0.08221017345049149,0.08213541551745376,886826.0,1137663.0,909.0,0.08498,0.12817,0.020727,0.4662601834298341,0.0848109015076438,1.0570685434516522,1.0004589963280293,1.0046626018342983,stage3,sdist16,0.019617,1.0565835754702553,s16_pt8_sth8,0.019608,1.283965728274174,stage3: s32_sth2_pt8
bfs,l1d,ddr4_2x,Next-line,deg32,1.2937972146564571,0.019459,0.43348311817695134,0.47422554750795776,7615469.0,465306.0,3852565.0,0.0611,0.130114,0.5058867681031858,0.6717664552577727,3113203.0,0.408799904510149,60339396.0,0.4781434586102866,1348010.0,0.010681945898849443,54560955.0,0.4323537432953457,8238383.0,1729610.0,4.763145,,,,,,,,,,,bfs_nextline_deg32_l1d_ddr4_2x,nextline,19459133388.0,30729211.0,31124590.0,58435836.0,0.525863,4914174.0,11336483.0,3610428.0,7613314.0,165315652210.0,33640.577686,236909460557.0,65618.109697,8238383.0,1729610.0,4.763145,0.0,0.0,,1803351.0,3110823.0,0.274408,31108.517745,,3610428.0,0.474226,65285.109697,,,,,,,,,8774099.0,48.200831,91.05722,61763.0,2.0,1728.0,12786674.0,7615469.0,465306.0,3852565.0,0.0611,0.130114,3113203.0,2446242.0,665751.0,1210.0,126195172.0,54560955.0,0.0,1348010.0,60339396.0,45948316.0,4844144.0,,,,,,,,,,,,,,,,,,,,,,,,,126195172.0,nextline\nextline_results_vs_nopf.csv,0.025176,0.06110011084018594,0.08649646434227844,2446242.0,665751.0,1210.0,0.0611,0.130114,,,,,,,,,,,,,,
bfs,l1d,ddr4_2x,Stride,default,1.3521671410924325,0.018619,0.4532833550140161,0.42181422681692704,1624999.0,228574.0,170049.0,0.140661,0.067824,0.10464560285883252,0.14313822245648947,1046757.0,0.6441585502514156,37.0,1.6479065129273813e-05,93992.0,0.04186216999001903,405569.0,0.1806323774436338,1235102.0,213679.0,5.780175,,,,,,,,,,,bfs_stride_default_l1d_ddr4_2x,stride,18618579783.0,30729211.0,31124590.0,55911651.0,0.549604,5145970.0,11352656.0,1569162.0,3720031.0,169903268306.0,33016.762303,101722993685.0,64826.317286,1235102.0,213679.0,5.780175,0.0,0.0,,2004420.0,3141550.0,0.276724,29994.245167,,1569162.0,0.421814,64493.317286,,,,,,,,,8774099.0,45.669246,88.724062,46302.0,2.0,1691.0,12672534.0,1624999.0,228574.0,170049.0,0.140661,0.067824,1046757.0,419063.0,627688.0,6.0,2245273.0,405569.0,0.0,93992.0,37.0,90363.0,35484.0,,,,,,,,,,,,,,,,,,,,,,,,,2245273.0,stride\stride_results_vs_nopf.csv,0.025176,0.14066100963754438,0.04252900339079929,419063.0,627688.0,6.0,0.140661,0.067824,,,,,,,,,,,,,,
bfs,l2,ddr4_1x,No prefetch,none,1.0,0.02764,0.6774030303516797,0.414180139733145,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfs,l2,ddr4_1x,IMP,s32_ipd8_addr8,1.0854539742381402,0.025464,0.5792699590185963,0.38196478548907076,2115865.0,373340.0,1037232.0,0.1764479302791057,0.2169250837422395,0.49021653082781746,0.5996712367591314,626065.0,0.3405345837886468,182535.0,0.05999057424784601,62232.0,0.020452699025348305,513125.0,0.16863978640220223,3370801.0,167679.0,20.102702,9.55,58.93,0.0,0.0,6665185249.0,0.3309426764232361,49259.74,66751.74,3033837876.60633,77380352.0,bfs_imp3_s32_ipd8_addr8_l2_ddr4_1x,imp,25464035142.0,30729211.0,31124590.0,76468574.0,0.401855,6649503.0,11479109.0,1347715.0,3528375.0,260956586182.0,38607.745615,117295503302.0,87790.58135,1285493.0,82531.0,15.575881,3370801.0,167679.0,20.102702,3230332.0,3528845.0,0.307607,38732.688225,51513.0,1284570.0,0.364019,88453.493969,6265064863.3067465,400122894.4969558,6265062354.0,400122894.0,19207.0,6245.696065,399.864443,3332.0,8774099.0,68.6748,122.131029,371725.0,2.0,2060.0,12817226.0,,,,,,,,,,,,,,,,,2115865.0,373340.0,1037232.0,0.190935,0.214618,626065.0,494006.0,132041.0,18.0,3042728.0,513125.0,0.0,62232.0,182535.0,18321912.0,0.0,,,,,77380352.0,3033837876.60633,1211599.0,72161.95,3042728.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.02764,0.1764479302791057,0.2169250837422395,494006.0,132041.0,18.0,0.190935,0.214618,0.02562,0.1610116242538373,0.0520095241039498,1.0045089198196433,1.0000392079984315,1.0016101162425384,stage3,sdist16,0.025506,1.0044695365796283,s16_pt8_sth8,0.025505,1.083709076651637,stage3: s32_ipd8_addr8
bfs,l2,ddr4_1x,Next-line,deg1,1.1447978793903248,0.024144,0.585978876332267,0.40301625492793924,1645588.0,278485.0,783983.0,0.169231,0.189856,0.4764151172711517,0.4669607799459654,349939.0,0.2126528632926346,0.0,0.0,26785.0,0.016016163858182355,0.0,0.0,2726455.0,131577.0,20.721365,8.27,57.63,0.0,0.0,7006139368.0,0.347871878608024,40073.43,57565.43,3422539711.8519573,82633984.0,bfs_nextline_deg1_l2_ddr4_1x,nextline,24144054111.0,30729211.0,31124590.0,72504667.0,0.423824,6741970.0,11505483.0,1420245.0,3524039.0,244003177238.0,36191.673537,116859591575.0,82281.290605,945552.0,61420.0,15.394855,2726455.0,131577.0,20.721365,3218160.0,3523810.0,0.306272,37900.6576,231905.0,1188340.0,0.33721,89225.830887,6584348397.710564,421796271.3793058,6584343096.0,421796271.0,19207.0,6562.068792,421.456975,3332.0,8774099.0,63.094461,111.697412,236697.0,2.0,1785.0,12874746.0,,,,,,,,,,,,,,,,,1645588.0,278485.0,783983.0,0.169231,0.189856,349939.0,349799.0,107.0,33.0,1672373.0,0.0,0.0,26785.0,0.0,26357.0,4305.0,,,,,82633984.0,3422539711.8519573,1294475.0,53099.84,1672373.0,nextline\nextline_results_vs_nopf.csv,0.02764,0.1692313021242255,0.16393717659663395,349799.0,107.0,33.0,0.169231,0.189856,,,,,,,,,,,,,,
bfs,l2,ddr4_1x,Stride,default,1.2889987408478292,0.021443,0.5736305184220931,0.36128854071800565,1146942.0,215245.0,82845.0,0.187669,0.150542,0.07223120262402109,0.3248948004288715,787977.0,0.6870242784726691,0.0,0.0,2453.0,0.0021155050218449826,7802.0,0.006728565095978212,13149.0,512.0,25.681641,5.89,57.55,0.0,0.0,5159252556.0,0.25616945147657094,34659.86,52151.86,1070893067.902617,22963008.0,bfs_stride_default_l2_ddr4_1x,stride,21442858011.0,30729211.0,31124590.0,64392967.0,0.477214,6558838.0,11433907.0,1275419.0,3530195.0,211733211501.0,32282.122458,101203944226.0,79349.566085,1003819.0,78981.0,12.709626,13149.0,512.0,25.681641,3028870.0,3529968.0,0.308728,33333.689054,60865.0,1214554.0,0.344047,80042.076414,4696448577.346315,462806963.2746308,4696445593.0,462806963.0,19207.0,4680.047779,462.520434,3332.0,8774099.0,55.383228,103.310519,129591.0,2.0,1741.0,12789416.0,,,,,,,,,,,,,,,,,1146942.0,215245.0,82845.0,0.187669,0.150542,787977.0,430496.0,357481.0,0.0,1159534.0,7802.0,0.0,2453.0,0.0,46750.0,33679.0,,,,,22963008.0,1070893067.902617,358857.0,48689.76,1159534.0,stride\stride_results_vs_nopf.csv,0.02764,0.18766860050464626,0.14439538353378092,430496.0,357481.0,0.0,0.187669,0.150542,,,,,,,,,,,,,,
bfs,l2,ddr4_2x,No prefetch,none,1.0,0.025176,0.6673502340899302,0.41414800364097615,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfs,l2,ddr4_2x,IMP,s32_sth2_pt8,1.1985717686265176,0.021005,0.5785930740998653,0.3800263857625689,2194049.0,390793.0,1084190.0,0.17811498284678237,0.22563457975384144,0.4941503129601937,0.6216887454748644,648823.0,0.3387258866049833,123376.0,0.04212482915468658,50961.0,0.017399846149591353,397558.0,0.13574003719588,2010672.0,130948.0,15.354736,,,,,,,,,,,bfs_imp3_s32_sth2_pt8_l2_ddr4_2x,imp,21005470836.0,30729211.0,31124590.0,63079492.0,0.487151,6598011.0,11403543.0,1341180.0,3529176.0,205705392323.0,30732.869686,91541146642.0,68845.011651,847223.0,70409.0,12.032879,2010672.0,130948.0,15.354736,3164305.0,3529030.0,0.309536,31008.531827,48567.0,1281103.0,0.36301,69486.085795,,,,,,,,,8774099.0,55.998715,98.773411,91203.0,2.0,1734.0,12735939.0,,,,,,,,,,,,,,,,,2194049.0,390793.0,1084190.0,0.191143,0.22227,648823.0,513369.0,135405.0,49.0,2928819.0,397558.0,0.0,50961.0,123376.0,18333165.0,0.0,,,,,,,,,2928819.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.025176,0.17811498284678237,0.22563457975384144,513369.0,135405.0,49.0,0.191143,0.22227,0.022034,1.7710069031183109,0.0547276408872413,1.0307339664124997,1.0008420264770548,1.017710069031183,stage3,sdist16,0.021395,1.02986679130638,s16_pt8_sth2,0.021377,1.1777143659072835,stage3: s32_sth2_pt8
bfs,l2,ddr4_2x,Next-line,deg32,1.2260043827611395,0.020535,0.5666114561537069,0.3696340374516868,12750135.0,653595.0,2992167.0,0.051262,0.355678,0.2346772798876247,3.6187370259008005,8984760.0,0.704679597510144,26084009.0,0.5679487867316897,334851.0,0.007290988865472828,6454583.0,0.14054099520165747,6641128.0,595223.0,11.157378,,,,,,,,,,,bfs_nextline_deg32_l2_ddr4_2x,nextline,20535092352.0,30729211.0,31124590.0,61666944.0,0.49831,6469977.0,11418719.0,1302356.0,3523366.0,187680723387.0,29007.942901,91688744189.0,70402.212751,1152427.0,74932.0,15.379638,6641128.0,595223.0,11.157378,2946713.0,3523264.0,0.308552,32356.848316,118346.0,1184010.0,0.336045,72632.346109,,,,,,,,,8774099.0,49.671344,95.800615,97482.0,2.0,1765.0,12717451.0,,,,,,,,,,,,,,,,,12750135.0,653595.0,2992167.0,0.051262,0.355678,8984760.0,8174510.0,809518.0,732.0,45926692.0,6454583.0,0.0,334851.0,26084009.0,16663740.0,6087442.0,,,,,,,,,45926692.0,nextline\nextline_results_vs_nopf.csv,0.025176,0.0512618101690688,0.334157144018434,8174510.0,809518.0,732.0,0.051262,0.355678,,,,,,,,,,,,,,
bfs,l2,ddr4_2x,Stride,default,1.311728234252071,0.019193,0.5752817397099691,0.36068778836304966,1144358.0,217106.0,82032.0,0.189719,0.151621,0.0716838611693194,0.3241557591029813,786671.0,0.6874343518374495,0.0,0.0,2554.0,0.0022084771279074896,7061.0,0.006105738841094277,6726.0,304.0,22.125,,,,,,,,,,,bfs_stride_default_l2_ddr4_2x,stride,19193138316.0,30729211.0,31124590.0,57637052.0,0.533151,6534306.0,11358445.0,1273326.0,3530272.0,177253869023.0,27126.655688,82063559849.0,64448.193039,668723.0,65778.0,10.166363,6726.0,304.0,22.125,3004273.0,3530033.0,0.310785,27956.688083,58536.0,1214790.0,0.344107,65329.778387,,,,,,,,,8774099.0,47.998644,88.492933,47157.0,2.0,1677.0,12700650.0,,,,,,,,,,,,,,,,,1144358.0,217106.0,82032.0,0.189719,0.151621,786671.0,440856.0,345815.0,0.0,1156453.0,7061.0,0.0,2554.0,0.0,46659.0,33937.0,,,,,,,,,1156453.0,stride\stride_results_vs_nopf.csv,0.025176,0.18971860204586327,0.14566649132600482,440856.0,345815.0,0.0,0.189719,0.151621,,,,,,,,,,,,,,
merge,l1d,ddr4_1x,No prefetch,none,1.0,0.011631,0.0951809118436763,0.3578311220490022,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merge,l1d,ddr4_1x,IMP,s32_sth8_pt8,1.1668338683788124,0.009968,0.07108051836804978,0.3439379179858002,202153.0,75622.0,6754.0,0.374082996542223,0.08845019749300266,0.03341033771450337,0.018437457133434317,128945.0,0.5919741807530919,1766.0,0.0009397040943109591,79405.0,0.04225209717370425,1103473.0,0.5871676648140413,38359.0,1424.0,26.9375,7.34,47.97,0.0,0.0,775995590.0,0.038530070486151646,47006.32,64498.32,238901282.33525488,2397952.0,merge_imp3_s32_sth8_pt8_l1d_ddr4_1x,imp,9967776912.0,37918829.0,38898567.0,29933264.0,1.26678,779345.0,10964256.0,73439.0,213524.0,25292705670.0,32592.600854,6723416450.0,91440.219372,38359.0,1424.0,26.9375,0.0,0.0,,653359.0,122667.0,0.01118,27341.486048,,73528.0,0.347133,91107.219372,468831333.10635626,307170632.98016715,468824957.0,307170633.0,19207.0,464.610327,306.743431,3332.0,5213393.0,3.374226,18.821607,4970.0,2.0,1837.0,14476402.0,202153.0,75622.0,6754.0,0.344281,0.379401,128945.0,83500.0,45434.0,11.0,1879315.0,1103473.0,0.0,79405.0,1766.0,222941.0,0.0,,,,,,,,,,,,,,,,,2397952.0,238901282.33525488,37867.0,72875.66,,,,,1879315.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.011631,0.374082996542223,0.08845019749300266,83500.0,45434.0,11.0,0.344281,0.379401,0.010348,0.67215088282504,0.096888653344019,1.031190832087693,1.0001993024414548,1.0067215088282504,stage3,sdist16,0.010037,1.0309853541894989,s16_pt8_sth8,0.010035,1.1590433482810163,stage3: s32_sth8_pt8
merge,l1d,ddr4_1x,Next-line,deg4,1.1851436723048707,0.009814,0.05113158888342239,0.3511965339769126,1589994.0,111054.0,2253.0,0.069846,0.54669,0.0014169864791942612,0.14553554307158956,1475913.0,0.9282506726440477,906.0,0.00035179192555989664,200.0,7.765826171300147e-05,857429.0,0.3329322284115857,36.0,3.0,12.0,1.43,47.33,0.0,0.0,783330445.0,0.03889426389626587,34370.46,51862.46,301855826.31454635,2962368.0,merge_nextline_deg4_l1d_ddr4_1x,nextline,9813850659.0,37918841.0,38897855.0,29471023.0,1.28665,558619.0,10925125.0,72468.0,206346.0,16699539058.0,29894.327006,5751106949.0,79360.641235,36.0,3.0,12.0,0.0,0.0,,466534.0,92085.0,0.008429,30370.908986,,72468.0,0.351197,79027.641235,472598999.226324,310737966.7738635,472592478.0,310737967.0,19207.0,469.736107,310.411897,3332.0,5213253.0,4.847881,29.748341,17527.0,2.0,1690.0,14387215.0,1589994.0,111054.0,2253.0,0.069846,0.54669,1475913.0,940308.0,535605.0,0.0,2575386.0,857429.0,0.0,200.0,906.0,103314.0,17839.0,,,,,,,,,,,,,,,,,2962368.0,301855826.31454635,46472.0,42186.35,,,,,2575386.0,nextline\nextline_results_vs_nopf.csv,0.011631,0.06984554658696825,0.16583317529600267,940308.0,535605.0,0.0,0.069846,0.54669,,,,,,,,,,,,,,
merge,l1d,ddr4_1x,Stride,deg32_dist1,1.1847815014770298,0.009817,0.023081018388738016,0.33253272053346095,2098560.0,159467.0,10489.0,0.075989,0.794843,0.00499818923452272,0.19193497390591274,1918494.0,0.9141954483074108,1526417.0,0.3903308774266271,3974.0,0.0010162196220910905,273128.0,0.06984349092664704,56998.0,2114.0,26.962157,5.15,48.26,0.0,0.0,793814416.0,0.03941481858344492,61515.41,79007.41,406380198.3297702,3989248.0,merge_stride_deg32_dist1_l1d_ddr4_1x,stride,9816541299.0,37918834.0,38897847.0,29479103.0,1.286297,252361.0,10933703.0,73655.0,221497.0,11073381358.0,43879.13092,7815597821.0,106110.89296,56998.0,2114.0,26.962157,0.0,0.0,,211201.0,41160.0,0.003765,33796.344461,,73655.0,0.332533,105777.897482,480201718.3465832,313619217.4237192,480195199.0,313619217.0,19207.0,475.827061,313.228041,3332.0,5213252.0,3.627617,22.401708,9107.0,2.0,1757.0,14404011.0,2098560.0,159467.0,10489.0,0.075989,0.794843,1918494.0,1830083.0,88390.0,21.0,3910572.0,273128.0,0.0,3974.0,1526417.0,1496532.0,1262021.0,,,,,,,,,,,,,,,,,3989248.0,406380198.3297702,62933.0,76795.66,,,,,3910572.0,stride\stride_results_vs_nopf.csv,0.011631,0.07598877325404087,0.3872174791417776,1830083.0,88390.0,21.0,0.075989,0.794843,,,,,,,,,,,,,,
